kind,template_id,product_name,proposed_number,proposed_name_or_alts
recoverable,257381,Vivo Ruwa Flounce Sleeve Tent Maxi Dress - Green Abstract Print,V0222311,Vivo Ruwa Flounce Sleeve Tent Maxi Dress
recoverable,257382,Vivo Ruwa Flounce Sleeve Tent Maxi Dress - Mustard / Black Sese Print,V0222311,Vivo Ruwa Flounce Sleeve Tent Maxi Dress
recoverable,257384,Vivo Ruwa Flounce Sleeve Tent Maxi Dress - Orange / Black Sese Print,V0222311,Vivo Ruwa Flounce Sleeve Tent Maxi Dress
recoverable,257385,Vivo Ruwa Flounce Sleeve Tent Maxi Dress - Orange / Black Ua Print,V0222311,Vivo Ruwa Flounce Sleeve Tent Maxi Dress
recoverable,257386,Vivo Ruwa Flounce Sleeve Tent Maxi Dress - Orange / Hunters Nila Print,V0222311,Vivo Ruwa Flounce Sleeve Tent Maxi Dress
recoverable,342589,Vivo Safa Drop Shoulder Top  - FS,V0325011,Vivo Safa Drop Shoulder Top
recoverable,342588,Vivo Safa Drop Shoulder Top  - FS,V0325011,Vivo Safa Drop Shoulder Top
recoverable,342583,Vivo Safa Straight Leg Pants in Stretch Rib  - FS,V0325053,Vivo Safa Straight Leg Pants
recoverable,342587,Vivo Safa Sweater  - FS,V0325012,Vivo Safa Sweater
recoverable,257463,Vivo Saida Cigarrets Pants - Beige,V0424027,Vivo Saida Cigarrets Pants
recoverable,342310,Vivo Sakari Cap Sleeve Maxi Dress  - FS,V1123172,Vivo Sakari Cap Sleeve Maxi Dress
recoverable,342311,Vivo Sakari Cap Sleeve Maxi Dress in Crepe  - FS,V1123172,Vivo Sakari Cap Sleeve Maxi Dress
recoverable,342313,Vivo Sakari Circular Loose Top  - FS,V1123165,Vivo Sakari Circular Loose Top
recoverable,342312,Vivo Sakari Circular Loose Top in Textured Print  - FS,V1123165,Vivo Sakari Circular Loose Top
recoverable,342308,Vivo Sakari Drop Shoulder Jumpsuit  - FS,V1123177,Vivo Sakari Drop Shoulder Jumpsuit
recoverable,342309,Vivo Sakari Drop Shoulder Jumpsuit in Crepe  - FS,V1123177,Vivo Sakari Drop Shoulder Jumpsuit
recoverable,342346,Vivo Samira Cape Dress  - FS,V1025014,Vivo Samira Cape Dress
recoverable,342522,Vivo Samira Midi Dress in Textured Satin  - FS,V0525048,Vivo Samira Midi Dress in Textured Satin
recoverable,342531,Vivo Samira Pants in Rayon  - FS,V0525015,
recoverable,342532,Vivo Samira Pants in Rayon - FS,V0525015,
recoverable,342525,Vivo Samira Wide Kimono  - FS,V0525029,Vivo Samira Wide Kimono
recoverable,342526,Vivo Samira Wide Kimono in Rayon  - FS,V0525029,Vivo Samira Wide Kimono in Rayon
recoverable,342360,Vivo Sanyu Pleated Pants  - FS,V1023086,Vivo Sanyu Pleated Pants
recoverable,342545,Vivo Satin Drawstring Pants  - FS,V0524167,Vivo Satin Drawstring Pants
recoverable,342465,Vivo Sawari Crossed Cuff Batwing Top  - FS,V0723045,Vivo Sawari Crossed Cuff Batwing Top
recoverable,342467,Vivo Sawari Crossed Cuff Batwing Top  - FS,V0723045,Vivo Sawari Crossed Cuff Batwing Top
recoverable,342466,Vivo Sawari Crossed Cuff Batwing Top in Satin  - FS,V0723045,Vivo Sawari Crossed Cuff Batwing Top in Satin
recoverable,342620,Vivo Scalloped Kimono in Crepe  - FS,V0223225,Vivo Scalloped Kimono in Crepe
recoverable,258461,Vivo Selah Dolman Top - Dark Olive,V0525025,Vivo Selah Dolman Top
recoverable,258462,Vivo Selah Dolman Top - Navy,V0525025,Vivo Selah Dolman Top
recoverable,342495,Vivo Selah Mock Neck Top in Stretch Rib  - FS,V0625012,Vivo Selah Mock Neck Top in Stretch Rib
recoverable,342494,Vivo Selah Mock Neck Top in Stretch Rib - Off - FS,V0625012,Vivo Selah Mock Neck Top in Stretch Rib
recoverable,342521,Vivo Selah Palazzo Pants in Stretch Rib  - FS,V0525058,Vivo Selah Palazzo Pants in Stretch Rib
recoverable,342493,Vivo Selah Sleeveless Maxi Dress in Stretch Rib  - FS,V0625013,Vivo Selah Sleeveless Maxi Dress in Stretch Rib
recoverable,342492,Vivo Selah Straight Leg Pants  - FS,V0625024,Vivo Selah Straight Leg Pants
recoverable,342996,Vivo Seli Maxi Dress  - FS,V1124117,Vivo Seli Maxi Dress
recoverable,342997,Vivo Seli Maxi Dress in Crepe  - FS,V1124117,Vivo Seli Maxi Dress
recoverable,342298,Vivo Seli Midi Skirt  - FS,V1125022,Vivo Seli Midi Skirt
recoverable,342394,Vivo Serwa Flounce Dress  - FS,V0924095,Vivo Serwa Flounce Dress
recoverable,342395,Vivo Serwa Flounce Dress  - FS,V0924095,Vivo Serwa Flounce Dress
recoverable,342393,Vivo Serwa Tent Dress  - FS,V0924096,Vivo Serwa Tent Dress
recoverable,342391,Vivo Serwa Tent Dress  - FS,V0924096,Vivo Serwa Tent Dress
recoverable,342392,Vivo Serwa Tent Dress In Crepe  - FS,V0924096,Vivo Serwa Tent Dress In Crepe
recoverable,344972,Vivo Short Jacket/ Coat - Sample 2,V0720056,Vivo Short Jacket/ Coat
recoverable,342628,Vivo Sierra Cap Sleeve Tent Chiffon Dress  - FS,V0221084,Vivo Sierra Cap Sleeve Tent Chiffon Dress
recoverable,342629,Vivo Sierra Cap Sleeve Tent Chiffon Dress  - FS,V0221084,Vivo Sierra Cap Sleeve Tent Chiffon Dress
recoverable,342385,Vivo Sierra Long Sleeve Top in Chiffon (Double Layered)  - FS,V0925019,Vivo Sierra Long Sleeve Top in Chiffon (Double Layered)
recoverable,342386,Vivo Sierra Long Sleeve Top in Chiffon (Double Layered)  - FS,V0925019,Vivo Sierra Long Sleeve Top in Chiffon (Double Layered)
recoverable,342555,Vivo Sierra Maxi Chiffon Dress  - FS,V0425034,Vivo Sierra Maxi Chiffon Dress
recoverable,342556,Vivo Sierra Maxi Dress in Chiffon   - FS,V0425034,Vivo Sierra Maxi Dress in Chiffon
recoverable,342463,Vivo Situ Off-Shoulder Tie Maxi Dress  - FS,V0724132,Vivo Situ Off-shoulder Tie Maxi Dress
recoverable,342611,Vivo Sleeveless Bodycon in Stretch Rib  - FS,V0226007,Vivo Sleeveless Bodycon in Stretch Rib
recoverable,342514,Vivo Sleeveless Godet Midi Dress in Jersey  - FS,V0526008,Vivo Sleeveless Godet Midi Dress in Jersey
recoverable,342335,Vivo Spaghetti Tank Top in Jersey  - FS,V1025037,
recoverable,342608,Vivo Straight Pants in Scuba  - FS,V0226010,
recoverable,342332,Vivo Studio Bodysuit In Jersey  - FS,V1025049,Vivo Studio Bodysuit In Jersey
recoverable,305732,Vivo Studio Bodysuit In Jersey - Teal,V1025049,Vivo Studio Bodysuit In Jersey
recoverable,342578,Vivo Studio Drawstring Pants in Velvet  - FS,V0326025,Vivo Studio Drawstring Pants in Velvet
recoverable,342375,Vivo Studio Flared Pants In Ponte  - FS,V0925064,Vivo Studio Flared Pants In Ponte
recoverable,305733,Vivo Studio Flared Pants In Ponte - Black,V0925064,Vivo Studio Flared Pants In Ponte
recoverable,342651,Vivo Studio Mini Bubble Skirt in Satin  - FS,V0126008,Vivo Studio Mini Bubble Skirt in Satin
recoverable,342382,Vivo Studio Strapless Maxi in Crepe  - FS,V0925028,Vivo Studio Strapless Maxi in Crepe
recoverable,342381,Vivo Studio Strapless Maxi in Crepe - FS,V0925028,Vivo Studio Strapless Maxi in Crepe
recoverable,305742,Vivo Studio Strapless Maxi in Crepe- Dark Red,V0925028,Vivo Studio Strapless Maxi in Crepe
recoverable,342609,Vivo Sweatshirt in Scuba  - FS,V0226009,
recoverable,342558,Vivo Takali Asymmetrical Midi Length Kaftan  - FS,V0425012,Vivo Takali Asymmetrical Midi Length Kaftan
recoverable,342557,Vivo Takali Asymmetrical Midi Length Kaftan In Satin  - FS,V0425012,Vivo Takali Asymmetrical Midi Length Kaftan In Satin
recoverable,259524,Vivo Takali Jumpsuit - Black,V0325078,Vivo Takali Jumpsuit
recoverable,333691,Vivo Takali Tunic Top in Textured Satin - Lilac / Black Arisi Print ,V0425011,
recoverable,342376,Vivo Talia Front Slit Maxi Top  - FS,V0925055,Vivo Talia Front Slit Maxi Top
recoverable,342999,Vivo Talia Front Slit Maxi Top  - FS,V0925055,Vivo Talia Front Slit Maxi Top
recoverable,305775,Vivo Talia Kimono & Shorts Set - Olive / Hunters Green Print,V1125011,Vivo Talia Kimono & Shorts Set
recoverable,342378,Vivo Talia Maxi Slip Skirt in Satin  - FS,V0925054,Vivo Talia Maxi Slip Skirt in Satin
recoverable,342329,Vivo Talia Sleeveless Tank Top   - FS,V1025056,Vivo Talia Sleeveless Tank Top
recoverable,342328,Vivo Talia Sleeveless Tank Top  - FS,V1025056,Vivo Talia Sleeveless Tank Top
recoverable,342384,Vivo Talia Slim Pants  - FS,V0925024,Vivo Talia Slim Pants
recoverable,342293,Vivo Talia Wide Leg Pants  - FS,V1125040,Vivo Talia Wide Leg Pants
recoverable,342426,Vivo Tana Off Shoulder Maxi Dress  - FS,V0822027,Vivo Tana Off Shoulder Maxi Dress
recoverable,108520,Vivo Tanda A-Line Maxi Dress - Black,V0725044,Vivo Tanda A-Line Maxi Dress
recoverable,108521,Vivo Tanda A-Line Maxi Dress - Dark Red,V0725044,Vivo Tanda A-Line Maxi Dress
recoverable,342600,Vivo Tanda Cap Sleeve Sheath Dress in Ponte  - FS,V0226030,Vivo Tanda Cap Sleeve Sheath Dress in Ponte
recoverable,342448,Vivo Tanda Loose Sweater  - FS,V0725043,Vivo Tanda Loose Sweater
recoverable,342613,Vivo Tanda Maxi Dress in Ponte  - FS,V0226002,Vivo Tanda Maxi Dress in Ponte
recoverable,315749,Vivo Tanda Maxi Dress in Ponte - White OLD,V0226002,Vivo Tanda Maxi Dress in Ponte
recoverable,342566,Vivo Tatili Bishop Long Sleeve Top  - FS,V0423023,Vivo Tatili Bishop Long Sleeve Top
recoverable,342565,Vivo Tatili Bishop Long Sleeve Top In Satin  - FS,V0423023,
recoverable,342564,Vivo Tatili Long Sleeve Bishop Top  - FS,V0423023,Vivo Tatili Long Sleeve Bishop Top
recoverable,342563,Vivo Tatili Wide Leg Pants  - FS,V0423050,Vivo Tatili Wide Leg Pants
recoverable,342627,Vivo Thando Mock Neck Maxi Dress  - FS,V0222066,Vivo Thando Mock Neck Maxi Dress
recoverable,342657,Vivo Upe Wide Leg Pants in Ponte  - FS,V0123114,Vivo Upe Wide Leg Pants in Ponte
recoverable,342658,Vivo Upe Wide Leg Pants in Ponte - FS,V0123114,Vivo Upe Wide Leg Pants in Ponte
recoverable,342582,Vivo V-Neck Camisole in Satin - FS,V0326002,Vivo V-Neck Camisole in Satin
recoverable,333787,Vivo V-Neck Camisole in Satin- Black,V0326002,Vivo V-Neck Camisole in Satin
recoverable,333788,Vivo V-Neck Camisole in Satin- White,V0326002,Vivo V-Neck Camisole in Satin
recoverable,342596,Vivo V-Neck Dress in Stretch Rib  - FS,V0226047,Vivo V-Neck Dress in Stretch Rib
recoverable,342368,Vivo Waridi Pencil Skirt in Ponte  - FS,V1020057,Vivo Waridi Pencil Skirt
recoverable,342567,Vivo Wastani 3/4 Shirred Sleeve Wide Tunic  - FS,V0423020,Vivo Wastani 3/4 Shirred Sleeve Wide Tunic
recoverable,308519,Vivo Wastani Bodysuit - Navy Blue / Grey Abstract Print,V0323051,Vivo Wastani Bodysuit
recoverable,342568,Vivo Wastani Drawstring Pants  - FS,V0423019,Vivo Wastani Drawstring Pants
recoverable,342569,Vivo Wastani Shirred Sleeve Easy Fit Shirt  - FS,V0423018,Vivo Wastani Shirred Sleeve Easy Fit Shirt
recoverable,342307,Vivo Wena Wrap Dress  - FS,V1124097,Vivo Wena Wrap Dress
recoverable,259745,Vivo Wena Wrap Dress - Dark Green,V1124097,Vivo Wena Wrap Dress
recoverable,259746,Vivo Wena Wrap Dress - Rose Pink,V1124097,Vivo Wena Wrap Dress
recoverable,259752,Vivo Wide Leg Pants With Short Lining - White,V0524166,Vivo Wide Leg Pants With Short Lining
recoverable,320215,Vivo Wide Leg Pants in Textured Satin - Dusty Green / Black Print,V0126017,Vivo Wide Leg Pants in Textured Satin
recoverable,320433,Vivo Wide Leg Pants in Textured Satin - Light Gold / Black Print,V0126017,Vivo Wide Leg Pants in Textured Satin
recoverable,342602,Vivo Wide Top in Satin  - FS,V0226027,Vivo Wide Top in Satin
recoverable,343103,Vivo Wrap Poncho in Sweater - Dark Red,V1025045,Vivo Wrap Poncho in Sweater
recoverable,342299,Vivo Wrap Shawl in Sweater  - FS,V1125014,Vivo Wrap Shawl in Sweater
recoverable,342300,Vivo Wrap Shawl in Sweater  - FS,V1125014,Vivo Wrap Shawl in Sweater
recoverable,259873,Vivo Yene V Neck Slip Dress - Black,V1124136,Vivo Yene V Neck Slip Dress
recoverable,259874,Vivo Yene V Neck Slip Dress - Light Teal,V1124136,Vivo Yene V Neck Slip Dress
recoverable,342317,Vivo Yumi Cap Sleeve Dress  - FS,V1123058,Vivo Yumi Cap Sleeve Dress
recoverable,342319,Vivo Yumi Cap Sleeve Dress  - FS,V1123058,Vivo Yumi Cap Sleeve Dress
recoverable,342318,Vivo Yumi Cap Sleeve Dress In Crepe  - FS,V1123058,Vivo Yumi Cap Sleeve Dress In Crepe
recoverable,342623,Vivo Yumi Maxi Shirt Dress  - FS,V0223153,Vivo Yumi Maxi Shirt Dress
recoverable,342622,Vivo Yumi Maxi Shirt Dress  - FS,V0223153,Vivo Yumi Maxi Shirt Dress
recoverable,342625,Vivo Yumi Off Shoulder Jumpsuit  - FS,V0223152,Vivo Yumi Off Shoulder Jumpsuit
recoverable,343000,Vivo Yumi Off Shoulder Jumpsuit  - FS,V0223152,Vivo Yumi Off Shoulder Jumpsuit
recoverable,342638,Vivo Yumi Off Shoulder Jumpsuit In Crepe  - FS,V0126031,Vivo Yumi Off Shoulder Jumpsuit In Crepe
recoverable,305868,Vivo Yumi Off Shoulder Jumpsuit In Crepe - Maroon,V0126031,Vivo Yumi Off Shoulder Jumpsuit In Crepe
recoverable,342626,Vivo Yumi Off Shoulder Maxi Dress  - FS,V0223151,Vivo Yumi Off Shoulder Maxi Dress
recoverable,260745,Vivo Yumi Off Shoulder Maxi Dress - Black / Brown Kigali Print,V0223151,Vivo Yumi Off Shoulder Maxi Dress
recoverable,260746,Vivo Yumi Off Shoulder Maxi Dress - Black / Cream Print,V0223151,Vivo Yumi Off Shoulder Maxi Dress
recoverable,260747,Vivo Yumi Off Shoulder Maxi Dress - Black / Red Floral Print,V0223151,Vivo Yumi Off Shoulder Maxi Dress
recoverable,260748,Vivo Yumi Off Shoulder Maxi Dress - Blue / Navy Kigali Print,V0223151,Vivo Yumi Off Shoulder Maxi Dress
recoverable,260749,Vivo Yumi Off Shoulder Maxi Dress - Blue / Pink Print,V0223151,Vivo Yumi Off Shoulder Maxi Dress
recoverable,260750,Vivo Yumi Off Shoulder Maxi Dress - Brown / Navy Kigali Print,V0223151,Vivo Yumi Off Shoulder Maxi Dress
recoverable,260751,Vivo Yumi Off Shoulder Maxi Dress - Mustard / Navy Blue Floral Print,V0223151,Vivo Yumi Off Shoulder Maxi Dress
recoverable,260753,Vivo Yumi Off Shoulder Maxi Dress - Rust / Brown Kigali Print,V0223151,Vivo Yumi Off Shoulder Maxi Dress
recoverable,342507,Vivo Zahari 3/4 Sleeve Off Shoulder Jumpsuit  - FS,V0623011,Vivo Zahari 3/4 Sleeve Off Shoulder Jumpsuit
recoverable,342506,Vivo Zahari 3/4 Sleeve Off Shoulder Jumpsuit  - FS,V0623011,Vivo Zahari 3/4 Sleeve Off Shoulder Jumpsuit
recoverable,342508,Vivo Zahari 3/4 Sleeve Off Shoulder Jumpsuit In Crepe  - FS,V0623011,Vivo Zahari 3/4 Sleeve Off Shoulder Jumpsuit In Crepe
recoverable,342509,Vivo Zahari 3/4 Sleeve Off-Shoulder Jumpsuit  - FS,V0623011,Vivo Zahari 3/4 Sleeve Off-Shoulder Jumpsuit
recoverable,260774,Vivo Zahari Drawstring Wide Leg Pants - Army Green,V0623004,Vivo Zahari Drawstring Wide Leg Pants
recoverable,260775,Vivo Zahari Drawstring Wide Leg Pants - Beige / Black Zari Print,V0623004,Vivo Zahari Drawstring Wide Leg Pants
recoverable,342524,Vivo Zawadi Shift Dress in Chiffon  - FS,V0525036,Vivo Zawadi Shift Dress in Chiffon
recoverable,330382,Vivo Zawadi Shift Dress in Chiffon - Beige / Brown Print,V0525036,Vivo Zawadi Shift Dress in Chiffon
recoverable,330381,Vivo Zawadi Shift Dress in Chiffon - Lilac / Purple Print,V0525036,Vivo Zawadi Shift Dress in Chiffon
recoverable,330383,Vivo Zawadi Shift Dress in Chiffon - Sea Green / Navy Print,V0525036,Vivo Zawadi Shift Dress in Chiffon
recoverable,342387,Vivo Zelda Panelled Dress In Crepe  - FS,V0925018,Vivo Zelda Panelled Dress In Crepe
recoverable,260845,Vivo Zena Long Sleeve Mandarin Collar Shift Dress - White / Rust Spiral Print,V0522032,Vivo Zena Long Sleeve Mandarin Collar Shift Dress
recoverable,342396,Vivo Zena Shirred Waist Maxi Shirt Dress  - FS,V0924035,Vivo Zena Shirred Waist Maxi Shirt Dress
recoverable,342397,Vivo Zena Shirred Waist Maxi Shirt Dress in Crepe  - FS,V0924035,
recoverable,342551,Vivo Zena Sleeveless Shawl Collar Overcoat  - FS,V0522027,Vivo Zena Sleeveless Shawl Collar Overcoat
recoverable,342511,Vivo Zuri Cap Sleeve Knee Length Dress  - FS,V0622023,Vivo Zuri Cap Sleeve Knee Length Dress
recoverable,273478,Vivo Zuri Sleeveless Tent Maxi Dress - Navy / White Abstract Print,V0221043,VIvo Zuri Sleeveless Tent Maxi Dress
recoverable,343002,Vivo liora Satin Midi Dress  - FS,V1025029,Vivo liora Satin Midi Dress
recoverable,260921,Zoya Aridi Cropped Jacket - Blue Flannel / Navy,Z1024021,Zoya Aridi Cropped Jacket
recoverable,340670,Zoya Basic Bodycon - Taupe,Z0220118,Zoya Basic Bodycon
recoverable,344692,Zoya Basic Tank Top - Burgundy,Z0819065,Zoya Basic Tank Top
recoverable,261077,Zoya Capri Leggings - Black,Z0220060,Zoya Capri Leggings
recoverable,261079,Zoya Capri Leggings - Deep Teal,Z0220060,Zoya Capri Leggings
ambiguous,,Safari Tawi Bishop Sleeve Tiered Dress - Chocolate,,S0322133|S0424055
ambiguous,,Safari Tawi Bishop Sleeve Tiered Dress - Purple,,S0322133|S0424055
ambiguous,,Vivo Basic Dolman Sweater  - FS,,V0326019|V0819145
ambiguous,,Vivo Basic Double Layered Wrap Poncho  - FS,,V0523123|V0819102
ambiguous,,Vivo High Low Top In Crepe  - FS,,V0126039|V1026039
ambiguous,,Vivo Loose Top - Sample 3,,V0720063|V0720064
ambiguous,,Vivo Loose Top - Sample 5,,V0720063|V0720064
ambiguous,,Vivo Merika Satin Wrap Top  - FS,,V1024048|V1024105
ambiguous,,Vivo Merika Satin Wrap Top  - FS,,V1024048|V1024105
ambiguous,,Vivo Mini Butterfly Sweater  - FS,,V0171954|V0719544
ambiguous,,Vivo Rema Straight Leg Pants  - FS,,V0425006|V0525011
ambiguous,,Vivo Samira Pants  - FS,,V0525015|V0525077
ambiguous,,Vivo Zawadi Shift Dress - Black,,V0525036|V0620059
ambiguous,,Vivo Zawadi Shift Dress - Black / Yellow Print,,V0525036|V0620059
ambiguous,,Vivo Zawadi Shift Dress - Dark Navy ,,V0525036|V0620059
ambiguous,,Vivo Zawadi Shift Dress - Dark Red,,V0525036|V0620059
orphaned,,Safari Anga Drawstring Cargo Pants - Black,,
orphaned,,Safari Anga Drawstring Cargo Pants - Red,,
orphaned,,Safari Anga Drawstring Cargo Pants - White,,
orphaned,,Safari Basic Bishop Sleeve Top - Burgundy Animal Print,,
orphaned,,Safari Full Length Pants - Sample 2,,
orphaned,,Safari Hawi 3/4 Sleeve Reversible Kimono - Blue / Black Ankara Print,,
orphaned,,Safari Hawi 3/4 Sleeve Reversible Kimono - Green / Brown Ankara Print,,
orphaned,,Safari Hawi 3/4 Sleeve Reversible Kimono - Orange / Taupe Ankara Print,,
orphaned,,Safari Hawi Double Breasted Kimono Coat - Khaki Brown,,
orphaned,,Safari Hawi Lapel Poncho - Grey,,
orphaned,,Safari Hawi Lapel Poncho - Hunters Green,,
orphaned,,Safari Hawi Lapel Poncho - Mustard,,
orphaned,,Safari Hawi Off Shoulder Bishop Sleeve Tunic Top - Light Blue,,
orphaned,,Safari Hawi Off Shoulder Bishop Sleeve Tunic Top - Taupe,,
orphaned,,Safari Jumpsuit - Sample 1,,
orphaned,,Safari Kaya Tappered Pants - Black,,
orphaned,,Safari Kikoy Tunic High Low Top With Side Slits - Light Blue Print,,
orphaned,,Safari Kikoy Tunic High Low Top With Side Slits - Maroon Print,,
orphaned,,Safari Kikoy Wide Leg Pants -Black,,
orphaned,,Safari Knee Length Dress - SAMPLE 1,,
orphaned,,Safari Lira Drawstring Jacket - Black,,
orphaned,,Safari Lira Drawstring Jacket - Hunters,,
orphaned,,Safari Maisha Tunic Top - Black Print,,
orphaned,,Safari Mali Turn Up Hem Pants - Navy Blue,,
orphaned,,Safari Men's Cargo Shorts - Beige,,
orphaned,,Safari Midi & Capri Skirts - SAMPLE 1,,
orphaned,,Safari Mini Dress - SAMPLE 1,,
orphaned,,Safari Mini Skirts - Sample1,,
orphaned,,Safari Shorts - Almasi,,
orphaned,,Safari Tawi 3/4 Sleeve Off Shoulder Maxi - Purple,,
orphaned,,Safari Tawi A-Line Long Sleeve Shirt Dress - Purple,,
orphaned,,Safari Tawi Denim Shirt Dress - Light Blue,,
orphaned,,Safari Tawi Denim Shirt Dress - Midnight Blue,,
orphaned,,Vivo Adisa Flounce Sleeve Open Jacket - Purple,,
orphaned,,Vivo Ajani Mandarin V-Neck Collar Top - Gold / Navy Blue,,
orphaned,,Vivo Ajani Mandarin V-Neck Collar Top - Navy Blue / Gold,,
orphaned,,Vivo Ajani V-Neck Top  - FS,,
orphaned,,Vivo Ajani V-Neck Top - Beige / Brown Print,,
orphaned,,Vivo Ajani V-Neck Top - Black / Forest Green Print,,
orphaned,,Vivo Ajani V-Neck Top - Black / Grey Chui Print,,
orphaned,,Vivo Ajani V-Neck Top - Dark Mustard / Black Print,,
orphaned,,Vivo Ajani V-Neck Top - Multi-Blue Print,,
orphaned,,Vivo Ajani V-Neck Top - Mustard / Purple Print,,
orphaned,,Vivo Ajani V-Neck Top - Sea Green / Orange Print,,
orphaned,,Vivo Ajani V-Neck Top - White / Grey Print,,
orphaned,,Vivo Ajani Wide Leg Pants - Burgundy,,
orphaned,,Vivo Alek Halter Neck Maxi Dress - Black / White Mistari Print,,
orphaned,,Vivo Alek Halter Neck Maxi Dress - Orange / Black Mistari Print,,
orphaned,,Vivo Alika Layered Dress - Green / Navy Blue Siri Print,,
orphaned,,Vivo Amai Asymmetrical Cape - Pink / Blue Biya Print,,
orphaned,,Vivo Amai Cape Top - Black,,
orphaned,,Vivo Amali 3/4 Sleeve Turtleneck Tent Knee Length Dress - Burgundy / Pink Abstract Print,,
orphaned,,Vivo Amali Wide Leg Rib Pants - Lilac,,
orphaned,,Vivo Amara Asymmetric Top - Black / Mustard Sanna Print,,
orphaned,,Vivo Amara Drawstring Maxi Dress - Hunters Green,,
orphaned,,Vivo Amara Drawstring Maxi Dress - Navy Blue,,
orphaned,,Vivo Amara Drop Shoulder Kimono - Navy Blue,,
orphaned,,Vivo Amara Drop Shoulder Kimono - Safron,,
orphaned,,Vivo Amara Drop Shoulder Kimono - Tan,,
orphaned,,Vivo Analo Wide Hem Tent Dress - Grey,,
orphaned,,Vivo Analo Wide Hem Tent Dress - Light Purple,,
orphaned,,Vivo Arafa Short Sleeve Shift Dress - Navy Blue,,
orphaned,,Vivo Ayla Drop Shoulder Jumpsuit - Navy / Orange Print,,
orphaned,,Vivo Ayla Drop Shoulder Jumpsuit - Navy/ Cream Print,,
orphaned,,Vivo Ayo Tent Dress - Peach / Off-White Abstract Print,,
orphaned,,Vivo Azawi Sleeveless Overcoat - Burgundy,,
orphaned,,Vivo Azawi Sleeveless Overcoat - Hunters Green,,
orphaned,,Vivo BFS&S 6,,
orphaned,,Vivo BFS&S 8,,
orphaned,,Vivo Bana Front Tie Cap Sleeve Bodysuit - Burgundy,,
orphaned,,Vivo Basic 3/4 Sleeve Escape A-Line Dress - White,,
orphaned,,Vivo Basic 3/4 Sleeve Kim Bodycon Dress - Navy Blue,,
orphaned,,Vivo Basic Abby Loose Top - Black,,
orphaned,,Vivo Basic Abby Loose Top - Blue,,
orphaned,,Vivo Basic Abby Loose Top - Navy Blue,,
orphaned,,Vivo Basic Abby Loose Top - Orange,,
orphaned,,Vivo Basic Abby Loose Top - White,,
orphaned,,Vivo Basic Angela Cowl Loose Top - Dark Teal,,
orphaned,,Vivo Basic Angela Cowl Loose Top - Yellow,,
orphaned,,Vivo Basic Bodycon Dress - Light Grey,,
orphaned,,Vivo Basic Bodycon Dress - White,,
orphaned,,Vivo Basic Cap Sleeved Bodysuit - Grey,,
orphaned,,Vivo Basic Cap Sleeved Bodysuit - Pink,,
orphaned,,Vivo Basic Cap Sleeved Bodysuit - Purple,,
orphaned,,Vivo Basic Cowl Jersey Tunic Top - Black,,
orphaned,,Vivo Basic Double Layered Capri Skirt  - FS,,
orphaned,,Vivo Basic Jersey Cascade Waterfall - Green,,
orphaned,,Vivo Basic Jersey Cascade Waterfall - Rust,,
orphaned,,Vivo Basic Jersey Cascade Waterfall - Safron,,
orphaned,,Vivo Basic Knee Length Shirt Dress - Cream / Navy Print,,
orphaned,,Vivo Basic Knee Length Shirt Dress - Rust / Navy Print,,
orphaned,,Vivo Basic Leila Long Sleeve Asymmetrical Waterfall - White,,
orphaned,,Vivo Basic Lined Capri Skirt - Dark Green,,
orphaned,,Vivo Basic Lined Capri Skirt - Raspberry,,
orphaned,,Vivo Basic Maxi Butterfly Waterfall - Mulberry,,
orphaned,,Vivo Basic Midi Pencil Skirt - Dark Green,,
orphaned,,Vivo Basic Midi Pencil Skirt - Maroon,,
orphaned,,Vivo Basic Mini Butterfly Waterfall - Deep Teal,,
orphaned,,Vivo Basic Neo Sienna Waterfall - Red,,
orphaned,,Vivo Basic Neo Sienna Waterfall - White,,
orphaned,,Vivo Basic Olivia Bishop Sleeve Top - Green / Black Abstract Print,,
orphaned,,Vivo Basic Ribbed Turtleneck Top - Grey,,
orphaned,,Vivo Basic Ribbed Turtleneck Top - Yellow,,
orphaned,,Vivo Basic Satin Bishop Sleeve Top  - FS,,
orphaned,,Vivo Basic Satin Bishop Sleeve Top  - FS,,
orphaned,,Vivo Basic Satin Bishop Sleeve Top - Sea Green / Navy Nita Print,,
orphaned,,Vivo Basic Shirred Sleeve Dress Top - Dark Taupe,,
orphaned,,Vivo Basic Short Waterfall - Blue,,
orphaned,,Vivo Basic Side Twist Knee Length Dress - Safron,,
orphaned,,Vivo Basic Side Twist Knee Length Dress - Taupe,,
orphaned,,Vivo Basic Sleeveless Cowl Sweater Top - Grey,,
orphaned,,Vivo Basic Sleeveless Jersey Waterfall - Chocolate,,
orphaned,,Vivo Basic Sleeveless Jersey Waterfall - Off White,,
orphaned,,Vivo Basic Strappy Cullote Jumpsuit - Blue / White Floral Print,,
orphaned,,Vivo Basic Turtle Neck Top - Red,,
orphaned,,Vivo Basic Vanessa Double Layered Bodycon Dress - Orange,,
orphaned,,Vivo Basic Wide High Low Jersey Top - Orange,,
orphaned,,Vivo Basic Wide High Loww Jersey Top - Hunters,,
orphaned,,Vivo Basic sleeveless jersey waterfall - Yellow,,
orphaned,,Vivo Beali Blazer - Beige / Gold Lea Print,,
orphaned,,Vivo Beali Blazer - Tan / Navy Lea Print,,
orphaned,,Vivo Belts FS 1,,
