Style Number,Style Name,Product Name (with color),SKU,Barcode,Brand,Category,Subcategory,Status,Original Price,Warehouse,Retired Location,Stores,Online,Total SOH
VE0050N,Vivo Joggers,Vivo Joggers - Nile,VE0050NIL4X,90001575,Vivo,Bottoms,Full Length Pants,Retired,2750.0,0,0,0,1,1
VE0050N,Vivo Joggers,Vivo Joggers - Nile,VE0050NILXS,90000174,Vivo,Bottoms,Full Length Pants,Retired,2750.0,0,0,0,1,1
VE0050S,Vivo Joggers,Vivo Joggers - Sabie,VE0050SAB4X,90001568,Vivo,Bottoms,Full Length Pants,Retired,1350.0,0,0,0,1,1
VE0050S,Vivo Joggers,Vivo Joggers - Sabie,VE0050SAB1X,90001565,Vivo,Bottoms,Full Length Pants,Retired,1350.0,0,0,0,1,1
VE0050S,Vivo Joggers,Vivo Joggers - Sabie,VE0050SAB3X,90001567,Vivo,Bottoms,Full Length Pants,Retired,1350.0,0,0,0,1,1
VE0054B,Vivo Nimali Satin Halter Top,Vivo Nimali Satin Halter Top - Black,VE0054BLA3X,90001176,Vivo,Tops,Fitted Tops,Retired,1750.0,0,0,1.0,0,1
VE0054D,Vivo Nimali Satin Halter Top,Vivo Nimali Satin Halter Top - Dark Green,VE0054DAGR4X,90001193,Vivo,Tops,Fitted Tops,Retired,1750.0,0,0,0,1,1
VE0054L,Vivo Nimali Satin Halter Top,Vivo Nimali Satin Halter Top - Lilac,VE0054LIL4X,90001209,Vivo,Tops,Fitted Tops,Retired,950.0,0,0,0,1,1
VE0054L,Vivo Nimali Satin Halter Top,Vivo Nimali Satin Halter Top - Lilac,VE0054LILS,90001203,Vivo,Tops,Fitted Tops,Retired,950.0,0,0,0,1,1
VE0054P,Vivo Nimali Satin Halter Top,Vivo Nimali Satin Halter Top - Purple,VE0054PURM,90001212,Vivo,Tops,Fitted Tops,Retired,1350.0,0,0,0,1,1
VE0055B,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Blue,VE0055BLUS,90001233,Vivo,Bottoms,Full Length Pants,Retired,1450.0,1.0,0,0,1,2
VE0055B,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Blue,VE0055BLUXS,90000213,Vivo,Bottoms,Full Length Pants,Retired,1450.0,1.0,0,0,1,2
VE0055B,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Blue,VE0055BLU3X,90001238,Vivo,Bottoms,Full Length Pants,Retired,1450.0,1.0,0,0,1,2
VE0055B,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Blue,VE0055BLUM,90001234,Vivo,Bottoms,Full Length Pants,Retired,1450.0,0,0,0,1,1
VE0055B,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Blue,VE0055BLU4X,90001239,Vivo,Bottoms,Full Length Pants,Retired,1450.0,1.0,0,0,1,2
VE0055D,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Dark Green,VE0055DAGRS,90001254,Vivo,Bottoms,Full Length Pants,Retired,1450.0,0,0,0,2,2
VE0055G,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Gold,VE0055GOLS,90001261,Vivo,Bottoms,Full Length Pants,Retired,1450.0,0,0,0,1,1
VE0055G,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Gold,VE0055GOL4X,90001267,Vivo,Bottoms,Full Length Pants,Retired,1450.0,0,0,0,1,1
VE0055G,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Gold,VE0055GOLXS,90000219,Vivo,Bottoms,Full Length Pants,Retired,1450.0,0,0,0,2,2
VE0055G,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Gold,VE0055GOLM,90001262,Vivo,Bottoms,Full Length Pants,Retired,1450.0,0,1.0,0,2,3
VE0055G,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Grey,VE0055GRE3X,90001273,Vivo,Bottoms,Full Length Pants,Retired,1450.0,1.0,0,0,1,2
VE0055G,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Grey,VE0055GRE4X,90001274,Vivo,Bottoms,Full Length Pants,Retired,1450.0,1.0,0,0,1,2
VE0055G,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Grey,VE0055GRE1X,90001271,Vivo,Bottoms,Full Length Pants,Retired,1450.0,0,0,0,1,1
VE0055G,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Grey,VE0055GREXS,90000214,Vivo,Bottoms,Full Length Pants,Retired,1450.0,0,0,0,1,1
VE0055G,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Grey,VE0055GRES,90001268,Vivo,Bottoms,Full Length Pants,Retired,1450.0,1.0,2.0,0,1,4
VE0055G,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Grey,VE0055GREM,90001269,Vivo,Bottoms,Full Length Pants,Retired,1450.0,1.0,2.0,0,1,4
VE0055G,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Grey,VE0055GREL,90001270,Vivo,Bottoms,Full Length Pants,Retired,1450.0,0,1.0,0,1,2
VE0055L,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Lilac,VE0055LIL4X,90001281,Vivo,Bottoms,Full Length Pants,Retired,1450.0,1.0,0,0,1,2
VE0055L,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Lilac,VE0055LIL2X,90001279,Vivo,Bottoms,Full Length Pants,Retired,1450.0,0,0,0,1,1
VE0055L,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Lilac,VE0055LIL3X,90001280,Vivo,Bottoms,Full Length Pants,Retired,1450.0,0,0,0,1,1
VE0055L,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Lilac,VE0055LILM,90001276,Vivo,Bottoms,Full Length Pants,Retired,1450.0,2.0,0,1.0,1,4
VE0055L,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Lilac,VE0055LILXS,90000215,Vivo,Bottoms,Full Length Pants,Retired,1450.0,1.0,0,0,1,2
VE0055L,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Lilac,VE0055LILS,90001275,Vivo,Bottoms,Full Length Pants,Retired,1450.0,1.0,0,0,1,2
VE0055P,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Pink,VE0055PIN3X,90001287,Vivo,Bottoms,Full Length Pants,Retired,1450.0,0,0,0,1,1
VE0055P,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Pink,VE0055PINXS,90000212,Vivo,Bottoms,Full Length Pants,Retired,1450.0,1.0,0,0,1,2
VE0055P,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Pink,VE0055PIN4X,90001288,Vivo,Bottoms,Full Length Pants,Retired,1450.0,0,0,0,1,1
VE0055P,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Pink,VE0055PINS,90001282,Vivo,Bottoms,Full Length Pants,Retired,1450.0,1.0,0,0,1,2
VE0055P,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Pink,VE0055PINM,90001283,Vivo,Bottoms,Full Length Pants,Retired,1450.0,1.0,2.0,0,1,4
VE0055R,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Red,VE0055REDXS,90000218,Vivo,Bottoms,Full Length Pants,Retired,1450.0,0,0,0,1,1
VE0055R,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Red,VE0055REDL,90001291,Vivo,Bottoms,Full Length Pants,Retired,1450.0,0,0,0,1,1
VE0055R,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Red,VE0055RED4X,90001295,Vivo,Bottoms,Full Length Pants,Retired,1450.0,1.0,0,0,1,2
VE0055R,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Red,VE0055RED3X,90001294,Vivo,Bottoms,Full Length Pants,Retired,1450.0,0,0,0,1,1
VE0055R,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Red,VE0055REDM,90001290,Vivo,Bottoms,Full Length Pants,Retired,1450.0,0,0,0,1,1
VE0055R,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Red,VE0055REDS,90001289,Vivo,Bottoms,Full Length Pants,Retired,1450.0,1.0,1.0,0,2,4
VE0055R,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Rust,VE0055RUSS,90001296,Vivo,Bottoms,Full Length Pants,Retired,1450.0,0,0,0,1,1
VE0055R,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - Rust,VE0055RUS3X,90001301,Vivo,Bottoms,Full Length Pants,Retired,1450.0,0,0,0,1,1
VE0055W,Vivo Nimali Satin Joggers,Vivo Nimali Satin Joggers - White,VE0055WHIXS,90000216,Vivo,Bottoms,Full Length Pants,Retired,2050.0,0,0,0,1,1
VE0060D,Vivo Nimali Satin Flounce Kimono,Vivo Nimali Satin Flounce Kimono - Dawn,VE0060DAWF,90000234,Vivo,Outerwear,Waterfalls & Kimonos,Retired,4150.0,2.0,0,1,1,4
VE0060L,Vivo Nimali Satin Flounce Kimono,Vivo Nimali Satin Flounce Kimono - Lilac,VE0060LILF,60039206,Vivo,Outerwear,Waterfalls & Kimonos,Retired,2350.0,1.0,0,0,2,3
VE0060P,Vivo Nimali Satin Flounce Kimono,Vivo Nimali Satin Flounce Kimono - Pink,VE0060PINF,60039211,Vivo,Outerwear,Waterfalls & Kimonos,Retired,4150.0,1.0,0,0,1,2
VE0060P,Vivo Nimali Satin Flounce Kimono,Vivo Nimali Satin Flounce Kimono - Purple,VE0060PURF,60039208,Vivo,Outerwear,Waterfalls & Kimonos,Retired,1650.0,0,0,0,1,1
VE0078B,Vivo Essentials Drop Shoulder Top,Vivo Essentials Drop Shoulder Top - Blue,VE0078BLUS,90001670,Vivo,Tops,Loose Tops,Retired,2500.0,1.0,0,0,0,1
VE0078Y,Vivo Essentials Drop Shoulder Top,Vivo Essentials Drop Shoulder Top - Yellow,VE0078YEL1X,90001677,Vivo,Tops,Loose Tops,Retired,1750.0,0,0,0,1,1
VE00NAT,Vivo Joggers,Vivo Joggers - Natal,VE00NAT4X,90001596,Vivo,Bottoms,Full Length Pants,Retired,3900.0,0,0,1,0,1
VE00NAT,Vivo Joggers,Vivo Joggers - Natal,VE00NAT3X,90001595,Vivo,Bottoms,Full Length Pants,Retired,3900.0,0,0,1,0,1
Z0123051,Zoya Party Strappy One Shoulder Midi Dress,Zoya Party Strappy One Shoulder Midi Dress - Black,Z0123051BLAM,60014845,Zoya,Dresses,Midi & Capri Dresses,Retired,700.0,0,0,0,1,1
Z0123053,Zoya Party Sleeveless Side Cut Midi Dress,Zoya Party Sleeveless Side Cut Midi Dress - Purple,Z0123053PURXS,60014673,Zoya,Dresses,Midi & Capri Dresses,Retired,500.0,0,0,0,1,1
Z0124037,Zoya Luna Halter Neck Top,Zoya Luna Halter Neck Top - Black,Z0124037BLAS,60032232,Zoya,Tops,Midriff & Crop Tops,Retired,1750.0,0,0,0,1,1
Z0124037,Zoya Luna Halter Neck Top,Zoya Luna Halter Neck Top - Black,Z0124037BLAL,60032234,Zoya,Tops,Midriff & Crop Tops,Retired,1750.0,0,2.0,0,0,2
Z0124037,Zoya Luna Halter Neck Top,Zoya Luna Halter Neck Top - Black,Z0124037BLA4X,60032238,Zoya,Tops,Midriff & Crop Tops,Retired,1750.0,0,0,0,2,2
Z0124037,Zoya Luna Halter Neck Top,Zoya Luna Halter Neck Top - Black,Z0124037BLA3X,60032237,Zoya,Tops,Midriff & Crop Tops,Retired,1750.0,0,0,0,2,2
Z0124037,Zoya Luna Halter Neck Top,Zoya Luna Halter Neck Top - Black,Z0124037BLA1X,60032235,Zoya,Tops,Midriff & Crop Tops,Retired,1750.0,0,0,0,2,2
Z0124037,Zoya Luna Halter Neck Top,Zoya Luna Halter Neck Top - Black,Z0124037BLA2X,60032236,Zoya,Tops,Midriff & Crop Tops,Retired,1750.0,0,0,0,1,1
Z0124037,Zoya Luna Halter Neck Top,Zoya Luna Halter Neck Top - Black,Z0124037BLAM,60032233,Zoya,Tops,Midriff & Crop Tops,Retired,1750.0,0,2.0,0,0,2
Z0124037,Zoya Luna Halter Neck Top,Zoya Luna Halter Neck Top - Black,Z0124037BLAXS,60032231,Zoya,Tops,Midriff & Crop Tops,Retired,1750.0,0,1.0,0,0,1
Z0124037,Zoya Luna Halter Neck Top,Zoya Luna Halter Neck Top -Navy,Z0124037NAVM,60032242,Zoya,Tops,Midriff & Crop Tops,Retired,900.0,0,0,0,3,3
Z0124037,Zoya Luna Halter Neck Top,Zoya Luna Halter Neck Top -Navy,Z0124037NAV2X,60032245,Zoya,Tops,Midriff & Crop Tops,Retired,900.0,0,0,0,1,1
Z0124037,Zoya Luna Halter Neck Top,Zoya Luna Halter Neck Top -Navy,Z0124037NAVL,60032243,Zoya,Tops,Midriff & Crop Tops,Retired,900.0,0,0,0,1,1
Z0124037,Zoya Luna Halter Neck Top,Zoya Luna Halter Neck Top -Navy,Z0124037NAVS,60032241,Zoya,Tops,Midriff & Crop Tops,Retired,900.0,0,2.0,0,0,2
Z0124037,Zoya Luna Halter Neck Top,Zoya Luna Halter Neck Top -Navy,Z0124037NAVXS,60032240,Zoya,Tops,Midriff & Crop Tops,Retired,900.0,0,2.0,0,0,2
Z0124039,Zoya Luna Drape Tie Top,Zoya Luna Drape Tie Top - Dark Blue,Z0124039DBLUM/L,60035042,Zoya,Tops,Loose Tops,Retired,1050.0,0,0,1.0,9,10
Z0124039,Zoya Luna Drape Tie Top,Zoya Luna Drape Tie Top - Pink,Z0124039PINM/L,60035047,Zoya,Tops,Loose Tops,Retired,950.0,0,0,0,6,6
Z0124041,Zoya Luna High Slit Dress,Zoya Luna High Slit Dress - Navy,Z0124041NAV1X,60032226,Zoya,Dresses,Maxi Dresses,Retired,550.0,0,0,0,1,1
Z0124041,Zoya Luna High Slit Dress,Zoya Luna High Slit Dress - Navy,Z0124041NAV3X,60032228,Zoya,Dresses,Maxi Dresses,Retired,550.0,0,0,0,1,1
Z0124041,Zoya Luna High Slit Dress,Zoya Luna High Slit Dress - Navy,Z0124041NAVS,60032223,Zoya,Dresses,Maxi Dresses,Retired,550.0,0,0,0,1,1
Z0124042,Zoya Luna Drawstring Maxi Dress,Zoya Luna Drawstring Maxi Dress - Black,Z0124042BLA3X,60032188,Zoya,Dresses,Maxi Dresses,Retired,550.0,0,0,0,1,1
Z0124042,Zoya Luna Drawstring Maxi Dress,Zoya Luna Drawstring Maxi Dress - Black,Z0124042BLA2X,60032187,Zoya,Dresses,Maxi Dresses,Retired,550.0,0,0,0,1,1
Z0124042,Zoya Luna Drawstring Maxi Dress,Zoya Luna Drawstring Maxi Dress - Black,Z0124042BLAL,60032185,Zoya,Dresses,Maxi Dresses,Retired,550.0,0,0,0,1,1
Z0124042,Zoya Luna Drawstring Maxi Dress,Zoya Luna Drawstring Maxi Dress - Black,Z0124042BLA4X,60032189,Zoya,Dresses,Maxi Dresses,Retired,550.0,0,0,0,1,1
Z0124042,Zoya Luna Drawstring Maxi Dress,Zoya Luna Drawstring Maxi Dress - Navy,Z0124042NAVL,60032193,Zoya,Dresses,Maxi Dresses,Retired,2950.0,0,0,0,1,1
Z0124042,Zoya Luna Drawstring Maxi Dress,Zoya Luna Drawstring Maxi Dress - Navy,Z0124042NAVM,60032192,Zoya,Dresses,Maxi Dresses,Retired,2950.0,0,0,0,1,1
Z0124042,Zoya Luna Drawstring Maxi Dress,Zoya Luna Drawstring Maxi Dress - Navy,Z0124042NAV4X,60032197,Zoya,Dresses,Maxi Dresses,Retired,2950.0,0,0,0,1,1
Z0124043,Zoya Luna Cargo Pants,Zoya Luna Cargo Pants - Dark Green,Z0124043DGRNM,60057407,Zoya,Bottoms,Full Length Pants,Retired,1050.0,0,0,2.0,0,2
Z0124043,Zoya Luna Cargo Pants,Zoya Luna Cargo Pants - Dark Green,Z0124043DGRNXS,60057405,Zoya,Bottoms,Full Length Pants,Retired,1050.0,0,0,0,2,2
Z0124043,Zoya Luna Cargo Pants,Zoya Luna Cargo Pants - Dark Green,Z0124043DGRNS,60057406,Zoya,Bottoms,Full Length Pants,Retired,1050.0,0,0,1.0,0,1
Z0124043,Zoya Luna Cargo Pants,Zoya Luna Cargo Pants - Mustard,Z0124043MUSM,60034217,Zoya,Bottoms,Full Length Pants,Retired,1050.0,0,0,0,1,1
Z0124043,Zoya Luna Cargo Pants,Zoya Luna Cargo Pants - Mustard,Z0124043MUSXS,60034215,Zoya,Bottoms,Full Length Pants,Retired,1050.0,0,0,0,1,1
Z0124043,Zoya Luna Cargo Pants,Zoya Luna Cargo Pants - Navy Blue,Z0124043NAB4X,60032927,Zoya,Bottoms,Full Length Pants,Retired,750.0,0,0,0,1,1
Z0124043,Zoya Luna Cargo Pants,Zoya Luna Cargo Pants - Red,Z0124043REDXS,60057425,Zoya,Bottoms,Full Length Pants,Retired,1150.0,0,0,1.0,0,1
Z0125019,Zoya Sadira Ribbed Top,Zoya Sadira Ribbed Top - Light Grey,Z0125019LIGXS,60051449,Zoya,Tops,Fitted Tops,Retired,2250.0,0,0,0,1,1
Z0125019,Zoya Sadira Ribbed Top,Zoya Sadira Ribbed Top - Light Grey,Z0125019LIGL,60051291,Zoya,Tops,Fitted Tops,Retired,2250.0,0,2.0,0,1,3
Z0125019,Zoya Sadira Ribbed Top,Zoya Sadira Ribbed Top - Light Grey,Z0125019LIG1X,60051293,Zoya,Tops,Fitted Tops,Retired,2250.0,0,1.0,0,1,2
Z0125019,Zoya Sadira Ribbed Top,Zoya Sadira Ribbed Top - Light Grey,Z0125019LIGM,60051292,Zoya,Tops,Fitted Tops,Retired,2250.0,0,0,0,1,1
Z0125019,Zoya Sadira Ribbed Top,Zoya Sadira Ribbed Top - Light Grey,Z0125019LIGS,60051286,Zoya,Tops,Fitted Tops,Retired,2250.0,0,2.0,0,1,3
Z0125020,Zoya Sadira Strappy Bodysuit,Zoya Sadira Strappy Bodysuit - Navy Blue,Z0125020NAVXS,60051430,Zoya,Tops,Bodysuits,Retired,1950.0,0,0,0,1,1
Z0125020,Zoya Sadira Strappy Bodysuit,Zoya Sadira Strappy Bodysuit - Navy Blue,Z0125020NAVS,60051307,Zoya,Tops,Bodysuits,Retired,1950.0,0,0,0,1,1
Z0125020,Zoya Sadira Strappy Bodysuit,Zoya Sadira Strappy Bodysuit - Navy Blue,Z0125020NAV1X,60051310,Zoya,Tops,Bodysuits,Retired,1950.0,0,0,0,1,1
Z0125020,Zoya Sadira Strappy Bodysuit,Zoya Sadira Strappy Bodysuit - White,Z0125020WHIS,60051303,Zoya,Tops,Bodysuits,Retired,1950.0,0,0,0,1,1
Z0125020,Zoya Sadira Strappy Bodysuit,Zoya Sadira Strappy Bodysuit - White,Z0125020WHIXS,60051429,Zoya,Tops,Bodysuits,Retired,1950.0,0,0,0,1,1
Z0125020,Zoya Sadira Strappy Bodysuit,Zoya Sadira Strappy Bodysuit - White,Z0125020WHIM,60051304,Zoya,Tops,Bodysuits,Retired,1950.0,0,1.0,0,1,2
Z0125020,Zoya Sadira Strappy Bodysuit,Zoya Sadira Strappy Bodysuit - White,Z0125020WHI1X,60051306,Zoya,Tops,Bodysuits,Retired,1950.0,0,0,0,1,1
Z0125022,Zoya Sadira Midriff Polo T-Shirt,Zoya Sadira Midriff Polo T-Shirt - Light Grey,Z0125022LIGREYL,60051418,Zoya,Tops,T-shirts & Tank Tops,Retired,1050.0,0,0,0,1,1
Z0125022,Zoya Sadira Midriff Polo T-Shirt,Zoya Sadira Midriff Polo T-Shirt - Light Grey,Z0125022LIGREY1X,60051419,Zoya,Tops,T-shirts & Tank Tops,Retired,1050.0,0,0,0,1,1
Z0125023,Zoya Sadira Men's Polo T-Shirt,Zoya Sadira Men's Polo T-Shirt - Grey,Z0125023GREYS,60051483,Zoya,Tops,Men's Tops,Retired,1950.0,0,0,1.0,0,1
Z0125023,Zoya Sadira Men's Polo T-Shirt,Zoya Sadira Men's Polo T-Shirt - Grey,Z0125023GREYM,60051484,Zoya,Tops,Men's Tops,Retired,1950.0,0,0,2.0,0,2
Z0125024,Zoya Sadira Men's Long Sleeve T Shirt,Zoya Sadira Men's Long Sleeve T Shirt - Black,Z0125024BLAL,60051523,Zoya,Tops,Men's Tops,Retired,1750.0,0,0,0,2,2
Z0125024,Zoya Sadira Men's Long Sleeve T Shirt,Zoya Sadira Men's Long Sleeve T Shirt - Black,Z0125024BLAM,60051522,Zoya,Tops,Men's Tops,Retired,1750.0,0,0,0,1,1
Z0125024,Zoya Sadira Men's Long Sleeve T Shirt,Zoya Sadira Men's Long Sleeve T Shirt - Light Blue,Z0125024LIBS,60051517,Zoya,Tops,Men's Tops,Retired,1750.0,0,0,0,1,1
Z0125024,Zoya Sadira Men's Long Sleeve T Shirt,Zoya Sadira Men's Long Sleeve T Shirt - Light Blue,Z0125024LIB1X,60051520,Zoya,Tops,Men's Tops,Retired,1750.0,0,0,0,1,1
Z0125025,Zoya Sadira Mini Bubble Dress,Zoya Sadira Mini Bubble Dress - Hunters,Z0125025HUNS,60051279,Zoya,Dresses,Short & Mini Dresses,Retired,2250.0,0,0,0,1,1
Z0125025,Zoya Sadira Mini Bubble Dress,Zoya Sadira Mini Bubble Dress - Hunters,Z0125025HUNXS,60051442,Zoya,Dresses,Short & Mini Dresses,Retired,2250.0,0,1.0,0,2,3
Z0125026,Zoya Sadira Mini Cargo Skirt,Zoya Sadira Mini Cargo Skirt - Hunters,Z0125026HUNTM,60051397,Zoya,Skirts,Short & Mini Skirts,Retired,1950.0,0,2.0,0,2,4
Z0125026,Zoya Sadira Mini Cargo Skirt,Zoya Sadira Mini Cargo Skirt - Hunters,Z0125026HUNTS,60051396,Zoya,Skirts,Short & Mini Skirts,Retired,1950.0,0,0,0,6,6
Z0125026,Zoya Sadira Mini Cargo Skirt,Zoya Sadira Mini Cargo Skirt - Hunters,Z0125026HUNTL,60051398,Zoya,Skirts,Short & Mini Skirts,Retired,1950.0,0,0,0,1,1
Z0125026,Zoya Sadira Mini Cargo Skirt,Zoya Sadira Mini Cargo Skirt - Taupe,Z0125026TAUP1X,60051395,Zoya,Skirts,Short & Mini Skirts,Retired,1950.0,0,0,0,1,1
Z0125026,Zoya Sadira Mini Cargo Skirt,Zoya Sadira Mini Cargo Skirt - Taupe,Z0125026TAUPXS,60051440,Zoya,Skirts,Short & Mini Skirts,Retired,1950.0,0,0,0,2,2
Z0125026,Zoya Sadira Mini Cargo Skirt,Zoya Sadira Mini Cargo Skirt - Taupe,Z0125026TAUPS,60051392,Zoya,Skirts,Short & Mini Skirts,Retired,1950.0,0,0,0,2,2
Z0125027,Zoya Sadira Cargo Shorts,Zoya Sadira Cargo Shorts - Taupe,Z0125027TAUPM,60051401,Zoya,Bottoms,Shorts & Skorts,Retired,1950.0,0,0,0,2,2
Z0125027,Zoya Sadira Cargo Shorts,Zoya Sadira Cargo Shorts - Taupe,Z0125027TAUPS,60051400,Zoya,Bottoms,Shorts & Skorts,Retired,1950.0,0,0,1,1,2
Z0125027,Zoya Sadira Cargo Shorts,Zoya Sadira Cargo Shorts - Taupe,Z0125027TAUPL,60051402,Zoya,Bottoms,Shorts & Skorts,Retired,1950.0,0,0,0,1,1
Z0125028,Zoya Sadira Mens' Chino Shorts,Zoya Sadira Mens' Chino Shorts - Black,Z0125028BLAS,60051460,Zoya,Bottoms,Men's Bottoms,Retired,850.0,0,0,2.0,3,5
Z0125028,Zoya Sadira Mens' Chino Shorts,Zoya Sadira Mens' Chino Shorts - Black,Z0125028BLA1X,60051463,Zoya,Bottoms,Men's Bottoms,Retired,850.0,0,0,0,2,2
Z0125028,Zoya Sadira Mens' Chino Shorts,Zoya Sadira Mens' Chino Shorts - Black,Z0125028BLAL,60051462,Zoya,Bottoms,Men's Bottoms,Retired,850.0,0,0,2.0,8,10
Z0125028,Zoya Sadira Mens' Chino Shorts,Zoya Sadira Mens' Chino Shorts - Black,Z0125028BLAM,60051461,Zoya,Bottoms,Men's Bottoms,Retired,850.0,0,0,3.0,2,5
Z0125029,Zoya Sadira Bell Bottom Unitard,Zoya Sadira Bell Bottom Unitard - Navy Blue,Z0125029NAVBL,60051249,Zoya,Bottoms,Jumpsuits & Playsuits,Retired,450.0,0,0,1.0,0,1
Z0125030,Zoya Sadira Bell Bottom Pants,Zoya Sadira Bell Bottom Pants - Grey,Z0125030GREL,60051480,Zoya,Bottoms,Full Length Pants,Retired,1950.0,0,0,3.0,1,4
Z0125030,Zoya Sadira Bell Bottom Pants,Zoya Sadira Bell Bottom Pants - Grey,Z0125030GRE2X,60051718,Zoya,Bottoms,Full Length Pants,Retired,1950.0,0,0,0,1,1
Z0125030,Zoya Sadira Bell Bottom Pants,Zoya Sadira Bell Bottom Pants - Grey,Z0125030GREM,60051479,Zoya,Bottoms,Full Length Pants,Retired,1950.0,0,0,0,2,2
Z0125030,Zoya Sadira Bell Bottom Pants,Zoya Sadira Bell Bottom Pants - Grey,Z0125030GRES,60051478,Zoya,Bottoms,Full Length Pants,Retired,1950.0,0,2.0,4.0,4,10
Z0125030,Zoya Sadira Bell Bottom Pants,Zoya Sadira Bell Bottom Pants - Grey,Z0125030GRE1X,60051481,Zoya,Bottoms,Full Length Pants,Retired,1950.0,0,0,3.0,2,5
Z0125030,Zoya Sadira Bell Bottom Pants,Zoya Sadira Bell Bottom Pants - Grey,Z0125030GREXS,60051528,Zoya,Bottoms,Full Length Pants,Retired,1950.0,0,0,1.0,2,3
Z0125031,Zoya Sadira Mens' Chino Pants,Zoya Sadira Mens' Chino Pants - Black,Z0125031BLAM,60051456,Zoya,Bottoms,Men's Bottoms,Retired,1950.0,0,0,5.0,9,14
Z0125031,Zoya Sadira Mens' Chino Pants,Zoya Sadira Mens' Chino Pants - Black,Z0125031BLAS,60051455,Zoya,Bottoms,Men's Bottoms,Retired,1950.0,0,0,2.0,4,6
Z0125031,Zoya Sadira Mens' Chino Pants,Zoya Sadira Mens' Chino Pants - Black,Z0125031BLAL,60051457,Zoya,Bottoms,Men's Bottoms,Retired,1950.0,0,0,6.0,10,16
Z0125031,Zoya Sadira Mens' Chino Pants,Zoya Sadira Mens' Chino Pants - Black,Z0125031BLA1X,60051458,Zoya,Bottoms,Men's Bottoms,Retired,1950.0,0,0,2.0,4,6
Z0220060,Zoya Capri Leggings,Zoya Capri Leggings - Black,Z0220060BLAM,40012720,Zoya,Bottoms,Leggings,Retired,350.0,0,0,1.0,0,1
Z0220060,Zoya Capri Leggings,Zoya Capri Leggings - Hunters,Z0220060HUNS,60027552,Zoya,Bottoms,Leggings,Retired,1950.0,0,0,1.0,0,1
Z0220060,Zoya Capri Leggings,Zoya Capri Leggings - Navy Blue,Z0220060NABS,40011967,Zoya,Bottoms,Leggings,Retired,1200.0,1.0,0,11.0,0,12
Z0220060,Zoya Capri Leggings,Zoya Capri Leggings - Navy Blue,Z0220060NABM,40012716,Zoya,Bottoms,Leggings,Retired,1200.0,0,0,2.0,0,2
Z0220118,Zoya Basic Bodycon,Zoya Basic Bodycon - Navy Blue,Z0220118NABXS,40013654,Zoya,Dresses,Short & Mini Dresses,Retired,350.0,0,0,1.0,0,1
Z0220118,Zoya Basic Bodycon,Zoya Basic Bodycon - White,Z0220118WHIXS,60036864,Zoya,Dresses,Short & Mini Dresses,Retired,2100.0,0,0,1.0,0,1
Z0220118,Zoya Basic Bodycon,Zoya Basic Bodycon - White,Z0220118WHIS,60010963,Zoya,Dresses,Short & Mini Dresses,Retired,2100.0,0,0,1.0,0,1
