product_name,barcode,sku,price,retired_qty
Vivo Basic Drop Shoulder Top - Pink,60054366,V0622002PINM,950,83
Vivo Nuru Maxi Kimono - Black,60060257,V0725020BLAF,5500,57
Vivo Nuru Maxi Kimono - Maroon,60060258,V0725020MARF,5500,51
Safari Zene Off Shoulder Top - Hunters,60054299,S1023060HUNM,3550,46
Vivo Basic Drop Shoulder Top - Pink,60054367,V0622002PINL,950,43
Vivo Basic Drop Shoulder Top - Pink,60054365,V0622002PINS,950,32
Vivo Alma Short Sleeve Mini Bodycon - Lime,60060313,V0825060LIMM,3500,26
Vivo Basic Sleeveless Tent Kimono - Baby Blue,60047168,V1024064BBLUF,1950,22
Vivo Nora Front Slit Knee Length Skirt - Purple,60058537,V0825012PURM,3500,22
Vivo Waridi Sleeveless Overcoat - Navy Blue,40017071,V1020056NABS,3950,22
Vivo Basic Sleeveless Tent Kimono - Pink,60047170,V1024064PINF,3250,20
Vivo Diella 3/4 Sleeve A-Line Dress - Dark Purple,60056641,V0425056DPURM,4500,20
Vivo Basic Drop Shoulder Top - Pink,60054368,V0622002PIN1X,950,19
Vivo X This Is Essential Ruched Bodysuit - Red,60044847,V0524005REDXXS,4250,18
Vivo Nora Front Slit Knee Length Skirt - Navy,60058533,V0825012NAVM,3500,17
Safari Tafari Wrap Top - Songwe Print,60060656,S1025031PR11S/M,3400,16
Vivo Basic Tolani Dress in Jersey - Olive,60065253,V0920021OLIL,4900,16
Vivo Imara Cap Sleeve Sheath Dress - Red,60057735,V0123007REDS,3500,16
Vivo Nuru Maxi Kimono - Brown,60060259,V0725020BRNF,5500,16
Vivo Tana Puff Sleeve Bodysuit - Red,60020986,V0822077REDL,2700,15
Shiv & Shikie X Safari Printed Short Sleeve Shirt - Grey / Black Ezi Print,60056440,S0425041PR2M,4800,14
Vivo Alma Short Sleeve Mini Bodycon - Lime,60060312,V0825060LIMS,3500,14
Vivo Nora Front Slit Knee Length Skirt - Red,60058529,V0825012REDM,3500,14
Vivo Rayon Jersey Slip Dress - Chocolate,60062037,V1025038CHOM,2800,14
Vivo Rayon Jersey Slip Dress - Navy,60062032,V1025038NAVM,2800,14
Vivo Tana Puff Sleeve Bodysuit - Red,60020985,V0822077REDM,2700,14
Vivo Alma Short Sleeve Mini Bodycon - Black,60060317,V0825060BLAM,3500,13
Vivo Diella 3/4 Sleeve A-Line Dress - Black,60056637,V0425056BLAM,4500,13
Vivo Nora 3/4 Sleeve Peplum Top - Navy,60058552,V0825009NAVS,2900,13
Vivo Tana Puff Sleeve Bodysuit - Dark Green,60010068,V0822077DGNM,2700,13
Vivo Waridi Sleeveless Overcoat - Navy Blue,40017073,V1020056NABL,3950,13
Vivo X This Is Essential One Shoulder Bodysuit - Navy,60045789,V0524004NAV2X,2250,13
Vivo X This Is Essential Raceback Bralette - Navy Blue,60035814,V0424116NABM,1500,13
Vivo Diella 3/4 Sleeve A-Line Dress - Dark Olive,60056376,V0425056DAOL,4500,12
Vivo J.O V-Neck Sheath Dress - Wine Red,60055819,V0621001WIRS,4250,12
Vivo Leila 3/4 Sleeve Tent Knee Length Dress - Teal,60044608,V0423056TEALL,4950,12
Vivo Lulu Cotton Barrel Pants - Maroon,60061737,V1125006MARM,4900,12
Vivo Nora Front Slit Knee Length Skirt - Purple,60058536,V0825012PURS,3500,12
Vivo Nora Front Slit Knee Length Skirt - Red,60058528,V0825012REDS,3500,12
Vivo Rayon Jersey Slip Dress - Chocolate,60062036,V1025038CHOS,2800,12
Vivo Tana Puff Sleeve Bodysuit - Chocolate Brown,60056903,V0822077CHBL,2700,12
Vivo Tana Puff Sleeve Bodysuit - Dark Green,60010069,V0822077DGNL,2700,12
Vivo X This Is Essential One Shoulder Bodysuit - Navy,60045783,V0524004NAVXXS,2250,12
Safari Naledi Gathered Panel Maxi Skirt - Pink,60055183,S0325065PINF,6400,11
Shiv & Shikie X Safari Short Sleeve Shirt - Black,60055653,S0625017BLAM,4800,11
Vivo 2-Way Wrap Top - Obu Print,60043355,V0224238PR7XS/S,3250,11
Vivo Basic Tolani Dress in Jersey - Olive,60065252,V0920021OLIM,4900,11
Vivo Basic Tolani Dress in Jersey - Taupe,60065524,V0920021TAUM,4900,11
Vivo Liora Shorts - Black,60061667,V0925026BLAM,2500,11
Vivo Liora Shorts - Black,60061666,V0925026BLAS,2500,11
Vivo Lulu Cotton Barrel Pants - Khaki Green,60061732,V1125006KHGRNM,4900,11
Vivo Nora Front Slit Knee Length Skirt - Navy,60058532,V0825012NAVS,3500,11
Vivo Tana Puff Sleeve Bodysuit - Red,60020987,V0822077REDXL,2700,11
Vivo X This Is Essential One Shoulder Bodysuit - Navy,60045785,V0524004NAVS,2250,11
Safari Bush Drop Shoulder Long Sleeve Top - Mustard,60037940,S0424064MUSM/L,1750,10
Safari Solana Bubble Midi Skirt in Cotton - White,60059741,S0825039WHIM,5800,10
Shiv & Shikie X Safari Faux Collar Printed Shirt - Grey/Black Ezi Print,60056094,S0525005PR1XS/S,2800,10
Vivo 2-Way Wrap Top - Neba Print,60042862,V0224238PR5XS,3250,10
Vivo Alma Short Sleeve Mini Bodycon - Lime,60060314,V0825060LIML,3500,10
Vivo Ari Sleeveless Straight Maxi Slit Dress - Sea Green,60057242,V0725029SEGM,4900,10
Vivo Basic Tolani Dress in Jersey - Olive,60065254,V0920021OLI1X,4900,10
Vivo J.O V-Neck Sheath Dress - Wine Red,60055820,V0621001WIRM,4250,10
Vivo Studio 2-piece in Mixed Media - Black,60062432,V0925053BLAM,6900,10
Vivo X This Is Essential  Sleeveless Scooped Neck Bodysuit - Chocolate,60045154,V0823158CHOCXXS,1950,10
Vivo Ari Sleeveless Straight Maxi Slit Dress - Sea Green,60057241,V0725029SEGS,4900,9
Vivo Imara Cap Sleeve Sheath Dress - Red,60057736,V0123007REDM,3500,9
Vivo Kelemi 4.0 Sleeveless Top - Navy / Mustard Nashe Print,60053678,V0325043PR3M,1450,9
Vivo Lulu Cotton Barrel Pants - Maroon,60061736,V1125006MARS,4900,9
Vivo Mistari 3/4 Sleeve V - Neck Collared Tunic Top - Black stripes,60052094,V0622041PR7F,3550,9
Vivo Nora 3/4 Sleeve Peplum Top - Navy,60058553,V0825009NAVM,2900,9
Vivo Nora 3/4 Sleeve Peplum Top - Purple,60058557,V0825009PURM,2900,9
Vivo Nora 3/4 Sleeve Peplum Top - Taupe,60058544,V0825009TAUS,2900,9
Vivo Rayon Jersey Slip Dress - Navy,60062031,V1025038NAVS,2800,9
Vivo Sierra Bishop Sleeve Top - Brown / Yellow Lika Print,60050363,V0121031PR17L,1350,9
Vivo X This Is Essential Raceback Bralette - Navy Blue,60035813,V0424116NABS,1500,9
Vivo X This Is Essentials Long Sleeve Crew Neck Bodysuit - Red,60045261,V1223037REDXXS,3800,9
Safari Kamari Capri Cargo Pants - White,60035281,S0224195WHIM,4750,8
Safari Sizani 2 Way Wrap Top - Tafo Print,60049641,S1124144PR1XS/S,3250,8
Safari Sizani Strappy Tent Top - Black,60050957,S1124116BLAM,2950,8
Safari Zene Off Shoulder Top - Rust,60036293,S1023060RUSM,1050,8
Shiv & Shikie X Safari Short Sleeve Shirt - Black,60055652,S0625017BLAS,4800,8
Shiv & Shikie X Safari Short Sleeve Shirt - Lime,60056223,S0625017LIMM,4800,8
Vivo Basic Jeggings - Black,60052211,V0325021BLAS,3550,8
Vivo Basic Liv Chiffon Top - Off-white / Black Print,60052207,V1019045PR22F,1150,8
Vivo Basic Maternity Leggings - Navy Blue,60013552,V1022057NABS,2750,8
Vivo Basic Sleeveless Midi Jersey Waterfall - Navy Blue,60026506,V1122192NAB1X/2X,2000,8
Vivo Basic Spaghetti Strap Tank Top - Tan,60032507,V0623033TAN2X,450,8
Vivo Basic Tolani Dress in Jersey - Fuschia,60065243,V0920021FUSL,4900,8
Vivo Basic Tolani Dress in Jersey - Taupe,60065525,V0920021TAUL,4900,8
Vivo Basic Tolani Dress in Jersey - Taupe,60065523,V0920021TAUS,4900,8
Vivo J.O V-Neck Sheath Dress - Navy Blue,50014556,V0621001NABS,4250,8
Vivo Kelemi 4.0 Sleeveless Top - Navy,60053225,V0325043NAVM,1150,8
Vivo Kitenge Wide Leg Pants - Maroon / Pink Ara Print,60059242,VE0032PR17M,4500,8
Vivo Nora Front Pleat Knee Length Dress - Black,60058864,V0825014BLAM,2250,8
Vivo Nora Front Slit Knee Length Skirt - Red,60058531,V0825012RED1X,3500,8
Vivo Nora Front Slit Knee Length Skirt - Red,60058530,V0825012REDL,3500,8
Vivo Rayon Jersey Slip Dress - Navy,60062033,V1025038NAVL,2800,8
Vivo Safa Skirt - Black,60058508,V0325007BLAS,2950,8
Vivo X This Is Essential  Sleeveless Scooped Neck Bodysuit - Red,60045172,V0823158REDXXS,1950,8
Safari Bush Drop Shoulder Long Sleeve Top - Mustard,60037939,S0424064MUSXS/S,1750,7
Safari By Vivo Mens Cotton Short Sleeve Shirt - White / Black Print,60060531,S0925060PR1M,4400,7
Safari Chui Lined Jacket - White Cloud,60047579,S1024005WHICS,8950,7
Safari Men's Long Sleeve Shirt - Khaki,60035696,S0424145KHAM,1250,7
Safari Sizani 2 Way Wrap Top - Himo Print,60049637,S1124144PR2M/L,3250,7
Safari Solana Bubble Midi Skirt in Cotton - White,60059740,S0825039WHIS,5800,7
Safari Tafari Wrap Top - Songwe Print,60060657,S1025031PR11L/1X,3400,7
Shiv & Shikie X Safari Faux Collar Shirt - Black,60055307,S0425045BLAXS/S,2800,7
Shiv & Shikie X Safari Printed Short Sleeve Shirt - Taupe / Black Ezi Print,60056444,S0425041PR3M,4800,7
Shiv & Shikie X Safari Short Sleeve Shirt - Lime,60056222,S0625017LIMS,4800,7
Vivo Alani High Low Dress - Black Stripes Print,60056579,V0625018PR5S,2250,7
Vivo Alma Short Sleeve Mini Bodycon - Lime,60060315,V0825060LIM1X,3500,7
Vivo Ayah Satin Pants - Dark Red,60052420,V0225031DARM,3950,7
Vivo Basic Ali Jacket - Navy Blue,40008533,V0819124NABS,2950,7
Vivo Basic Drop Shoulder Top - Mustard,60039835,V0622002MUSL,2550,7
Vivo Basic Drop Shoulder Top - Mustard,60039836,V0622002MUSXL,2550,7
Vivo Basic Sleeveless Sienna Waterfall - Teal,60031674,V0321017TEA1X,2250,7
Vivo Basic Spaghetti Strap Tank Top - Tan,60032509,V0623033TAN4X,450,7
Vivo Basic Tolani Dress in Jersey - Fuschia,60065242,V0920021FUSM,4900,7
Vivo Kelemi 4.0 Kimono - Purple,60046589,V0325041PURL,6950,7
Vivo Kelemi 4.0 Sleeveless Top - Lilac / Magenta Nashe Print,60053219,V0325043PR1M,1450,7
Vivo Kitenge Strappy Tie Back Top - Obu,90004942,V0624025PR91X,2900,7
Vivo Lulu Cotton Barrel Pants - Khaki Green,60061731,V1125006KHGRNS,4900,7
Vivo Nora 3/4 Sleeve Peplum Top - Red,60058549,V0825009REDM,2900,7
Vivo Nora Front Pleat Knee Length Dress - Black,60058863,V0825014BLAS,2250,7
Vivo Nora Front Pleat Knee Length Dress - Pink,60058884,V0825014PINM,2250,7
Vivo Nora Front Slit Knee Length Skirt - Hunters,60058520,V0825012HUNS,3500,7
Vivo Nora Front Slit Knee Length Skirt - Navy,60058534,V0825012NAVL,3500,7
Vivo Rayon Jersey Slip Dress - White,60062027,V1025038WHIM,2800,7
Vivo Seli Strappy Tent Top - Black,60051220,V0125047BLAS,750,7
Vivo Seli Strappy Tent Top - White / Black Esli Print,60051226,V0125047PR1L,750,7
Vivo Tana Puff Sleeve Bodysuit - Dark Green,60010070,V0822077DGNXL,2700,7
Vivo X This Is Essential  Sleeveless High Neck Bodysuit - Chocolate,60045229,V0823154CHOCXXS,2250,7
Vivo X This Is Essential Short Unitard - Black,60031823,V0224109BLAXS,3250,7
Vivo X This Is Essential Sleeveless Scooped Neck Bodysuit - Grey,60045160,V0823158GREY2X,1950,7
Vivo X This Is Essential Strappy Bodysuit - White,60024900,V0823155WHI2X,2250,7
Vivo X This Is Essentials Long Sleeve Crew Neck Bodysuit - Grey,60045254,V1223037GREYXXS,3750,7
Vivo Yene Layered Top - Mint Green,60051236,V0125006MINL,1050,7
Safari By Vivo Mens Cotton Long Sleeve Shirt - White / Navy Print,60060670,S0925062PR1M,5400,6
Safari Kamari Long Sleeve Drawstring Shacket - Hunters Green,60034997,S0224181HGNXS/S,5550,6
Safari Mali Bishop Sleeve Shirt Dress - Khaki,60039160,S0223180KHAM,3500,6
Safari Men's Bomber Jacket - Dark Grey,60037669,S0424035DGRYM,4200,6
Safari Men's Cargo Pants - Dark Grey,60035965,S0424047DGRYM,1750,6
Safari Men's Chinese Collar Long Sleeve Shirt - Coral,60036659,S0424039CORM,1150,6
Safari Naledi 3/4 Sleeve Tent Dress - Navy Pinstripes Print,60055625,S0425057PR1M,6800,6
Safari Naledi Gathered Panel Maxi Skirt - Navy,60055220,S0325065NAVF,6400,6
Safari Sizani 2 Way Wrap Top - Tafo Print,60049642,S1124144PR1M/L,3250,6
Safari Spaghetti Tank Top - Light Taupe,60035318,S0424062LTAU1X/2X,650,6
Vivo Alani High Low Dress - Black Checkered Print,60056572,V0625018PR3M,2850,6
Vivo Ari Sleeveless Straight Maxi Slit Dress - Red,60057247,V0725029REDL,4900,6
Vivo Ari Sleeveless Straight Maxi Slit Dress - Sea Green,60057243,V0725029SEGL,4900,6
Vivo Basic Ali Jacket - Red,60056077,V0819124REDM,2950,6
Vivo Basic Double Layered Wrap Poncho - Off White,50008543,V0819102OFWF,5550,6
Vivo Basic Drop Shoulder Top - Mustard,60039834,V0622002MUSM,2550,6
Vivo Basic Tolani Dress in Jersey - Mulberry,60065237,V0920021MULM,4900,6
Vivo Diella 3/4 Sleeve A-Line Dress - Dark Purple,60056642,V0425056DPURL,4500,6
Vivo Full Length Kimono - Keri,60049405,V0224241PR101X/2X,5900,6
Vivo Iyana Tank Top - Lime Yellow,60057513,V0625044LMYM,1900,6
Vivo Leila 3/4 Sleeve Tent Knee Length Dress - Navy,60044604,V0423056NAVYL,4950,6
Vivo Leila 3/4 Sleeve Tent Knee Length Dress - Navy,60044603,V0423056NAVYM,4950,6
Vivo Nora 3/4 Sleeve Peplum Top - Red,60058548,V0825009REDS,2900,6
Vivo Nora Front Pleat Knee Length Dress - Orange,60058880,V0825014ORAM,2250,6
Vivo Nora Front Slit Knee Length Skirt - Hunters,60058521,V0825012HUNM,3500,6
Vivo Nora Front Slit Knee Length Skirt - Taupe,60058526,V0825012TAUL,3500,6
Vivo Nora Front Slit Knee Length Skirt - Taupe,60058524,V0825012TAUS,3500,6
Vivo Pelia Kimono - Maroon / White Meni Print,60046397,V1024045PR6F,950,6
Vivo X This Is Essential Short Unitard - Navy Blue,60034667,V0224109NABS,3250,6
Vivo Zahari Sweatheart Neck Jumpsuit - Taupe / White Print,60056126,V0623013PR5M,2450,6
Zoya Essentials Mini Bodycon - Teal / Brown Print,60028681,Z0821148PR8S,2750,6
Safari Anga Puffy Short Sleeve Tie Top - Navy Blue / Yellow Ankara Print,60029549,S0623056PR8M,960,5
Safari Bush Drop Shoulder Long Sleeve Top - Mustard,60037941,S0424064MUS1X/2X,1750,5
Safari Chui Cropped Jacket - White Cloud,60047042,S1024007WCLO1X,6250,5
Safari Kamari Capri Cargo Pants - White,60035280,S0224195WHIS,4750,5
Safari Kamari Front Slit Midi Skirt - White Cloud,60038072,S0424080WHCL,2000,5
Safari Kamari Mini Skirt - White Cloud,60037221,S0224199WHC4X,250,5
Safari Kamari Ribbed Top - Hunters Green,60037665,S0424073HGN3X,1100,5
Safari Kamari Ribbed Top - Hunters Green,60037666,S0424073HGN4X,1100,5
Safari Men's Bomber Jacket - Dark Grey,60037670,S0424035DGRYL,4200,5
Safari Sizani Men's Kitenge Tuxedo Shirt - Black,60049597,S1124151PR1L,4400,5
Safari Sizani Strappy Tent Top - Black,60050956,S1124116BLAS,2950,5
Safari Sizani Strappy Tent Top - White,60050953,S1124116WHTM,2950,5
Safari Solana Bubble Midi Skirt in Cotton - Chocolate,60065813,S0825039CHOCS,5800,5
Safari Solana Bubble Midi Skirt in Cotton - Orange,60065819,S0825039SORAM,5800,5
Safari Solana Bubble Midi Skirt in Cotton - White,60059742,S0825039WHIL,5800,5
Safari Tafari Shorts - Shan Print,60060978,S0925046PR10M,2800,5
Safari Tafari Wrap Top - Pangani Print,60060653,S1025031PR9L/1X,3400,5
Safari Tafari Wrap Top - Suma Print,60060651,S1025031PR8L/1X,3400,5
Safari Tiwa Barell Pants - Black,60053949,S0325031BLAS,5400,5
Shiv & Shikie X Safari Barrel Pants - Taupe,60055422,S0425039TAUS,4800,5
Shiv & Shikie X Safari Printed Short Sleeve Shirt - Grey / Black Ezi Print,60056439,S0425041PR2S,4800,5
Shiv & Shikie X Safari Printed Short Sleeve Shirt - Taupe / Black Ezi Print,60056443,S0425041PR3S,4800,5
Vivo Alani High Low Dress - Black Checkered Print,60056571,V0625018PR3S,2850,5
Vivo Alani High Low Dress - Black Stripes Print,60056580,V0625018PR5M,2250,5
Vivo Alma Short Sleeve Mini Bodycon - Black,60060316,V0825060BLAS,3500,5
Vivo Basic Destiny Chiffon Top - Green / Pink Print,60039420,V0719254PR15F,1250,5
Vivo Basic Double Layered Capri Skirt - Navy Blue,40004856,V0819031NABS,3500,5
Vivo Basic Sleeveless Extra Long Lily Waterfall - Yellow,60024952,V1122193YELL/1X,1950,5
Vivo Basic Sleeveless Midi Jersey Waterfall - Navy Blue,60026505,V1122192NABM/L,2000,5
Vivo Basic Spaghetti Strap Tank Top - Hunters Green,60032501,V0623033HGN4X,450,5
Vivo Basic Tolani Dress in Jersey - Fuschia,60065244,V0920021FUS1X,4900,5
Vivo Basic Tolani Dress in Jersey - Mulberry,60065238,V0920021MULL,4900,5
Vivo Basic Tolani Dress in Jersey - Olive,60065255,V0920021OLI2X,4900,5
Vivo Basic Tolani Dress in Jersey - Taupe,60065527,V0920021TAU2X,4900,5
Vivo Chiffon Shorts - Navy,60053198,V0325072NAVS,3550,5
Vivo Diella 3/4 Sleeve A-Line Dress - Black,60056638,V0425056BLAL,4500,5
Vivo Diella 3/4 Sleeve A-Line Dress - Black,60056636,V0425056BLAS,4500,5
Vivo Diella 3/4 Sleeve A-Line Dress - Dark Olive,60056377,V0425056DAO1X,4500,5
Vivo Diella 3/4 Sleeve A-Line Dress - Dark Olive,60056375,V0425056DAOM,4500,5
Vivo Diella 3/4 Sleeve A-Line Dress - Dark Olive,60056374,V0425056DAOS,4500,5
Vivo Diella 3/4 Sleeve A-Line Dress - Dark Purple,60056640,V0425056DPURS,4500,5
Vivo Full Length Kimono - Keri,60049404,V0224241PR10M/L,5900,5
Vivo Iyana Bubble Midi Skirt - Navy,60057601,V0625043NAVM,4900,5
Vivo Iyana Bubble Midi Skirt - Navy,60057600,V0625043NAVS,4900,5
Vivo Iyana Tank Top - Dark Purple,60057506,V0625044DAPL,1900,5
Vivo Iyana Tank Top - Green,60057517,V0625044GRNM,1900,5
Vivo Iyana Tank Top - Lime Yellow,60057512,V0625044LMYS,1900,5
Vivo Kelemi 4.0 Kimono - Purple,60046588,V0325041PURM,6950,5
Vivo Kelemi 4.0 Sleeveless Top - Navy,60053226,V0325043NAVL,1150,5
Vivo Kitenge Wrap Skirt - Tafo,60049402,VE003014PR9F,4950,5
Vivo Liora Shorts - Cream / Coral Ziza Print,60062116,V0925026PR2M,2500,5
Vivo Lulu Cotton Barrel Pants - Rust,60061636,V1125006RUSM,4900,5
Vivo Niari straight leg Pants - Maroon,60053010,V0225011MARM,3950,5
Vivo Nora 3/4 Sleeve Peplum Top - Taupe,60058545,V0825009TAUM,2900,5
Vivo Nora Front Pleat Knee Length Dress - Pink,60058885,V0825014PINL,2250,5
Vivo Nora Front Slit Knee Length Skirt - Taupe,60058525,V0825012TAUM,3500,5
Vivo Safa Skirt - Fuschia,60053315,V0325007FUS1X,2950,5
Vivo Safa Skirt - Fuschia,60053314,V0325007FUSL,2950,5
Vivo Safa Skirt - Fuschia,60053313,V0325007FUSM,2950,5
Vivo Safa Skirt - Taupe,60058514,V0325007TAUL,2950,5
Vivo Samira Maxi Kimono - Hunters / Red Print,60056025,V0525043PR13S/M,5900,5
Vivo Tana Puff Sleeve Bodysuit - Chocolate Brown,60056902,V0822077CHBM,2700,5
Vivo Tana Puff Sleeve Bodysuit - Chocolate Brown,60056901,V0822077CHBS,2700,5
Vivo Tana Puff Sleeve Bodysuit - Red,60020984,V0822077REDS,2700,5
Vivo Wila Dolman Tunic - Taupe,60043275,V0824021TAUM,1850,5
Vivo X This Is Essential One Shoulder Bodysuit - Navy,60045784,V0524004NAVXS,2250,5
Vivo X This Is Essential Raceback Bralette - Black,60035803,V0424116BLAXS,1500,5
Vivo X This Is Essential Raceback Bralette - Navy Blue,60035817,V0424116NAB2X,1500,5
Zoya Banda Unisex Jorts - Blue,60042069,Z0724069BLUS,550,5
Zoya Sitawi Bodycon - Navy blue,60030705,Z1223003NABS,2550,5
Safari Bush Drop Shoulder Long Sleeve Top - Hunters Green,60037938,S0424064HGN1X/2X,2000,4
Safari Chui Cropped Jacket - White Cloud,60047039,S1024007WCLOS,6250,4
Safari Chui Heavy Shirt - White,60047054,S1024013WHIS,5950,4
Safari Chui Lined Jacket - White Cloud,60047582,S1024005WHIC1X,8950,4
Safari Kamari Drop Shoulder Top - Navy Blue,60036024,S0224189NABM/L,1950,4
Safari Kamari Long Sleeve Drawstring Shacket - Black,60034993,S0224181BLAXS/S,5550,4
Safari Men's Shacket - Dark Grey,60035704,S0424037DGRYS,1850,4
Safari Naledi 3/4 Sleeve Tent Dress - White Polka Stripes,60055633,S0425057PR3M,4550,4
Safari Njano Joggers - Navy Blue / Tana Print,60059594,S0724143NABTM,4800,4
Safari Njano Men's Knee Length Shorts - Rust,60044522,S0824030RUSL,1150,4
Safari Njano Men's Knee Length Shorts - Rust,60044521,S0824030RUSM,1150,4
Safari Njano Men's Straight Leg Pants - Obu Print,60044496,S0824029PR2M-OBU,6250,4
Safari Savannah Wrap Top - Hunters,60051568,S0724009HUNM,5250,4
Safari Sizani 2 Way Wrap Top - Tafo Print,60049643,S1124144PR11X/2X,3250,4
Safari Sizani Barrel Pants - Navy Blue,60050928,S1124112NABS,5950,4
Safari Sizani Men's Kitenge Tuxedo Shirt - Black,60049595,S1124151PR1S,4400,4
Safari Sizani Strappy Tent Top - White,60050955,S1124116WHT1X,2950,4
Safari Sizani Strappy Tent Top - White,60050952,S1124116WHTS,2950,4
Safari Solana Bubble Midi Skirt in Cotton - Chocolate,60065814,S0825039CHOCM,5800,4
Safari Solana Bubble Midi Skirt in Cotton - Olive,60065805,S0825039OLIL,5800,4
Safari Solana Bubble Midi Skirt in Cotton - Olive,60065804,S0825039OLIM,5800,4
Safari Solana Bubble Midi Skirt in Cotton - Orange,60065820,S0825039SORAL,5800,4
Safari Solana Bubble Midi Skirt in Cotton - Orange,60065821,S0825039SORAS1X,5800,4
Safari Solana Bubble Midi Skirt in Cotton - Tan,60065809,S0825039TANM,5800,4
Safari Solana Bubble Midi Skirt in Cotton - White,60059743,S0825039WHI1X,5800,4
Safari Spaghetti Tank Top - Dark Taupe,60035314,S0424062DTAU1X/2X,1750,4
Safari Tafari Wrap Top - Cheli Print,60060636,S1025031PR1S/M,3400,4
Safari Tafari Wrap Top - Karanga Print,60060644,S1025031PR5S/M,3400,4
Safari Tafari Wrap Top - Wami Print,60060640,S1025031PR3S/M,3400,4
Safari Tafari Wrap Top - Weru Print,60060648,S1025031PR7S/M,3400,4
Safari Tiwa Barell Pants - Black,60053950,S0325031BLAM,5400,4
Safari Tiwa Shirred Midi Dress - Hunters,60053960,S0125056HUNXS/S,5800,4
Safari Zene Off Shoulder Top - Yellow,60027836,S1023060YELL,1100,4
Safari Zene Off Shoulder Top - Yellow,60027835,S1023060YELM,1100,4
Shiv & Shikie X Safari Barrel Pants - Black,60055427,S0425039BLAM,4800,4
Shiv & Shikie X Safari Barrel Pants - Black,60055426,S0425039BLAS,4800,4
Shiv & Shikie X Safari Faux Collar Printed Shirt - Grey/Black Ezi Print,60056095,S0525005PR1M/L,2800,4
Shiv & Shikie X Safari Short Sleeve Shirt - Black,60055654,S0625017BLAL,4800,4
Vivo  X This Is Essential Short Unitard - Black,60031822,V0224109BLAXXS,3250,4
Vivo Aleri Trench Coat Dress - Maroon,60057793,V0625059MARM,5900,4
Vivo Aleri Trench Coat Dress - Rust,60057788,V0625059RUSS,5900,4
Vivo Ari Sleeveless Straight Maxi Slit Dress - Chocolate Brown,60057238,V0725029CHBM,4900,4
Vivo Basic Ali Jacket - Burgundy,60042179,V0819124BURM,2950,4
Vivo Basic Ali Jacket - Red,60056078,V0819124REDL,2950,4
Vivo Basic Bishop Sleeve Top In Chiffon (Double Layered) - Light Blue,60064086,V0524179LBLL,3500,4
Vivo Basic Boundneck Puff Sleeve Top - Pink,40013982,V0320040PINL,3250,4
Vivo Basic Long Sleeved Double Layered Bodycon - Mustard,50009757,V0719261MUSL,4250,4
Vivo Basic Long Sleeved Top - Rust,60053922,V0719113RUSTM,1750,4
Vivo Basic Nalia High Low Jersey Top - Teal,60044417,V0121134TEAL1X/2X,1050,4
Vivo Basic Palazzo Pants - Hunters Green,60030441,V0819137HGNS,2000,4
Vivo Basic Palazzo Pants - Navy Blue,60043327,V0819137NVBS,2800,4
Vivo Basic Sleeveless Sienna Waterfall - Navy Blue,50010432,V0321017NABXL,2250,4
Vivo Basic Spaghetti Strap Tank Top - Navy Blue,60032504,V0623033NAB3X,550,4
Vivo Basic Spaghetti Strap Tank Top - Navy Blue,60032505,V0623033NAB4X,550,4
Vivo Basic Tolani Dress in Jersey - Chocolate,60065248,V0920021CHOL,4900,4
Vivo Basic Tolani Dress in Jersey - Chocolate,60065247,V0920021CHOM,4900,4
Vivo Basic V-neck Cap Sleeve Top - Orange,60039712,V0323019ORA3X,2550,4
Vivo Chiffon Shorts - Navy,60053199,V0325072NAVM,3550,4
Vivo Diella V-Neck Jumpsuit - Peach / Navy Print,60056241,V0525076PR1M,2350,4
Vivo Essentials Bodycon - Orange,90000305,VE0008ORAXS,3950,4
Vivo Essentials Strappy Cold Shoulder Top - Black,90001704,VE0009BLAL/1X,2600,4
Vivo Essentials Tank Top - Teal,90000519,VE0001TEA2X,750,4
Vivo Extra Long May Jersey Waterfall - Taupe,60026521,V0621112TAUL/XL,4550,4
Vivo Iyana Bubble Midi Skirt - Green / Pink Iya Print,60057608,V0625043PR1S,4050,4
Vivo Iyana Bubble Midi Skirt - Navy,60057603,V0625043NAV1X,4900,4
Vivo Iyana Tank Top - Dark Purple,60057505,V0625044DAPM,1900,4
Vivo Iyana Wide Leg Pants - Navy,60057820,V0625041NAVM,4900,4
Vivo Kelemi 4.0 Frilled Wide Top - Lilac,60053346,V0325047LILS/M,2350,4
Vivo Kelemi 4.0 Frilled Wide Top - White,60053350,V0325047WHIS/M,2350,4
Vivo Kelemi 4.0 Sleeveless Top - Lilac / Magenta Nashe Print,60053220,V0325043PR1L,1450,4
Vivo Leila Cap Sleeve Tent Knee Length Dress - Hunters,60044699,V0423055HUNTL,4550,4
Vivo Liora Shorts - Chocolate,60061672,V0925026CHOCM,2500,4
Vivo Lulu Cotton Barrel Pants - Maroon,60061738,V1125006MARL,4900,4
Vivo Mira Reversible Wrap Top - PEACH / BROWN FAN PRINT,60030609,V1123158PR1S,950,4
Vivo Mock Maxi Dress - Orange,60040371,V0719553ORAM,4750,4
Vivo Must Have Shorts - Shama,60042717,V0224240SHAM,3550,4
Vivo Naya One Shoulder Flounce Jumpsuit - Pweza Print,60023366,V0823125PR2M,1100,4
Vivo Naya One Shoulder Flounce Top - Tawi,60023248,V0823129PR3M,700,4
