Odoo ID,Odoo Link,Product Name,Style Name,Style Number,Status,Fabric Barcode,Fabric Plain/Print,Fabric Source Country,Fabric Source City,Fabric Structure,Fabric Category,Fabric Sub-Category,Fabric Primary Color,Fabric Width (m),Fabric GSM,Supplier Fabric Code,Supplier Fabric Colour Code
109756,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109756,Vivo Ava Tent Maxi Dress - Grey / Black Jilo Print,Vivo Ava Tent Maxi Dress,V0923046,Retired,,,,,,,,,,,,
109757,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109757,Vivo Ava Tent Maxi Dress - Mustard / Black Jilo Print,Vivo Ava Tent Maxi Dress,V0923046,Retired,,,,,,,,,,,,
109759,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109759,Vivo Ava Tent Maxi Dress - Orange / Off White Print,Vivo Ava Tent Maxi Dress,V0923046,Retired,,,,,,,,,,,,
342617,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=342617,Vivo Ayah 3/4 Sleeve Jumpsuit  - FS,Vivo Ayah 3/4 Sleeve Jumpsuit,Sample & Sale Items,Sample,,,,,,,,,,,,
304960,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=304960,Vivo Ayah 3/4 Sleeve Jumpsuit - Dark Red,Vivo Ayah 3/4 Sleeve Jumpsuit,V0225007,Retired,,,,,,,,,,,,
304961,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=304961,Vivo Ayah 3/4 Sleeve Jumpsuit - Navy,Vivo Ayah 3/4 Sleeve Jumpsuit,V0225007,Retired,,,,,,,,,,,,
109769,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109769,Vivo Ayah Bishop Sleeve Mock Neck Top - Burnt Orange,Vivo Ayah Bishop Sleeve Mock Neck Top,V0225002,Retired,,,,,,,,,,,,
109770,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109770,Vivo Ayah Bishop Sleeve Mock Neck Top - Chocolate,Vivo Ayah Bishop Sleeve Mock Neck Top,V0225002,Retired,,,,,,,,,,,,
109771,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109771,Vivo Ayah Bishop Sleeve Mock Neck Top - Green / Peach Zani Print,Vivo Ayah Bishop Sleeve Mock Neck Top,V0225002,Retired,,,,,,,,,,,,
109772,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109772,Vivo Ayah Bishop Sleeve Mock Neck Top - Lilac,Vivo Ayah Bishop Sleeve Mock Neck Top,V0225002,Retired,,,,,,,,,,,,
109773,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109773,Vivo Ayah Bishop Sleeve Mock Neck Top - Lilac / Orange Zani Print,Vivo Ayah Bishop Sleeve Mock Neck Top,V0225002,Retired,,,,,,,,,,,,
109774,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109774,Vivo Ayah Bishop Sleeve Mock Neck Top - Purple,Vivo Ayah Bishop Sleeve Mock Neck Top,V0225002,Retired,,,,,,,,,,,,
109775,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109775,Vivo Ayah Bishop Sleeve Mock Neck Top - Rust / Navy Yana Print,Vivo Ayah Bishop Sleeve Mock Neck Top,V0225002,Retired,,,,,,,,,,,,
109777,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109777,Vivo Ayah Bishop Sleeve Mock Neck Top - Taupe / Orange Zani Print,Vivo Ayah Bishop Sleeve Mock Neck Top,V0225002,Retired,,,,,,,,,,,,
109778,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109778,Vivo Ayah Bishop Sleeve Mock Neck Top - White / Yana Print,Vivo Ayah Bishop Sleeve Mock Neck Top,V0225002,Retired,,,,,,,,,,,,
109779,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109779,Vivo Ayah Drawstring Pants - Burnt Orange,Vivo Ayah Drawstring Pants,V0225003,Retired,,,,,,,,,,,,
109780,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109780,Vivo Ayah Drawstring Pants - Chocolate,Vivo Ayah Drawstring Pants,V0225003,Retired,,,,,,,,,,,,
109782,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109782,Vivo Ayah Drawstring Pants - Lilac,Vivo Ayah Drawstring Pants,V0225003,Retired,,,,,,,,,,,,
109783,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109783,Vivo Ayah Drawstring Pants - Lilac / Orange Zani Print,Vivo Ayah Drawstring Pants,V0225003,Retired,,,,,,,,,,,,
109784,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109784,Vivo Ayah Drawstring Pants - Purple,Vivo Ayah Drawstring Pants,V0225003,Retired,,,,,,,,,,,,
109785,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109785,Vivo Ayah Drawstring Pants - Rust / Navy Yaa Print,Vivo Ayah Drawstring Pants,V0225003,Retired,,,,,,,,,,,,
109787,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109787,Vivo Ayah Drawstring Pants - Taupe / Orange Zani Print,Vivo Ayah Drawstring Pants,V0225003,Retired,,,,,,,,,,,,
109788,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109788,Vivo Ayah Drawstring Pants -Green / Peach Zani Print,Vivo Ayah Drawstring Pants,V0225003,Retired,,,,,,,,,,,,
308420,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=308420,Vivo Ayah Hijab Headwrap -  White / Orange Ullu Print,Vivo Ayah Hijab Headwrap,V0225008,Retired,,,,,,,,,,,,
109790,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109790,Vivo Ayah Hijab Headwrap - Black,Vivo Ayah Hijab Headwrap,V0225008,Retired,,,,,,,,,,,,
109791,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109791,Vivo Ayah Hijab Headwrap - Cream / Chocolate Yana Print,Vivo Ayah Hijab Headwrap,V0225008,Retired,,,,,,,,,,,,
109792,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109792,Vivo Ayah Hijab Headwrap - Off white / Rust Yana Print,Vivo Ayah Hijab Headwrap,V0225008,Retired,,,,,,,,,,,,
109794,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109794,Vivo Ayah Kimono - Lilac / Black Tullu Print,Vivo Ayah Kimono,V0225030,Retired,,,,,,,,,,,,
109795,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109795,Vivo Ayah Kimono - Mustard / Black Tullu Print,Vivo Ayah Kimono,V0225030,Retired,,,,,,,,,,,,
109796,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109796,Vivo Ayah Kimono - Orange / Black Tullu Print,Vivo Ayah Kimono,V0225030,Retired,,,,,,,,,,,,
342616,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=342616,Vivo Ayah Satin Pants  - FS,Vivo Ayah Satin Pants,Sample & Sale Items,Sample,,,,,,,,,,,,
109800,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109800,Vivo Ayah Satin Pants - Dark Purple,Vivo Ayah Satin Pants,V0225031,Retired,,,,,,,,,,,,
109801,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109801,Vivo Ayah Satin Pants - Dark Red,Vivo Ayah Satin Pants,V0225031,Retired,,,,,,,,,,,,
109802,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109802,Vivo Ayah Satin Pants - Lilac / Black Ullu Print,Vivo Ayah Satin Pants,V0225031,Retired,,,,,,,,,,,,
109803,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109803,Vivo Ayah Satin Pants - Lilac / Navy Tullu Print,Vivo Ayah Satin Pants,V0225031,Retired,,,,,,,,,,,,
109804,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109804,Vivo Ayah Satin Pants - Mustard / Black Ullu Print,Vivo Ayah Satin Pants,V0225031,Retired,,,,,,,,,,,,
109805,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109805,Vivo Ayah Satin Pants - Orange / Black Ullu Print,Vivo Ayah Satin Pants,V0225031,Retired,,,,,,,,,,,,
342615,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=342615,Vivo Ayah Shirred Cuff Loose Top  - FS,Vivo Ayah Shirred Cuff Loose Top,Sample & Sale Items,Sample,,,,,,,,,,,,
109809,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109809,Vivo Ayah Shirred Cuff Loose Top - Dark Purple,Vivo Ayah Shirred Cuff Loose Top,V0225032,Retired,,,,,,,,,,,,
109810,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109810,Vivo Ayah Shirred Cuff Loose Top - Dark Red,Vivo Ayah Shirred Cuff Loose Top,V0225032,Retired,,,,,,,,,,,,
109811,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109811,Vivo Ayah Shirred Cuff Loose Top - Lilac / Navy Ullu Print,Vivo Ayah Shirred Cuff Loose Top,V0225032,Retired,,,,,,,,,,,,
109817,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109817,Vivo Ayah Shirred Neck Tent Maxi Dress - Black,Vivo Ayah Shirred Neck Tent Maxi Dress,V0225005,Retired,,,,,,,,,,,,
304966,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=304966,Vivo Ayah Shirred Neck Tent Maxi Dress - Dark Teal,Vivo Ayah Shirred Neck Tent Maxi Dress,V0225005,Retired,,,,,,,,,,,,
109819,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109819,Vivo Ayah Shirred Neck Tent Maxi Dress - Mustard,Vivo Ayah Shirred Neck Tent Maxi Dress,V0225005,Retired,,,,,,,,,,,,
109820,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109820,Vivo Ayah Shirred Neck Tent Maxi Dress - Rust / Navy Yana Print,Vivo Ayah Shirred Neck Tent Maxi Dress,V0225005,Retired,,,,,,,,,,,,
109822,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109822,Vivo Ayah Shirred Neck Tent Maxi Dress - Yellow / Chocolate Yana Print,Vivo Ayah Shirred Neck Tent Maxi Dress,V0225005,Retired,,,,,,,,,,,,
109823,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109823,Vivo Ayana Cap Sleeve High Low Tent Dress - Black / Rust Yana Print,Vivo Ayana Cap Sleeve High Low Tent Dress,V1122066,Archived,,,,,,,,,,,,
109828,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109828,Vivo Ayana Cap Sleeve High Low Tent Dress - Green Print,Vivo Ayana Cap Sleeve High Low Tent Dress,V1122066,Archived,,,,,,,,,,,,
109829,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109829,Vivo Ayana Cap Sleeve High Low Tent Dress - Mustard / Navy Print,Vivo Ayana Cap Sleeve High Low Tent Dress,V1122066,Archived,,,,,,,,,,,,
109830,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109830,Vivo Ayana Cap Sleeve High Low Tent Dress - Mustard Print,Vivo Ayana Cap Sleeve High Low Tent Dress,V1122066,Archived,,,,,,,,,,,,
109831,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109831,Vivo Ayana Cap Sleeve High Low Tent Dress - Navy / Brown Yana Print,Vivo Ayana Cap Sleeve High Low Tent Dress,V1122066,Archived,,,,,,,,,,,,
109833,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109833,Vivo Ayana Cap Sleeve High Low Tent Dress - Rust / Hunters Print,Vivo Ayana Cap Sleeve High Low Tent Dress,V1122066,Archived,,,,,,,,,,,,
109847,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109847,Vivo Ayana Wide High Low Top - Beige/White,Vivo Ayana Wide High Low Top,V0225029,Retired,,,,,,,,,,,,
109848,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109848,Vivo Ayana Wide High Low Top - Black / Beige Print,Vivo Ayana Wide High Low Top,V0225029,Retired,,,,,,,,,,,,
109850,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109850,Vivo Ayana Wide High Low Top - Black / Cream,Vivo Ayana Wide High Low Top,V0225029,Retired,,,,,,,,,,,,
109853,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109853,Vivo Ayana Wide High Low Top - Black / Mint,Vivo Ayana Wide High Low Top,V0225029,Retired,,,,,,,,,,,,
109857,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109857,Vivo Ayana Wide High Low Top - Black / Yellow,Vivo Ayana Wide High Low Top,V0225029,Retired,,,,,,,,,,,,
109859,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109859,Vivo Ayana Wide High Low Top - Brown / Beige Print,Vivo Ayana Wide High Low Top,V0225029,Retired,,,,,,,,,,,,
109861,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109861,Vivo Ayana Wide High Low Top - Mustard / Purple,Vivo Ayana Wide High Low Top,V0225029,Retired,,,,,,,,,,,,
109862,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109862,Vivo Ayana Wide High Low Top - White / Brown Print,Vivo Ayana Wide High Low Top,V0225029,Retired,,,,,,,,,,,,
109907,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109907,Vivo Ayla Bubble Sleeve Maxi Dress - Blush Pink/ Black Lala Print,Vivo Ayla Bubble Sleeve Maxi Dress,V0824101,Retired,,,,,,,,,,,,
109908,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109908,Vivo Ayla Bubble Sleeve Maxi Dress - Brown,Vivo Ayla Bubble Sleeve Maxi Dress,V0824101,Retired,,,,,,,,,,,,
109909,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109909,Vivo Ayla Bubble Sleeve Maxi Dress - Mustard / Black Lala Print,Vivo Ayla Bubble Sleeve Maxi Dress,V0824101,Retired,,,,,,,,,,,,
109911,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109911,Vivo Ayla Bubble Sleeve Maxi Dress - White / Black Lala Print,Vivo Ayla Bubble Sleeve Maxi Dress,V0824101,Retired,,,,,,,,,,,,
272078,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=272078,Vivo Ayla Crepe Pants - Light Blue / Burgundy Dola Print,Vivo Ayla Crepe Pants,V1124074,Retired,,,,,,,,,,,,
109914,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109914,Vivo Ayla Crepe Pants - Light Dust Pink / Black Lala Print,Vivo Ayla Crepe Pants,V1124074,Retired,,,,,,,,,,,,
109915,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109915,Vivo Ayla Crepe Pants - Lilac / Black Hawa Print,Vivo Ayla Crepe Pants,V1124074,Retired,,,,,,,,,,,,
272079,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=272079,Vivo Ayla Crepe Pants - Mulberry,Vivo Ayla Crepe Pants,V1124074,Retired,,,,,,,,,,,,
109916,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109916,Vivo Ayla Crepe Pants - Mustard / Black Lala Print,Vivo Ayla Crepe Pants,V1124074,Retired,,,,,,,,,,,,
272080,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=272080,Vivo Ayla Crepe Pants - Mustard / Dark Green Dola Print,Vivo Ayla Crepe Pants,V1124074,Retired,,,,,,,,,,,,
109917,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109917,Vivo Ayla Crepe Pants - Navy / Burgundy Hali Print,Vivo Ayla Crepe Pants,V1124074,Retired,,,,,,,,,,,,
272081,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=272081,Vivo Ayla Crepe Pants - Olive / Dark Green Dola Print,Vivo Ayla Crepe Pants,V1124074,Retired,,,,,,,,,,,,
109918,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109918,Vivo Ayla Crepe Pants - Pink / Burgundy Hawa Print,Vivo Ayla Crepe Pants,V1124074,Retired,,,,,,,,,,,,
272082,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=272082,Vivo Ayla Crepe Pants - White / Light Taupe Dola Print,Vivo Ayla Crepe Pants,V1124074,Retired,,,,,,,,,,,,
109921,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109921,Vivo Ayla Drop Shoulder Jumpsuit - Navy / Orange Print,Vivo Ayla Drop Shoulder Jumpsuit,Sample & Sale Items,Sample,,,,,,,,,,,,
109923,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109923,Vivo Ayla Drop Shoulder Jumpsuit - Navy/ Cream Print,Vivo Ayla Drop Shoulder Jumpsuit,Sample & Sale Items,Sample,,,,,,,,,,,,
109925,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109925,Vivo Ayla Loose Top - Caramel,Vivo Ayla Loose Top,V0824098,Archived,,,,,,,,,,,,
109926,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109926,Vivo Ayla Loose Top - Chocolate,Vivo Ayla Loose Top,V0824098,Archived,,,,,,,,,,,,
109927,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109927,Vivo Ayla Loose Top - Rust,Vivo Ayla Loose Top,V0824098,Archived,,,,,,,,,,,,
272083,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=272083,Vivo Ayla Maxi Kaftan Dress - Dark Orange / Brown Nola Print,Vivo Ayla Maxi Kaftan Dress,V0824100,Retired,,,,,,,,,,,,
109934,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109934,Vivo Ayla Maxi Kaftan Dress - Mustard Yellow / Black Sinka Print,Vivo Ayla Maxi Kaftan Dress,V0824100,Retired,,,,,,,,,,,,
272084,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=272084,Vivo Ayla Maxi Kaftan Dress - Orange / Black Fani Print,Vivo Ayla Maxi Kaftan Dress,V0824100,Retired,,,,,,,,,,,,
272085,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=272085,Vivo Ayla Maxi Kaftan Dress - Red / Black Fani Print,Vivo Ayla Maxi Kaftan Dress,V0824100,Retired,,,,,,,,,,,,
272086,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=272086,Vivo Ayla Maxi Kaftan Dress - Red / Navy Nola Print,Vivo Ayla Maxi Kaftan Dress,V0824100,Retired,,,,,,,,,,,,
109941,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109941,Vivo Ayla Maxi Kimono - Black / Cream Wari Print,Vivo Ayla Maxi Kimono,V0824092,Retired,,,,,,,,,,,,
344637,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=344637,Vivo Ayla Maxi Kimono - Black / Peach Alya Print,Vivo Ayla Maxi Kimono,V0824092,Archived,,,,,,,,,,,,
272088,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=272088,Vivo Ayla Maxi Kimono - Chocolate / Cream Falo Print,Vivo Ayla Maxi Kimono,V0824092,Retired,,,,,,,,,,,,
109947,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109947,Vivo Ayla Maxi Kimono - Hunters / Cream Yla Print,Vivo Ayla Maxi Kimono,V0824092,Retired,,,,,,,,,,,,
272089,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=272089,Vivo Ayla Maxi Kimono - Light Blue / Burgundy Dola Print,Vivo Ayla Maxi Kimono,V0824092,Retired,,,,,,,,,,,,
109948,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109948,Vivo Ayla Maxi Kimono - Lilac / Black Hawa Print,Vivo Ayla Maxi Kimono,V0824092,Retired,,,,,,,,,,,,
272090,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=272090,Vivo Ayla Maxi Kimono - Mulberry,Vivo Ayla Maxi Kimono,V0824092,Retired,,,,,,,,,,,,
109949,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109949,Vivo Ayla Maxi Kimono - Mustard / Black Lala Print,Vivo Ayla Maxi Kimono,V0824092,Archived,,,,,,,,,,,,
272091,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=272091,Vivo Ayla Maxi Kimono - Mustard / Green Dola Print,Vivo Ayla Maxi Kimono,V0824092,Retired,,,,,,,,,,,,
109950,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109950,Vivo Ayla Maxi Kimono - Navy / Brown Alya Print,Vivo Ayla Maxi Kimono,V0824092,Retired,,,,,,,,,,,,
109951,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109951,Vivo Ayla Maxi Kimono - Navy / Burgundy Hali Print,Vivo Ayla Maxi Kimono,V0824092,Retired,,,,,,,,,,,,
109952,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109952,Vivo Ayla Maxi Kimono - Navy / Peach Alya Print,Vivo Ayla Maxi Kimono,V0824092,Retired,,,,,,,,,,,,
109953,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109953,Vivo Ayla Maxi Kimono - Navy / Teal Yla Print,Vivo Ayla Maxi Kimono,V0824092,Retired,,,,,,,,,,,,
272092,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=272092,Vivo Ayla Maxi Kimono - Olive / Dark Green Dola Print,Vivo Ayla Maxi Kimono,V0824092,Archived,,,,,,,,,,,,
342194,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=342194,Vivo Ayla Maxi Kimono - Olive / Peach Floral Print,Vivo Ayla Maxi Kimono,V0824092,Retired,,,,,,,,,,,,
109955,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109955,Vivo Ayla Maxi Kimono - Pink / Burgundy Hawa Print,Vivo Ayla Maxi Kimono,V0824092,Retired,,,,,,,,,,,,
109956,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109956,Vivo Ayla Maxi Kimono - Red / Black Yla Print,Vivo Ayla Maxi Kimono,V0824092,Retired,,,,,,,,,,,,
109961,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109961,Vivo Ayla Maxi Kimono - White / Black Awari Print,Vivo Ayla Maxi Kimono,V0824092,Retired,,,,,,,,,,,,
272093,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=272093,Vivo Ayla Maxi Kimono - White / Light Taupe Dola Print,Vivo Ayla Maxi Kimono,V0824092,Archived,,,,,,,,,,,,
109963,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109963,Vivo Ayla Off-Shoulder Dress - Blush Pink/ Black Meti Print,Vivo Ayla Off-Shoulder Dress,V0824103,Retired,,,,,,,,,,,,
109964,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109964,Vivo Ayla Off-Shoulder Dress - Cream / Black Meti Print,Vivo Ayla Off-Shoulder Dress,V0824103,Retired,,,,,,,,,,,,
109967,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109967,Vivo Ayla Off-Shoulder Dress - Tan / Black Meti Print,Vivo Ayla Off-Shoulder Dress,V0824103,Retired,,,,,,,,,,,,
109973,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109973,Vivo Ayla Off-Shoulder Jumpsuit - Light Taupe / Black Lala Print,Vivo Ayla Off-Shoulder Jumpsuit,V0824108,Retired,,,,,,,,,,,,
109976,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109976,Vivo Ayla Off-Shoulder Jumpsuit -Black / Taupe Umbo Print,Vivo Ayla Off-Shoulder Jumpsuit,V0824108,Retired,,,,,,,,,,,,
109977,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109977,Vivo Ayla Off-Shoulder Jumpsuit -Orange / Burgundy Umbo Print,Vivo Ayla Off-Shoulder Jumpsuit,V0824108,Retired,,,,,,,,,,,,
109983,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109983,Vivo Ayo Tent Dress - Blue / Red Print,Vivo Ayo Tent Dress,V0120094,Retired,,,,,,,,,,,,
109987,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109987,Vivo Ayo Tent Dress - Green / White Print,Vivo Ayo Tent Dress,V0120094,Retired,,,,,,,,,,,,
109988,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109988,Vivo Ayo Tent Dress - Mint Green / Black Print,Vivo Ayo Tent Dress,V0120094,Retired,,,,,,,,,,,,
109989,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109989,Vivo Ayo Tent Dress - Mint Green / Off-White Abstract Print,Vivo Ayo Tent Dress,V0120094,Retired,,,,,,,,,,,,
109990,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109990,Vivo Ayo Tent Dress - Mustard / Green Print,Vivo Ayo Tent Dress,V0120094,Retired,,,,,,,,,,,,
109993,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109993,Vivo Ayo Tent Dress - Peach / Off-White Abstract Print,Vivo Ayo Tent Dress,Sample & Sale Items,Sample,,,,,,,,,,,,
109999,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=109999,Vivo Ayo Tent Dress - Taupe / Pink Print,Vivo Ayo Tent Dress,V0120094,Retired,,,,,,,,,,,,
110000,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=110000,Vivo Ayo Tent Dress - White / Taupe Print,Vivo Ayo Tent Dress,V0120094,Retired,,,,,,,,,,,,
110001,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=110001,Vivo Ayo Tent Dress - Yellow / Black Print,Vivo Ayo Tent Dress,V0120094,Retired,,,,,,,,,,,,
110009,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=110009,Vivo Azawi 3/4 Sleeve Top - White,Vivo Azawi 3/4 Sleeve Top,V0324071,Archived,,,,,,,,,,,,
110013,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=110013,Vivo Azawi Cap Sleeve Panelled Dress - Black / White,Vivo Azawi Cap Sleeve Panelled Dress,V0324075,Retired,,,,,,,,,,,,
342228,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=342228,Vivo Azawi Cap Sleeve Panelled Dress - Burgundy / Black,Vivo Azawi Cap Sleeve Panelled Dress,V0324075,Retired,,,,,,,,,,,,
110016,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=110016,Vivo Azawi Pencil Skirt - Black / White,Vivo Azawi Pencil Skirt,V0324076,Archived,,,,,,,,,,,,
110017,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=110017,Vivo Azawi Pencil Skirt - Burgundy / Black,Vivo Azawi Pencil Skirt,V0324076,Archived,,,,,,,,,,,,
110018,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=110018,Vivo Azawi Pencil Skirt - Hunters Green / White,Vivo Azawi Pencil Skirt,V0324076,Archived,,,,,,,,,,,,
110022,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=110022,Vivo Azawi Peplum Top - Hunters / White,Vivo Azawi Peplum Top,V0324072,Archived,,,,,,,,,,,,
110025,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=110025,Vivo Azawi Sleeveless Overcoat - Burgundy,Vivo Azawi Sleeveless Overcoat,Sample & Sale Items,Sample,,,,,,,,,,,,
