id,name,active,default_code,barcode,categ_id,product_variant_count,x_vivo_attr_18,x_style_number_text,x_studio_style_name_gi,x_vivo_attr_16,x_style_name_text,x_vivo_attr_97,x_vivo_attr_99,x_colour_way_sku_text,x_vivo_attr_112,x_studio_fabric_ref,x_studio_brand,x_vivo_attr_22,x_studio_categories,x_vivo_categories,x_studio_fab_100,x_vivo_attr_100,x_studio_fab_101,x_vivo_attr_101,x_studio_fab_102,x_vivo_attr_102,x_studio_fab_103,x_vivo_attr_103,x_studio_fab_124,x_vivo_attr_124,x_studio_fab_125,x_vivo_attr_125,x_studio_fab_25,x_vivo_attr_25,x_studio_fab_38,x_vivo_attr_38,x_studio_fab_43,x_vivo_attr_43,x_studio_fab_48,x_vivo_attr_48,x_vivo_duplicate_key,x_vivo_duplicate_cleanup_state
254897,Vivo Kelemi Sleeveless Side Tie Top- Mustard / Red Waso Print,True,,,17||01. Finished Goods Inventory,3,23801||V0924047,V0924047,16753||Vivo Kelemi Sleeveless Side Tie Top,16753||Vivo Kelemi Sleeveless Side Tie Top,Vivo Kelemi Sleeveless Side Tie Top,59959||Retired,61038||Retired,,,,62||Vivo,24990||Vivo,127||Outerwear,7836||Outerwear,,,,,,,,,,,,,,,,,,,,,,
272600,Vivo Kemi Dolman Top - Black,True,,,17||01. Finished Goods Inventory,3,24624||V0825031,V0825031,17636||Vivo Kemi Dolman Top,17636||Vivo Kemi Dolman Top,Vivo Kemi Dolman Top,59959||Retired,61038||Retired,,,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,60022||Plain,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,,,,,,,,,,,,,
272601,Vivo Kemi Dolman Top - Dark Red,True,,,17||01. Finished Goods Inventory,3,24624||V0825031,V0825031,17636||Vivo Kemi Dolman Top,17636||Vivo Kemi Dolman Top,Vivo Kemi Dolman Top,59959||Retired,61038||Retired,,,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,60022||Plain,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,,,,,,,,,,,,,
272602,Vivo Kemi Dolman Top - Lime Green / Maroon Emi Print,True,,,17||01. Finished Goods Inventory,3,24624||V0825031,V0825031,17636||Vivo Kemi Dolman Top,17636||Vivo Kemi Dolman Top,Vivo Kemi Dolman Top,59959||Retired,61038||Retired,,,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,,,,,,,,,,,,,
272603,Vivo Kemi Dolman Top - White / Lime Emi Print,True,,,17||01. Finished Goods Inventory,3,24624||V0825031,V0825031,17636||Vivo Kemi Dolman Top,17636||Vivo Kemi Dolman Top,Vivo Kemi Dolman Top,59959||Retired,61038||Retired,,,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,,,,,,,,,,,,,
342410,Vivo Kemi Maxi Skirt  - FS,True,,60068644,17||01. Finished Goods Inventory,1,59701||Sample & Sale Items,Sample & Sale Items,17639||Vivo Kemi Skirt & Top Set,17639||Vivo Kemi Skirt & Top Set,Vivo Kemi Skirt & Top Set,64399||Sample,62425||Sample,,,,,24990||Vivo,,,,,,,,,,,,,,,,,,,,,,,,
340671,Vivo Kemi Maxi Skirt - Dark Red,True,,,17||01. Finished Goods Inventory,4,24625||V0825032,V0825032,17639||Vivo Kemi Skirt & Top Set,17639||Vivo Kemi Skirt & Top Set,Vivo Kemi Skirt & Top Set,59959||Retired,61038||Retired,,,,,24990||Vivo,,7832||Skirts,,60022||Plain,,,,,,,,,,,,,,,,,,,,
308468,Vivo Kemi Maxi Skirt - Lime Green / Maroon Emi Print,True,V0825032PR1M,,17||01. Finished Goods Inventory,2,24625||V0825032,V0825032,17637||Vivo Kemi Maxi Skirt,17637||Vivo Kemi Maxi Skirt,Vivo Kemi Maxi Skirt,59959||Retired,61038||Retired,V0825032PR1,63346||V0825032PR1,,,24990||Vivo,,7832||Skirts,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,,,,,,,,,,,,,
342455,Vivo Kemi Side Cowl Maxi Dress  - FS,True,,60068599,17||01. Finished Goods Inventory,1,59701||Sample & Sale Items,Sample & Sale Items,17638||Vivo Kemi Side Cowl Maxi Dress,17638||Vivo Kemi Side Cowl Maxi Dress,Vivo Kemi Side Cowl Maxi Dress,64399||Sample,62425||Sample,,,,,24990||Vivo,,,,,,,,,,,,,,,,,,,,,,,,
272608,Vivo Kemi Side Cowl Maxi Dress - Dark Green,True,,,17||01. Finished Goods Inventory,3,24626||V0725021,V0725021,17638||Vivo Kemi Side Cowl Maxi Dress,17638||Vivo Kemi Side Cowl Maxi Dress,Vivo Kemi Side Cowl Maxi Dress,59959||Retired,61038||Retired,,,,62||Vivo,24990||Vivo,122||Dresses,7831||Dresses,,60022||Plain,,,,,,,,,,,,,,,,,,,,
272609,Vivo Kemi Side Cowl Maxi Dress - Dark Orange / Green Emi Print,True,,,17||01. Finished Goods Inventory,3,24626||V0725021,V0725021,17638||Vivo Kemi Side Cowl Maxi Dress,17638||Vivo Kemi Side Cowl Maxi Dress,Vivo Kemi Side Cowl Maxi Dress,59959||Retired,61038||Retired,,,,62||Vivo,24990||Vivo,122||Dresses,7831||Dresses,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,,,,,,,,,,,,,
272610,Vivo Kemi Side Cowl Maxi Dress - Light Mustard / Orange Emi Print,True,,,17||01. Finished Goods Inventory,3,24626||V0725021,V0725021,17638||Vivo Kemi Side Cowl Maxi Dress,17638||Vivo Kemi Side Cowl Maxi Dress,Vivo Kemi Side Cowl Maxi Dress,59959||Retired,61038||Retired,,,,62||Vivo,24990||Vivo,122||Dresses,7831||Dresses,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,,,,,,,,,,,,,
272611,Vivo Kemi Side Cowl Maxi Dress - Pink / Purple Emi Print,True,,,17||01. Finished Goods Inventory,3,24626||V0725021,V0725021,17638||Vivo Kemi Side Cowl Maxi Dress,17638||Vivo Kemi Side Cowl Maxi Dress,Vivo Kemi Side Cowl Maxi Dress,59959||Retired,61038||Retired,,,,62||Vivo,24990||Vivo,122||Dresses,7831||Dresses,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,,,,,,,,,,,,,
272612,Vivo Kemi Side Cowl Maxi Dress - White / Lime Emi Print,True,,,17||01. Finished Goods Inventory,3,24626||V0725021,V0725021,17638||Vivo Kemi Side Cowl Maxi Dress,17638||Vivo Kemi Side Cowl Maxi Dress,Vivo Kemi Side Cowl Maxi Dress,59959||Retired,61038||Retired,,,,62||Vivo,24990||Vivo,122||Dresses,7831||Dresses,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,,,,,,,,,,,,,
272613,Vivo Kemi Side Cowl Maxi Dress - White / Purple Emi Print,True,,,17||01. Finished Goods Inventory,3,24626||V0725021,V0725021,17638||Vivo Kemi Side Cowl Maxi Dress,17638||Vivo Kemi Side Cowl Maxi Dress,Vivo Kemi Side Cowl Maxi Dress,59959||Retired,61038||Retired,,,,62||Vivo,24990||Vivo,122||Dresses,7831||Dresses,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,,,,,,,,,,,,,
272614,Vivo Kemi Side Cowl Maxi Dress -Teal,True,,,17||01. Finished Goods Inventory,3,24626||V0725021,V0725021,17638||Vivo Kemi Side Cowl Maxi Dress,17638||Vivo Kemi Side Cowl Maxi Dress,Vivo Kemi Side Cowl Maxi Dress,59959||Retired,61038||Retired,,,,62||Vivo,24990||Vivo,122||Dresses,7831||Dresses,,60022||Plain,,,,,,,,,,,,,,,,,,,,
342409,Vivo Kemi Skirt & Top Set  - FS,True,,60068645,17||01. Finished Goods Inventory,1,59701||Sample & Sale Items,Sample & Sale Items,17639||Vivo Kemi Skirt & Top Set,17639||Vivo Kemi Skirt & Top Set,Vivo Kemi Skirt & Top Set,64399||Sample,62425||Sample,,,,,24990||Vivo,,,,,,,,,,,,,,,,,,,,,,,,
272615,Vivo Kemi Skirt & Top Set - Black,True,,,17||01. Finished Goods Inventory,4,24625||V0825032,V0825032,17639||Vivo Kemi Skirt & Top Set,17639||Vivo Kemi Skirt & Top Set,Vivo Kemi Skirt & Top Set,59959||Retired,61038||Retired,,,,62||Vivo,24990||Vivo,134||Two-piece set,7838||Two-Piece Set,,60022||Plain,,,,,,,,,,,,,,,,,,,,
272616,Vivo Kemi Skirt & Top Set - Dark Red,True,,60059908,17||01. Finished Goods Inventory,1,24625||V0825032,V0825032,17639||Vivo Kemi Skirt & Top Set,17639||Vivo Kemi Skirt & Top Set,Vivo Kemi Skirt & Top Set,59959||Retired,61038||Retired,,,,62||Vivo,24990||Vivo,134||Two-piece set,7838||Two-Piece Set,,,,,,,,,,,,,,,,,,,,,V0825032|vivo kemi skirt & top set dark red,canonical
305259,Vivo Kemi Skirt & Top Set - Lime Green / Maroon Emi Print,True,V0825032PR21X,60059186,17||01. Finished Goods Inventory,1,24625||V0825032,V0825032,17639||Vivo Kemi Skirt & Top Set,17639||Vivo Kemi Skirt & Top Set,Vivo Kemi Skirt & Top Set,59959||Retired,61038||Retired,V0825032PR2,63348||V0825032PR2,,,24990||Vivo,,7838||Two-Piece Set,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,,,,,,,,,,,,,
272618,Vivo Kemi Skirt & Top Set - White / Lime Emi Print,True,,,17||01. Finished Goods Inventory,4,24625||V0825032,V0825032,17639||Vivo Kemi Skirt & Top Set,17639||Vivo Kemi Skirt & Top Set,Vivo Kemi Skirt & Top Set,59959||Retired,61038||Retired,,,,62||Vivo,24990||Vivo,134||Two-piece set,7838||Two-Piece Set,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,,,,,,,,,,,,V0825032|vivo kemi skirt & top set white lime emi print,canonical
305260,Vivo Kemi Skirt & Top Set - White / Lime Emi Print,True,,,17||01. Finished Goods Inventory,2,24625||V0825032,V0825032,17639||Vivo Kemi Skirt & Top Set,17639||Vivo Kemi Skirt & Top Set,Vivo Kemi Skirt & Top Set,59959||Retired,61038||Retired,,,,,24990||Vivo,,7838||Two-Piece Set,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,,,,,,,,,,,,V0825032|vivo kemi skirt & top set white lime emi print,controlled_runoff
342536,Vivo Keza Circular Loose Top  - FS,True,,60068495,17||01. Finished Goods Inventory,1,59701||Sample & Sale Items,Sample & Sale Items,16755||Vivo Keza Circular Loose Top,16755||Vivo Keza Circular Loose Top,Vivo Keza Circular Loose Top,64399||Sample,62425||Sample,,,,,24990||Vivo,,7830||Tops,,,,,,,,,,,,,,,,,,,,,,
342537,Vivo Keza Circular Loose Top  - FS,True,,60068496,17||01. Finished Goods Inventory,1,59701||Sample & Sale Items,Sample & Sale Items,16755||Vivo Keza Circular Loose Top,16755||Vivo Keza Circular Loose Top,Vivo Keza Circular Loose Top,64399||Sample,62425||Sample,,,,,24990||Vivo,,,,,,,,,,,,,,,,,,,,,,,,
272619,Vivo Keza Circular Loose Top - Beige / Black Eza Print,True,V0525008PR1F,60055052,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,62424||Archived,61042||N/A,V0525008PR1,63349||V0525008PR1,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,,,,,,,,,,,,,,,,,,,,,
272620,Vivo Keza Circular Loose Top - Black / Beige Eza Print,True,V0525008PR4F,60055060,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,62424||Archived,61042||N/A,V0525008PR4,63350||V0525008PR4,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,,,,,,,,,,,,,,,,,,,,,
272621,Vivo Keza Circular Loose Top - Black / Gold Clay Print,True,V0525008PR2F,60055057,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,62424||Archived,61042||N/A,V0525008PR2,63351||V0525008PR2,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,,,,,,,,,,,,,,,,,,,,,
272622,Vivo Keza Circular Loose Top - Black / Taupe Aez Print,True,V0525008PR3F,60055058,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,62424||Archived,61042||N/A,V0525008PR3,63352||V0525008PR3,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,,,,,,,,,,,,,,,,,,,,,
272623,Vivo Keza Circular Loose Top - Burgundy / Pink Zade Print,True,V0525008PR5F,60055064,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,62424||Archived,61042||N/A,V0525008PR5,63353||V0525008PR5,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,,,,,,,,,,,,,
272625,Vivo Keza Circular Loose Top - Cream / Green Floral Print,True,V0525008PR9F,60055116,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,62424||Archived,61042||N/A,V0525008PR9,63354||V0525008PR9,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,,,,,,,,,,,,,,,,,,,,,
272628,Vivo Keza Circular Loose Top - Dark Green,True,V0525008DGNF,60061554,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,59959||Retired,61038||Retired,V0525008DGN,63355||V0525008DGN,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,60022||Plain,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,,,,,,,,,,,,,
254905,Vivo Keza Circular Loose Top - Dark Green / Hunters Print,True,V0525008PR11F,60058175,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,59959||Retired,61038||Retired,V0525008PR11,63356||V0525008PR11,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,,,,,,,,,,,,,
254906,Vivo Keza Circular Loose Top - Dark Tan / Lime Print,True,V0525008PR10F,60058174,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,59958||Active,60010||Tier 2,V0525008PR10,63357||V0525008PR10,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,,,,,,,,,,,,,
305263,Vivo Keza Circular Loose Top - Grey / Mustard Ziza Print,True,V0525008PR19F,60062829,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,59958||Active,60010||Tier 2,V0525008PR19,63358||V0525008PR19,,,24990||Vivo,,7830||Tops,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,,,,,,,,,,,,,
272626,Vivo Keza Circular Loose Top - Lilac / Navy Willow Print,True,V0525008PR8F,60055115,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,62424||Archived,61042||N/A,V0525008PR8,63359||V0525008PR8,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,,,,,,,,,,,,,,,,,,,,,
272629,Vivo Keza Circular Loose Top - Olive / Green Ruvu Print,True,V0525008PR14F,60061551,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,62424||Archived,61042||N/A,V0525008PR14,63360||V0525008PR14,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,,,,,,,,,,,,,
305264,Vivo Keza Circular Loose Top - Purple / Dark Purple Ziza Print,True,V0525008PR17F,60062827,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,59959||Retired,61038||Retired,V0525008PR17,63361||V0525008PR17,,,24990||Vivo,,7830||Tops,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,,,,,,,,,,,,,
272627,Vivo Keza Circular Loose Top - Purple / Navy Daze Print,True,V0525008PR6F,60055062,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,62424||Archived,61042||N/A,V0525008PR6,63362||V0525008PR6,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,,,,,,,,,,,,,,,,,,,,,
272630,Vivo Keza Circular Loose Top - Rust / Black Ruvu Print,True,V0525008PR13F,60061550,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,59959||Retired,61038||Retired,V0525008PR13,63363||V0525008PR13,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,,,,,,,,,,,,,
272631,Vivo Keza Circular Loose Top - Taupe / Green Ruvu Print,True,V0525008PR15F,60061552,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,62424||Archived,61042||N/A,V0525008PR15,63364||V0525008PR15,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,,,,,,,,,,,,,
305265,Vivo Keza Circular Loose Top - White,True,V0525008WHIF,60062830,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,59958||Active,60010||Tier 2,V0525008WHI,63365||V0525008WHI,,,24990||Vivo,,7830||Tops,,60022||Plain,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,,,,,,,,,,,,,
305266,Vivo Keza Circular Loose Top - White / Purple Ziza Print,True,V0525008PR18F,60062828,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,59958||Active,60010||Tier 2,V0525008PR18,63366||V0525008PR18,,,24990||Vivo,,7830||Tops,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,,,,,,,,,,,,,
272632,Vivo Keza Circular Loose Top - White / Rust Ruvu Print,True,V0525008PR16F,60061553,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,62424||Archived,61042||N/A,V0525008PR16,63367||V0525008PR16,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,,,,,,,,,,,,,,,,,,,,,
254907,Vivo Keza Circular Loose Top -Burgundy / Tan Print,True,V0525008PR12F,60058176,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,62424||Archived,61042||N/A,V0525008PR12,63368||V0525008PR12,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,,,,,,,,,,,,,
342535,Vivo Keza Circular Loose Top in Satin  - FS,True,,60068497,17||01. Finished Goods Inventory,1,59701||Sample & Sale Items,Sample & Sale Items,16755||Vivo Keza Circular Loose Top,16755||Vivo Keza Circular Loose Top,Vivo Keza Circular Loose Top,64399||Sample,62425||Sample,,,,,24990||Vivo,,,,,,,,,,,,,,,,,,,,,,,,
343651,Vivo Keza Circular Loose Top in Satin - Off White / Rust Polka Print,True,,60070418,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,59958||Active,60010||Tier 2,V0525008PR23,61839||V0525008PR23,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,,,,,,,,,,,,,,,,,,,,,
333796,Vivo Keza Circular Loose Top in Satin - White / Olive Mani Print  ,True,V0525008PR22F,60066173,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,59958||Active,60010||Tier 2,V0525008PR22,63369||V0525008PR22,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,,,,,,,,,,,,,
333794,Vivo Keza Circular Loose Top in Satin - White / Rust Mani Print,True,V0525008PR20F,60066171,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,59958||Active,60010||Tier 2,V0525008PR20,63370||V0525008PR20,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,,,,,,,,,,,,,
333795,Vivo Keza Circular Loose Top in Satin - White / Taupe Mani Print ,True,V0525008PR21F,60066172,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,59958||Active,60010||Tier 2,V0525008PR21,63371||V0525008PR21,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,,,,,,,,,,,,,
343650,Vivo Keza Circular Loose Top in Satin - White / Yellow Polka Print,True,,60070419,17||01. Finished Goods Inventory,1,23803||V0525008,V0525008,59784||Vivo Keza Circular Loose Top in Satin,59784||Vivo Keza Circular Loose Top in Satin,Vivo Keza Circular Loose Top in Satin,59958||Active,60010||Tier 2,V0525008PR24,61837||V0525008PR24,,62||Vivo,24990||Vivo,121||Tops,7830||Tops,,,,,,,,,,,,,,,,,,,,,,
342529,Vivo Keza Satin Border Maxi Kaftan  - FS,True,,60068503,17||01. Finished Goods Inventory,1,59701||Sample & Sale Items,Sample & Sale Items,16756||Vivo Keza Satin Border Maxi Kaftan,16756||Vivo Keza Satin Border Maxi Kaftan,Vivo Keza Satin Border Maxi Kaftan,64399||Sample,62425||Sample,,,,,24990||Vivo,,,,,,,,,,,,,,,,,,,,,,,,
254908,Vivo Keza Satin Border Maxi Kaftan - Beige / Black Ata Print,True,V0525021PR3F,60054887,17||01. Finished Goods Inventory,1,23804||V0525021,V0525021,16756||Vivo Keza Satin Border Maxi Kaftan,16756||Vivo Keza Satin Border Maxi Kaftan,Vivo Keza Satin Border Maxi Kaftan,59959||Retired,61038||Retired,V0525021PR3,63372||V0525021PR3,,62||Vivo,24990||Vivo,122||Dresses,7831||Dresses,,,,,,,,,,,,,,,,,,,,,,
254909,Vivo Keza Satin Border Maxi Kaftan - Beige / Cream Animal Print,True,V0525021PR5F,60054888,17||01. Finished Goods Inventory,1,23804||V0525021,V0525021,16756||Vivo Keza Satin Border Maxi Kaftan,16756||Vivo Keza Satin Border Maxi Kaftan,Vivo Keza Satin Border Maxi Kaftan,62424||Archived,61042||N/A,V0525021PR5,63373||V0525021PR5,,62||Vivo,24990||Vivo,122||Dresses,7831||Dresses,,,,,,,,,,,,,,,,,,,,,,
254910,Vivo Keza Satin Border Maxi Kaftan - Beige / Pink Tawa Print,True,V0525021PR9F,60054892,17||01. Finished Goods Inventory,1,23804||V0525021,V0525021,16756||Vivo Keza Satin Border Maxi Kaftan,16756||Vivo Keza Satin Border Maxi Kaftan,Vivo Keza Satin Border Maxi Kaftan,62424||Archived,61042||N/A,V0525021PR9,63374||V0525021PR9,,62||Vivo,24990||Vivo,122||Dresses,7831||Dresses,,,,,,,,,,,,,,,,,,,,,,
254911,Vivo Keza Satin Border Maxi Kaftan - Beige / Purple Print,True,V0525021PR13F,60056564,17||01. Finished Goods Inventory,1,23804||V0525021,V0525021,16756||Vivo Keza Satin Border Maxi Kaftan,16756||Vivo Keza Satin Border Maxi Kaftan,Vivo Keza Satin Border Maxi Kaftan,59959||Retired,61038||Retired,V0525021PR13,63375||V0525021PR13,,62||Vivo,24990||Vivo,122||Dresses,7831||Dresses,,,,,,,,,,,,,,,,,,,,,,
254912,Vivo Keza Satin Border Maxi Kaftan - Black / Beige Animal Print,True,V0525021PR10F,60054893,17||01. Finished Goods Inventory,1,23804||V0525021,V0525021,16756||Vivo Keza Satin Border Maxi Kaftan,16756||Vivo Keza Satin Border Maxi Kaftan,Vivo Keza Satin Border Maxi Kaftan,59959||Retired,61038||Retired,V0525021PR10,63376||V0525021PR10,,62||Vivo,24990||Vivo,122||Dresses,7831||Dresses,,,,,,,,,,,,,,,,,,,,,,
254913,Vivo Keza Satin Border Maxi Kaftan - Black / Brown Animal Print,True,V0525021PR7F,60054890,17||01. Finished Goods Inventory,1,23804||V0525021,V0525021,16756||Vivo Keza Satin Border Maxi Kaftan,16756||Vivo Keza Satin Border Maxi Kaftan,Vivo Keza Satin Border Maxi Kaftan,62424||Archived,61042||N/A,V0525021PR7,63377||V0525021PR7,,62||Vivo,24990||Vivo,122||Dresses,7831||Dresses,,,,,,,,,,,,,,,,,,,,,,
308469,Vivo Keza Satin Border Maxi Kaftan - Black / Rust Abstract Print,True,V0525021PR22F,60064239,17||01. Finished Goods Inventory,1,23804||V0525021,V0525021,16756||Vivo Keza Satin Border Maxi Kaftan,16756||Vivo Keza Satin Border Maxi Kaftan,Vivo Keza Satin Border Maxi Kaftan,59959||Retired,61038||Retired,V0525021PR22,63378||V0525021PR22,,,24990||Vivo,,7831||Dresses,,,,,,,,,,,,,,,,,,,,,,
