brand,missing,product_name
"Vivo","number","Vivo Basic Long Sleeved Double Layered Bodycon - Rust"
"Vivo","number","Vivo Basic Long Sleeved Double Layered Bodycon - Teal"
"Vivo","number","Vivo Basic Long Sleeved Top - Forest Green"
"Vivo","number","Vivo Basic Long Sleeved Top - Sea Green"
"Vivo","number","Vivo Basic Long Sleeved Top - Tan"
"Vivo","number","Vivo Basic Long Sleeved Top - White"
"Vivo","number","Vivo Basic Maxi Butterfly Waterfall - Mulberry"
"Vivo","number","Vivo Basic May Jersey Waterfall - Safron"
"Vivo","number","Vivo Basic May Jersey Waterfall - Tan"
"Vivo","number","Vivo Basic May Sweater - Dark Green"
"Vivo","number","Vivo Basic May Sweater - Dark Rust"
"Vivo","number","Vivo Basic Midi Pencil Skirt - Dark Green"
"Vivo","number","Vivo Basic Midi Pencil Skirt - Maroon"
"Vivo","number","Vivo Basic Mini Butterfly Waterfall - Deep Teal"
"Vivo","number","Vivo Basic Nalia High Low Jersey Top - Taupe"
"Vivo","number","Vivo Basic Nalia High Low Jersey Top - White"
"Vivo","number","Vivo Basic Nalia High Low Jersey Top - Yellow"
"Vivo","number","Vivo Basic Nalia High-low Chiffon Top - Khaki"
"Vivo","number","Vivo Basic Nalia Satin High Low Top - Dust Grey"
"Vivo","number","Vivo Basic Nalia Satin High Low Top - Peach"
"Vivo","number","Vivo Basic Nandi High Slit Kimono - Black / White Print"
"Vivo","number","Vivo Basic Nandi High Slit Kimono - Blue"
"Vivo","number","Vivo Basic Nandi High Slit Kimono - Lime Green / Black Abstract Print"
"Vivo","number","Vivo Basic Neo Extra Long Lily Waterfall - Light Burgundy"
"Vivo","number","Vivo Basic Neo Sienna Waterfall - Red"
"Vivo","number","Vivo Basic Neo Sienna Waterfall - White"
"Vivo","number","Vivo Basic Olivia Bishop Sleeve Top - Green / Black Abstract Print"
"Vivo","number","Vivo Basic Palazzo Pants - Chocolate"
"Vivo","number","Vivo Basic Palazzo Pants - Dark Green"
"Vivo","number","Vivo Basic Pencil Skirt - Dark Grey"
"Vivo","number","Vivo Basic Puff Sleeved Bodycon - Burgundy"
"Vivo","number","Vivo Basic Puff Sleeved Bodycon - Taupe"
"Vivo","number","Vivo Basic Ribbed Turtleneck Top - Grey"
"Vivo","number","Vivo Basic Ribbed Turtleneck Top - Yellow"
"Vivo","number","Vivo Basic Round Neck Maxi Dress - Black / Orange"
"Vivo","number","Vivo Basic Round Neck Maxi Dress - Chocolate / Orange"
"Vivo","number","Vivo Basic Satin Bishop Sleeve Top - Sea Green / Navy Nita Print"
"Vivo","number","Vivo Basic Satin Bishop Sleeved Top - Blue / Rust Floral Print"
"Vivo","number","Vivo Basic Satin Bishop Sleeved Top - Dark Teal"
"Vivo","number","Vivo Basic Satin Bishop Sleeved Top - Navy / Yellow Nina Print"
"Vivo","number","Vivo Basic Satin Bishop Sleeved Top - Navy Blue"
"Vivo","number","Vivo Basic Satin Bishop Sleeved Top - Olive"
"Vivo","number","Vivo Basic Satin Bishop Sleeved Top - Sea Green"
"Vivo","number","Vivo Basic Satin Cap Sleeve Top - Beige / Black Bai Print"
"Vivo","number","Vivo Basic Satin Cap Sleeve Top - Beige / Green Bai Print"
"Vivo","number","Vivo Basic Satin Cap Sleeve Top - Black / Green Bai Print"
"Vivo","number","Vivo Basic Satin Cap Sleeve Top - Brown"
"Vivo","number","Vivo Basic Satin Cap Sleeve Top - Grey"
"Vivo","number","Vivo Basic Satin Cap Sleeve Top - Hot Pink"
"Vivo","number","Vivo Basic Satin Cap Sleeve Top - Light Blue"
"Vivo","number","Vivo Basic Satin Cap Sleeve Top - Lilac / Navy Ullu Print"
"Vivo","number","Vivo Basic Satin Cap Sleeve Top - Olive"
"Vivo","number","Vivo Basic Satin Cap Sleeve Top - Peach"
"Vivo","number","Vivo Basic Satin Cap Sleeve Top - White"
"Vivo","number","Vivo Basic Satin Cap Sleeve Top - White / Grey Bia Print"
"Vivo","number","Vivo Basic Satin Cap Sleeve Top - White / Mustard Ullu Print"
"Vivo","number","Vivo Basic Satin Dropped Shoulder Top - Black / Taupe Deli Print"
"Vivo","number","Vivo Basic Shirred Sleeve Dress Top - Dark Taupe"
"Vivo","number","Vivo Basic Short Lily Waterfall - Light Taupe"
"Vivo","number","Vivo Basic Short Lily Waterfall - Mustard"
"Vivo","number","Vivo Basic Short Lily Waterfall - Navy Blue"
"Vivo","number","Vivo Basic Short Lily Waterfall - Orange"
"Vivo","number","Vivo Basic Short May Jersey Waterfall - Light Taupe"
"Vivo","number","Vivo Basic Short Sleeve Top - Hunters Green"
"Vivo","number","Vivo Basic Short Waterfall - Blue"
"Vivo","number","Vivo Basic Side Twist Knee Length Dress - Safron"
"Vivo","number","Vivo Basic Side Twist Knee Length Dress - Taupe"
"Vivo","number","Vivo Basic Sienna Jersey Top - Green"
"Vivo","number","Vivo Basic Sienna Jersey Top - Orange"
"Vivo","number","Vivo Basic Sienna Jersey Top - Sea Green"
"Vivo","number","Vivo Basic Sienna Jersey Top - Yellow"
"Vivo","number","Vivo Basic Sienna Waterfall - Green"
"Vivo","number","Vivo Basic Sienna Waterfall - Navy Blue"
"Vivo","number","Vivo Basic Sienna Waterfall - Safron"
"Vivo","number","Vivo Basic Sienna Waterfall - Tan"
"Vivo","number","Vivo Basic Sienna Waterfall - White"
"Vivo","number","Vivo Basic Sienna Waterfall - Yellow"
"Vivo","number","Vivo Basic Sleeveless Cowl Sweater Top - Grey"
"Vivo","number","Vivo Basic Sleeveless Double Layered Bodycon - Deep Teal"
"Vivo","number","Vivo Basic Sleeveless Double Layered Bodycon - Mustard"
"Vivo","number","Vivo Basic Sleeveless Double Layered Bodycon - Navy Blue"
"Vivo","number","Vivo Basic Sleeveless Double Layered Coat - Black"
"Vivo","number","Vivo Basic Sleeveless Double Layered Coat - Buttermilk"
"Vivo","number","Vivo Basic Sleeveless Double Layered Coat - Dark Green"
"Vivo","number","Vivo Basic Sleeveless Extra Long Lily Waterfall - Orange"
"Vivo","number","Vivo Basic Sleeveless Jersey Waterfall - Chocolate"
"Vivo","number","Vivo Basic Sleeveless Jersey Waterfall - Off White"
"Vivo","number","Vivo Basic Sleeveless Leila Bodycon Dress - Light Taupe"
"Vivo","number","Vivo Basic Sleeveless Long Lily Waterfall - Dark Green"
"Vivo","number","Vivo Basic Sleeveless Ponte Circular Dress - White"
"Vivo","number","Vivo Basic Sleeveless Tent Dress - Black / White Polka Dot"
"Vivo","number","Vivo Basic Sleeveless Tent Dress - Grey / Black Print"
"Vivo","number","Vivo Basic Sleeveless Tent Dress - Navy / Tan Sika Print"
"Vivo","number","Vivo Basic Sleeveless Tent Maxi Dress - Black / Orange Print"
"Vivo","number","Vivo Basic Sleeveless Tent Maxi Dress - Coral / Black Abstract Print"
"Vivo","number","Vivo Basic Sleeveless Tent Maxi Dress - Cream / Chocolate Doret Print"
"Vivo","number","Vivo Basic Sleeveless Tent Maxi Dress - Cream / Red Print"
"Vivo","number","Vivo Basic Sleeveless Tent Maxi Dress - Orange / Green Print"
"Vivo","number","Vivo Basic Sleeveless Tent Maxi Dress - Tan / Black Fan Print"
"Vivo","number","Vivo Basic Sleeveless Tent Maxi Dress - Yellow / Black Abstract Print"
"Vivo","number","Vivo Basic Straight Skirt - Dark Green"
"Vivo","number","Vivo Basic Straight Skirt - Yellow"
"Vivo","number","Vivo Basic Strappy Cullote Jumpsuit - Blue / White Floral Print"
"Vivo","number","Vivo Basic Tolani Jersey Dress - Forest Green"
"Vivo","number","Vivo Basic Tolani Jersey Dress - Orange"
"Vivo","number","Vivo Basic Tolani Jersey Dress - Teal"
"Vivo","number","Vivo Basic Tsavo Scalloped Chiffon Top - Coral"
"Vivo","number","Vivo Basic Tsavo Scalloped Chiffon Top - Hunters"
"Vivo","number","Vivo Basic Tsavo Scalloped Chiffon Top - Mustard"
"Vivo","number","Vivo Basic Tsavo Scalloped Chiffon Top - White / Hunters Liwi Print"
"Vivo","number","Vivo Basic Tulia Long Sleeved Top - Orange"
"Vivo","number","Vivo Basic Tulip Sweater - Red"
"Vivo","number","Vivo Basic Turtle Neck Top - Red"
"Vivo","number","Vivo Basic V-Neck Long Sleeve Top - Burgundy"
"Vivo","number","Vivo Basic V-Neck Long Sleeve Top - Dark Green"
"Vivo","number","Vivo Basic Val Cap Sleeve Top - Burgundy"
"Vivo","number","Vivo Basic Val Cap Sleeve Top - Burnt Orange"
"Vivo","number","Vivo Basic Val Cap Sleeve Top - Orange"
"Vivo","number","Vivo Basic Val Cap Sleeve Top - Safron"
"Vivo","number","Vivo Basic Val Cap Sleeve Top - Tan"
"Vivo","number","Vivo Basic Val Long Sleeve Top - Deep Teal"
"Vivo","number","Vivo Basic Val Long Sleeve Top - Light Chocolate"
"Vivo","number","Vivo Basic Vanessa Double Layered Bodycon Dress - Orange"
"Vivo","number","Vivo Basic Waridi Pencil Skirt - White"
"Vivo","number","Vivo Basic Waridi Pencil Skirt - Yellow"
"Vivo","number","Vivo Basic Waterfall - Black"
"Vivo","number","Vivo Basic Waterfall - Burgundy"
"Vivo","number","Vivo Basic Waterfall - Dark Mustard"
"Vivo","number","Vivo Basic Wide High Low Jersey Top - Orange"
"Vivo","number","Vivo Basic Wide High Loww Jersey Top - Hunters"
"Vivo","number","Vivo Basic sleeveless jersey waterfall - Yellow"
"Vivo","number","Vivo Beali Baby Doll Dress - Dark Taupe / Navy Lea Print"
"Vivo","number","Vivo Beali Blazer - Beige / Gold Lea Print"
"Vivo","number","Vivo Beali Blazer - Tan / Navy Lea Print"
"Vivo","number","Vivo Beali Shirred Midriff Top - Tan / Navy Lea Print"
"Vivo","number","Vivo Beali Wide Leg Pants - Tan / Navy Lea Print"
"Vivo","number","Vivo Beali Wrap Shirt Dress - White / Chocolate Lea Print"
"Vivo","number","Vivo Bodysuits T- Shirts & Tank Tops - RFS 1"
"Vivo","number","Vivo Bodysuits T- Shirts & Tank Tops - RFS 2"
"Vivo","number","Vivo Bodysuits T- Shirts & Tank Tops - RFS 3"
"Vivo","number","Vivo Bodysuits T- Shirts & Tank Tops - RFS 4"
"Vivo","number","Vivo Bodysuits T- Shirts & Tank Tops - RFS 5"
"Vivo","number","Vivo Bodysuits, Shirts, T- Shirts & Tank Tops  - FS 4"
"Vivo","number","Vivo Bodysuits, Shirts, T- Shirts & Tank Tops  - FS 5"
"Vivo","number","Vivo Chari Basic Chiffon Bishop Sleeve Top (Double Layered) - Chocolate"
"Vivo","number","Vivo Chari Shift Dress - Cream / Navy Print"
"Vivo","number","Vivo Chari Shift Dress - Peach / Navy Print"
"Vivo","number","Vivo Chari Straight Leg Pants - Black"
"Vivo","number","Vivo Chela Basic Cap Sleeve Top - Peach"
"Vivo","number","Vivo Chela Tank Top - Brown"
"Vivo","number","Vivo Chesi Kimono - Aloe / Black Hesi Print"
"Vivo","number","Vivo Chesi Kimono - Mint / Hunters Green Hesi Print"
"Vivo","number","Vivo Chesi V-Neck Dress - Rose / Pink Hesi Print"
"Vivo","number","Vivo Chesi V-Neck Maxi Dress - Carmel / Black Hesi Print"
"Vivo","number","Vivo Chesi V-Neck Maxi Dress - Lilac / Navy Print"
"Vivo","number","Vivo Chesi Wide Leg Pants - Aloe / Black Hesi Print"
"Vivo","number","Vivo Chidii Cape Dress - Red / Black Ameli Print"
"Vivo","number","Vivo Chidii Drop Shoulder Kimono - White / Black Koto Print"
"Vivo","number","Vivo Chidii Maxi Kaftan  - FS"
"Vivo","number","Vivo Chidii Off Shoulder Maxi Dress - Rust"
"Vivo","number","Vivo Cuffed Wide Sweater - Fuschia / Light Navy"
"Vivo","number","Vivo Cuffed Wide Sweater - Raspberry"
"Vivo","number","Vivo Culottes - Aldabra"
"Vivo","number","Vivo Dali 3/4 Cut Out Sleeve Maxi Dress - Burgundy / Peach Print"
"Vivo","number","Vivo Dali 3/4 Cut Out Sleeve Maxi Dress - Green / Orange Print"
"Vivo","number","Vivo Dali Panel Dress - Dark Green"
"Vivo","number","Vivo Dali Strappy Cold Shoulder Top - Black"
"Vivo","number","Vivo Dali Tie Kimono - Grey"
"Vivo","number","Vivo Dalia Cap Sleeve Gathered Tent Dress - Light Brown"
"Vivo","number","Vivo Dalia Cap Sleeve Gathered Tent Dress - Navy Blue"
"Vivo","number","Vivo Dalia Cap Sleeve Gathered Tent Dress - Off White"
"Vivo","number","Vivo Dalia Off Shoulder Jumpsuit - Hunters / White Abstract Print"
"Vivo","number","Vivo Dalia Off Shoulder Jumpsuit - Mustard / Navy Abstract Print"
"Vivo","number","Vivo Dalia Sleeveless Gathered Tent Dress - Grey"
"Vivo","number","Vivo Dalia Sleeveless Gathered Tent Dress - Mustard"
"Vivo","number","Vivo Dalia Sleeveless Gathered Tent Dress - Orange / Green Print"
"Vivo","number","Vivo Dalia Sleeveless Gathered Tent Dress - Orange / Red Print"
"Vivo","number","Vivo Dalia Sleeveless Gathered Tent Dress - Peach / Green Print"
"Vivo","number","Vivo Dalia Sleeveless Gathered Tent Dress - Provincal Blue"
"Vivo","number","Vivo Dalia Sleeveless Gathered Tent Dress - Rust"
"Vivo","number","Vivo Dalia Sleeveless Gathered Tent Dress - Sea Green"
"Vivo","number","Vivo Dalia Sleeveless Gathered Tent Dress - White"
"Vivo","number","Vivo Dayo Off-Shoulder Slit Maxi Dress - Dark Green"
"Vivo","number","Vivo Drawcord Jacket in Satin - Navy Blue"
"Vivo","number","Vivo Dua 3/4 Sleeved V Neck Shirt - Buttermilk / Red Arisi Print"
"Vivo","number","Vivo Dua 3/4 Sleeved V Neck Shirt - Chocolate Brown"
"Vivo","number","Vivo Dua 3/4 Sleeved V Neck Shirt - Light Taupe"
"Vivo","number","Vivo Dua 3/4 Sleeved V Neck Shirt - Taupe"
"Vivo","number","Vivo Dua Long Bishop Sleeve Top - Black"
"Vivo","number","Vivo Dua Long Bishop Sleeve Top - Cream"
"Vivo","number","Vivo Dua Long Bishop Sleeve Top - Hot Pink"
"Vivo","number","Vivo Dua Long Bishop Sleeve Top - Hunters Green"
"Vivo","number","Vivo Dua Long Bishop Sleeve Top - Orange"
"Vivo","number","Vivo Dua Long Bishop Sleeve Top - Rose Pink Textured"
"Vivo","number","Vivo Dua Shirt - Hunters Green"
"Vivo","number","Vivo Fitted Tops - FS 1"
"Vivo","number","Vivo Fitted Tops - FS 2"
"Vivo","number","Vivo Fitted Tops - FS 3"
"Vivo","number","Vivo Fitted Tops - FS 4"
"Vivo","number","Vivo Fitted Tops - FS 5"
"Vivo","number","Vivo Fitted Tops - FS 6"
"Vivo","number","Vivo Fitted Tops - RFS 2"
"Vivo","number","Vivo Fitted Tops - RFS 3"
"Vivo","number","Vivo Fitted Tops - RFS 4"
"Vivo","number","Vivo Fitted Tops - RFS 5"
"Vivo","number","Vivo Fitted Tops - RFS 6"
"Vivo","number","Vivo Full Length Pants - FS 1"
"Vivo","number","Vivo Full Length Pants - FS 2"
"Vivo","number","Vivo Full Length Pants - FS 3"
"Vivo","number","Vivo Full Length Pants - FS 4"
"Vivo","number","Vivo Full Length Pants - FS 5"
"Vivo","number","Vivo Full Length Pants - RFS 1"
"Vivo","number","Vivo Full Length Pants - RFS 2"
"Vivo","number","Vivo Full Length Pants - RFS 3"
"Vivo","number","Vivo Full Length Pants - RFS 4"
"Vivo","number","Vivo Full Length Pants - RFS 5"
"Vivo","number","Vivo Full Length Pants - RFS 6"
"Vivo","number","Vivo Jacket - FS 4"
"Vivo","number","Vivo Jacket - FS 7"
"Vivo","number","Vivo Jacket - FS 8"
"Vivo","number","Vivo Jira Cocoon Waterfall - Yellow"
"Vivo","number","Vivo Jira Hooded Poncho - Black"
"Vivo","number","Vivo Jira Hooded Poncho - Burnt Orange"
"Vivo","number","Vivo Jira Hooded Poncho - Hunters Green"
"Vivo","number","Vivo Jira Hooded Poncho - Navy Blue"
"Vivo","number","Vivo Jira Hooded Poncho - Tan"
"Vivo","number","Vivo Jira Hoodie Jumper - Dark Rust"
"Vivo","number","Vivo Jira Hoodie Jumper - Hunters Green"
"Vivo","number","Vivo Jira Hoodie Jumper - Navy Blue"
"Vivo","number","Vivo Jira Hoodie Jumper - Safron"
"Vivo","number","Vivo Jira Hoodie Jumper - Tan"
"Vivo","number","Vivo Jira Maxi Waterfall - Black"
"Vivo","number","Vivo Jira Maxi Waterfall - Burnt Orange"
"Vivo","number","Vivo Jira Maxi Waterfall - Buttermilk"
"Vivo","number","Vivo Jira Straight Drop Shoulder Maxi - Black"
"Vivo","number","Vivo Jira Straight Drop Shoulder Maxi - Burnt Orange"
"Vivo","number","Vivo Jira Straight Drop Shoulder Maxi - Hunters Green"
"Vivo","number","Vivo Jira Straight Drop Shoulder Maxi - Navy Blue"
"Vivo","number","Vivo Jira Straight Drop Shoulder Maxi - Safron"
"Vivo","number","Vivo Jira Straight Drop Shoulder Maxi - Tan"
"Vivo","number","Vivo Joggers - Benue"
"Vivo","number","Vivo Joggers - Lamu"
"Vivo","number","Vivo Joggers - Natal"
"Vivo","number","Vivo Joggers - Nile"
"Vivo","number","Vivo Joggers - Sabie"
"Vivo","number","Vivo Jumpsuit - FS 2"
"Vivo","number","Vivo Jumpsuit - FS 3"
"Vivo","number","Vivo Jumpsuit - FS 6"
"Vivo","number","Vivo Jumpsuit - RFS 1"
"Vivo","number","Vivo Jumpsuit - RFS 2"
"Vivo","number","Vivo Kala Side Slit Hooded Maxi Dress - Black"
"Vivo","number","Vivo Kelemi Satin Boat Neck Midriff Top - Mustard / Green Leke Print"
"Vivo","number","Vivo Kitenge Bubble Sleeve Tent Dress - Lashi Print"
"Vivo","number","Vivo Kitenge Bubble Sleeve Tent Dress - Obu Print"
"Vivo","number","Vivo Kitenge Bubble Sleeve Tent Dress - Shama Print"
"Vivo","number","Vivo Kitenge Bubble Sleeve Tent Dress - Teal / Navy Blue Ankara Print"
"Vivo","number","Vivo Kitenge Midi Kimono - Shama Print"
"Vivo","number","Vivo Kitenge Midi Kimono - Tana Print"
"Vivo","number","Vivo Kitenge Shirred Waist Maxi Skirt - Tana Print"
"Vivo","number","Vivo Kitenge Strappy Jumpsuit - Alizeti Print"
"Vivo","number","Vivo Kitenge Strappy Tiered Maxi Dress - Dark Mustard / Navy Blue Ankara Print"
"Vivo","number","Vivo Knee Length Skirts - FS 2"
"Vivo","number","Vivo Knee Length Skirts - FS 5"
"Vivo","number","Vivo Knee Length Skirts - RFS 1"
"Vivo","number","Vivo Knee Length Skirts - RFS 2"
"Vivo","number","Vivo Knee Length Skirts - RFS 3"
"Vivo","number","Vivo Knee Length Skirts - RFS 4"
"Vivo","number","Vivo Knee length Dress - FS 3"
"Vivo","number","Vivo Knee length Dress - FS 4"
"Vivo","number","Vivo Knee length Dress - FS 6"
"Vivo","number","Vivo Knee length Dress - FS 7"
"Vivo","number","Vivo Knee length Dress - FS 9"
"Vivo","number","Vivo Knee length Dress - RFS 1"
"Vivo","number","Vivo Knee length Dress - RFS 2"
"Vivo","number","Vivo Knee length Dress - RFS 3"
"Vivo","number","Vivo Knee length Dress - RFS 4"
"Vivo","number","Vivo Knee length Dress - RFS 5"
"Vivo","number","Vivo Knee length Dress - RFS 6"
"Vivo","number","Vivo Laika Cap Sleeve Shift Dress - Dark Hunters"
"Vivo","number","Vivo Lalea Cap Sleeve Hi-Low Top - Black"
"Vivo","number","Vivo Lalea Drawstring Top - Teal / Orange Print"
"Vivo","number","Vivo Lalea Long Sleeve Tulip Back Waterfall - Burgundy"
"Vivo","number","Vivo Lalea Long Sleeve Tulip Back Waterfall - Grey"
"Vivo","number","Vivo Lalea Long Sleeve Tulip Back Waterfall - Navy Blue"
"Vivo","number","Vivo Lalea Tulip Sleeve Top - Multicolor Floral Print"
"Vivo","number","Vivo Lalea Tulip Sleeve Top - Navy/Red Floral Print"
"Vivo","number","Vivo Lamu Slit Sleeve Knee Length Dress - Black"
"Vivo","number","Vivo Lani High Waist Wide Leg Pants - Orange / Navy Print"
"Vivo","number","Vivo Lani High Waist Wide Leg Pants - Teal / Mustard Print"
"Vivo","number","Vivo Leggings - FS1"
"Vivo","number","Vivo Leggings - PB3"
"Vivo","number","Vivo Lena Pleated Wide Pants - Black"
"Vivo","number","Vivo Lesley Top - Purple (Special Offer)"
"Vivo","number","Vivo Liora Front Drawstring Kaftan Dress in Satin  - FS"
"Vivo","number","Vivo Liora Kaftan Border Maxi Dress  - FS"
"Vivo","number","Vivo Liora Multiway Top in Satin  - Hunters Textured Print"
"Vivo","number","Vivo Liora Satin Drawstring Kimono Sleeve Top  - FS"
"Vivo","number","Vivo Liora Side Drawstring Kaftan Dress  - FS"
"Vivo","number","Vivo Lome Shawl Jacket - Blue Print"
"Vivo","number","Vivo Long Sleeve Blazer - Atbara"
"Vivo","number","Vivo Long Sleeve Blazer - Savannah"
"Vivo","number","Vivo Long Sleeve Shirt Dress - Juja Print"
"Vivo","number","Vivo Long Sleeve Shirt Dress - Lira Print"
"Vivo","number","Vivo Long Sleeve Shirt Dress - Sipo Print"
"Vivo","number","Vivo Long Sleeved T-Shirt - Navy Blue"
"Vivo","number","Vivo Loose Tops - FS 2"
"Vivo","number","Vivo Loose Tops - FS 3"
"Vivo","number","Vivo Loose Tops - FS 4"
"Vivo","number","Vivo Loose Tops - FS 5"
"Vivo","number","Vivo Loose Tops - FS 6"
"Vivo","number","Vivo Loose Tops - RFS 2"
"Vivo","number","Vivo Loose Tops - RFS 3"
"Vivo","number","Vivo Loose Tops - RFS 5"
"Vivo","number","Vivo Lorraine Top - Black (Special Offer)"
"Vivo","number","Vivo Lorraine Top - Blue (Special Offer)"
"Vivo","number","Vivo Lorraine Top - Red (Special offer)"
"Vivo","number","Vivo Lulu Cotton Tent Mini Dress  - FS"
"Vivo","number","Vivo Lulu Tunic Top - Pink"
"Vivo","number","Vivo Lumi Drop Shoulder Maxi Dress - Orange / Green Kita Print"
"Vivo","number","Vivo Lumi Drop Shoulder Maxi Dress - Purple / White Lifi Print"
"Vivo","number","Vivo Lumi Drop Shoulder Maxi Dress - Teal / Purple Kita Print"
"Vivo","number","Vivo Maisha Kimono in Crepe  - FS"
"Vivo","number","Vivo Maisha Off Shoulder Jumpsuit - Blue / Black Abstract Print"
"Vivo","number","Vivo Maisha Off Shoulder Jumpsuit - Maroon / Pink Abstract Print"
"Vivo","number","Vivo Maisha Off Shoulder Maxi Dress - Blue / Rust Abstract Print"
"Vivo","number","Vivo Maisha Off Shoulder Maxi Dress - Dark Green / Orange Abstract Print"
"Vivo","number","Vivo Maisha Off Shoulder Maxi Dress - Mustard / Navy Abstract Print"
"Vivo","number","Vivo Maisha Off Shoulder Maxi Dress - Teal / Black Abstract Print"
"Vivo","number","Vivo Maisha Sleeveless Tent Cover Up - Burgundy / Blue Floral Print"
"Vivo","number","Vivo Maisha Strappy Jumpsuit Cover Up - Black / Grey Cheetah Print"
"Vivo","number","Vivo Maisha Strappy Jumpsuit Cover Up - Black / Red Floral Print"
"Vivo","number","Vivo Maisha Strappy Jumpsuit Cover Up - Green / Black Geometric Print"
"Vivo","number","Vivo Maisha Strappy Jumpsuit Cover Up - Taupe / Navy Abstract Print"
"Vivo","number","Vivo Maisha Strappy Jumpsuit Cover Up - Yellow / Navy Abstract Print"
"Vivo","number","Vivo Maisha Tunic Top - Black / Pink Abstract Print"
"Vivo","number","Vivo Mali Tie No Ankara - Pink"
"Vivo","number","Vivo Mali Tie Top No Ankara - Off White"
"Vivo","number","Vivo Malindi Crepe Palazzo Pants - Black / Brown Animal Print"
"Vivo","number","Vivo Malindi Crepe Palazzo Pants - Black / Dark Green Abstract Print"
"Vivo","number","Vivo Malindi Sleeveless Maxi Dress (JK) - Black / White Tropical Floral Print"
"Vivo","number","Vivo Malindi Sleeveless Maxi Dress (JK) - Gold / White Tropical Floral Print"
"Vivo","number","Vivo Malindi Sleeveless Mini Dress (JK) - Dark Green"
"Vivo","number","Vivo Malindi Sleeveless Mini Dress (JK) - Lilac / White Floral Print"
"Vivo","number","Vivo Maua Sleeveless High Low Dress - Brown"
"Vivo","number","Vivo Maua Sleeveless High Low Dress - Coral"
"Vivo","number","Vivo Maua Sleeveless High Low Dress - Olive Green"
"Vivo","number","Vivo Maua Sleeveless High Low Dress - Orange"
"Vivo","number","Vivo Maua Sleeveless High Low Dress - Purple"
"Vivo","number","Vivo Maua Sleeveless High Low Dress - Royal Blue"
"Vivo","number","Vivo Maua Sleeveless High Low Dress - Rust"
"Vivo","number","Vivo Maua Sleeveless Tent Knee Length Dress - Purple"
"Vivo","number","Vivo Maxi Dress - FS 1"
"Vivo","number","Vivo Maxi Dress - FS 3"
"Vivo","number","Vivo Maxi Dress - FS 4"
"Vivo","number","Vivo Maxi Dress - FS 5"
"Vivo","number","Vivo Maxi Dress - FS 6"
"Vivo","number","Vivo Maxi Dress - RFS 3"
"Vivo","number","Vivo Maxi Dress - RFS 4"
"Vivo","number","Vivo Maxi Dress - RFS 5"
"Vivo","number","Vivo Maxi Dress - RFS 6"
"Vivo","number","Vivo Maxi Dress - RFS 7"
"Vivo","number","Vivo Maxi Skirts - FS 2"
"Vivo","number","Vivo Maxi Skirts - FS 3"
"Vivo","number","Vivo Maxi Skirts - FS 5"
"Vivo","number","Vivo Meli Cowl Top - White"
"Vivo","number","Vivo Meli Cowl Top in Satin MG - Black"
"Vivo","number","Vivo Meli Cowl Top in Satin MG - Dark Green"
"Vivo","number","Vivo Midi & Capri Dress - FS 4"
"Vivo","number","Vivo Midi & Capri Skirts - FS 3"
"Vivo","number","Vivo Midi & Capri Skirts - SAMPLE 1"
"Vivo","number","Vivo Mistari Long Sleeved Side Tie Top - Black / White Stripe Print"
"Vivo","number","Vivo Mistari Long Sleeved Side Tie Top - White"
"Vivo","number","Vivo Nala Sleeveless Top - Black"
"Vivo","number","Vivo Nalia Long Sleeve High Low Top - Army Green"
"Vivo","number","Vivo Nalia Long Sleeve High Low Top - Black"
"Vivo","number","Vivo Nalia Long Sleeve High Low Top - White"
"Vivo","number","Vivo Naya 3/4 Sleeve Satin Cover Up - Navy Blue"
"Vivo","number","Vivo Naya Flounce High Low Top - Black"
"Vivo","number","Vivo Naya High Low Flounce Cape - Black / Mshale"
"Vivo","number","Vivo Naya High Low Flounce Cape - Black / Tausi"
"Vivo","number","Vivo Naya High Low Flounce Cape - Dark Teal / Tawi"
"Vivo","number","Vivo Naya High Low Flounce Cape - Navy Blue / Black Red"
"Vivo","number","Vivo Naya High Low Flounce Cape - Rose / Nyota"
"Vivo","number","Vivo Naya High Low Flounce Cape - Teal / Tawi"
"Vivo","number","Vivo Naya Long Sleeve Ruffle Short Jacket - Alizeti"
"Vivo","number","Vivo Naya One Shoulder Flounce Crop Top - Doa"
"Vivo","number","Vivo Naya Strappy Midi Body-Con Dress - Black"
"Vivo","number","Vivo Naya Strappy Midi Body-Con Dress - Navy Blue"
"Vivo","number","Vivo Naya Tiered Sleeve Wrap Top - Jivu"
"Vivo","number","Vivo Naya Tiered Sleeve Wrap Top - Ua"
"Vivo","number","Vivo Naya Wide Leg Pants - Navy Blue"
"Vivo","number","Vivo Neo Faux Suede Jacket (Special Offer) - Black"
"Vivo","number","Vivo Neza Long Sleeve Trench Coat - Taupe / Black Abstract Print"
"Vivo","number","Vivo Niari Sleeveless Pleated Dress - Black"
"Vivo","number","Vivo Niari Sleeveless Pleated Dress - Magenta"
"Vivo","number","Vivo Niari Sleeveless Pleated Dress - White"
"Vivo","number","Vivo Nimali Satin Blouse - Black"
"Vivo","number","Vivo Nimali Satin Blouse - Dark Green"
"Vivo","number","Vivo Nimali Satin Blouse - Mustard"
"Vivo","number","Vivo Nimali Satin Blouse - Navy Blue"
"Vivo","number","Vivo Nimali Satin Blouse - Orange"
"Vivo","number","Vivo Nimali Satin Blouse - Rust"
"Vivo","number","Vivo Nimali Satin Halter Top - Black"
