style_number,style_name,odoo_product_name,sku,barcode,active_in_odoo,match_method
S0224195,Vivo Alani High Low Dress,Vivo Alani High Low Dress - White Checkered Print,V0625018PR2S,60056567,True,style_name
S0224195,Vivo Alani High Low Dress,Vivo Alani High Low Dress - White Stripes Print,V0625018PR11X,60056263,True,style_name
S0224195,Vivo Alani High Low Dress,Vivo Alani High Low Dress - White Stripes Print,V0625018PR1L,60056262,True,style_name
S0224195,Vivo Alani High Low Dress,Vivo Alani High Low Dress - White Stripes Print,V0625018PR1M,60056261,True,style_name
S0224195,Vivo Alani High Low Dress,Vivo Alani High Low Dress - White Stripes Print,V0625018PR1S,60056260,True,style_name
420004,Vivo Alani Palazzo Pants,Vivo Alani Pallazo Pants - Black,V0625005BLAL,60056362,True,fuzzy_name
420004,Vivo Alani Palazzo Pants,Vivo Alani Pallazo Pants - Black,V0625005BLAS,60056360,True,fuzzy_name
420004,Vivo Alani Palazzo Pants,Vivo Alani Pallazo Pants - Black,V0625005BLAM,60056361,True,fuzzy_name
420004,Vivo Alani Palazzo Pants,Vivo Alani Pallazo Pants - Black,V0625005BLA1X,60056363,True,fuzzy_name
V0723016,Vivo Alani Plaid Midi Dress,Vivo Alani Plaid Midi Dress - Black / Tan Plaid,V0725004PR11X,60056625,True,style_name
V0723016,Vivo Alani Plaid Midi Dress,Vivo Alani Plaid Midi Dress - Black / Tan Plaid,V0725004PR1L,60056624,True,style_name
V0723016,Vivo Alani Plaid Midi Dress,Vivo Alani Plaid Midi Dress - Black / Tan Plaid,V0725004PR1S,60056622,True,style_name
V0723016,Vivo Alani Plaid Midi Dress,Vivo Alani Plaid Midi Dress - Black / Tan Plaid,V0725004PR1M,60056623,True,style_name
V0921140,Vivo Alek 3/4 Sleeve A-Line Maxi Kimono,Vivo Alek 3/4 Sleeve A-Line Kimono - Navy / Orange Aber Print,V0921140PR101X/2X,60044570,True,style_number
V0921140,Vivo Alek 3/4 Sleeve A-Line Maxi Kimono,Vivo Alek 3/4 Sleeve A-Line Kimono - Navy / Orange Aber Print,V0921140PR10M/L,60044913,True,style_number
V0921140,Vivo Alek 3/4 Sleeve A-Line Maxi Kimono,Vivo Alek 3/4 Sleeve A-Line Kimono - Navy / Orange Aber Print,V0921140PR10XS/S,60044569,True,style_number
V0921140,Vivo Alek 3/4 Sleeve A-Line Maxi Kimono,Vivo Alek 3/4 Sleeve A-Line Kimono - Navy / Orange Liwa Print,V0921140PR81X/2X,60044574,True,style_number
V0921140,Vivo Alek 3/4 Sleeve A-Line Maxi Kimono,Vivo Alek 3/4 Sleeve A-Line Kimono - Navy / Peach Liwa Print,V0921140PR91X/2X,60044578,True,style_number
V0921140,Vivo Alek 3/4 Sleeve A-Line Maxi Kimono,Vivo Alek 3/4 Sleeve A-Line Maxi Kimono - Black / White print,V0921140PR6L/1X,60040491,True,style_number
V0921140,Vivo Alek 3/4 Sleeve A-Line Maxi Kimono,Vivo Alek 3/4 sleeve A-Line Kimono - Mustard / Black Umbo Print,V0921140PR111X/2X,60050790,True,style_number
V0921140,Vivo Alek 3/4 Sleeve A-Line Maxi Kimono,Vivo Alek 3/4 sleeve A-Line Kimono - Mustard / Black Umbo Print,V0921140PR11XS/S,60050788,True,style_number
V0921140,Vivo Alek 3/4 Sleeve A-Line Maxi Kimono,Vivo Alek 3/4 sleeve A-Line Kimono - Teal / Black Umbo Print,V0921140PR121X/2X,60050795,True,style_number
V0921140,Vivo Alek 3/4 Sleeve A-Line Maxi Kimono,Vivo Alek 3/4 sleeve A-Line Kimono - Teal / Black Umbo Print,V0921140PR12XS/S,60050793,True,style_number
Z0125030,Vivo Alek Halter Neck Maxi Dress,Zoya Sadira Bell Bottom Pants - Grey,Z0125030GREXS,60051528,True,sku_prefix
Z0125030,Vivo Alek Halter Neck Maxi Dress,Zoya Sadira Bell Bottom Pants - Grey,Z0125030GRE1X,60051481,True,sku_prefix
Z0125030,Vivo Alek Halter Neck Maxi Dress,Zoya Sadira Bell Bottom Pants - Grey,Z0125030GREL,60051480,True,sku_prefix
Z0125030,Vivo Alek Halter Neck Maxi Dress,Zoya Sadira Bell Bottom Pants - Grey,Z0125030GRES,60051478,True,sku_prefix
Z0125030,Vivo Alek Halter Neck Maxi Dress,Zoya Sadira Bell Bottom Pants - Grey,Z0125030GREM,60051479,True,sku_prefix
Z0125030,Vivo Alek Halter Neck Maxi Dress,Zoya Sadira Bell Bottom Pants - Grey,Z0125030GRE2X,60051718,True,sku_prefix
Z0125030,Vivo Alek Halter Neck Maxi Dress,Zoya Sadira Bell Bottom Pants - Taupe,Z0125030TAUXS,60051527,True,sku_prefix
Z0125030,Vivo Alek Halter Neck Maxi Dress,Zoya Sadira Bell Bottom Pants - Taupe,Z0125030TAU1X,60051477,True,sku_prefix
Z0125030,Vivo Alek Halter Neck Maxi Dress,Zoya Sadira Bell Bottom Pants - Taupe,Z0125030TAUL,60051476,True,sku_prefix
Z0125030,Vivo Alek Halter Neck Maxi Dress,Zoya Sadira Bell Bottom Pants - Taupe,Z0125030TAUS,60051474,True,sku_prefix
Z0125030,Vivo Alek Halter Neck Maxi Dress,Zoya Sadira Bell Bottom Pants - Taupe,Z0125030TAUM,60051475,True,sku_prefix
V0823134,Vivo Alek Hi-low Top,Vivo Basic Long Sleeve Bodysuit (Seamless) - Navy Blue,V0823134NABXS,60028324,True,style_number
V0823134,Vivo Alek Hi-low Top,Vivo Basic Long Sleeve Bodysuit (Seamless) - Navy Blue,V0823134NAB2X,60028325,True,style_number
V0823134,Vivo Alek Hi-low Top,Vivo Basic Long Sleeve Bodysuit (Seamless) - Navy Blue,V0823134NAB3X,60028326,True,style_number
V0823134,Vivo Alek Hi-low Top,Vivo Basic Long Sleeve Bodysuit (Seamless) - Navy Blue,V0823134NAB4X,60028327,True,style_number
V0823134,Vivo Alek Hi-low Top,Vivo Basic Long Sleeve Bodysuit in Jersey - Olive Green,V0719112OGR1X,60069820,True,style_number
V0823134,Vivo Alek Hi-low Top,Vivo Basic Long Sleeve Bodysuit in Jersey - Olive Green,V0719112OGR2X,60069821,True,style_number
V0823134,Vivo Alek Hi-low Top,Vivo Basic Long Sleeve Bodysuit in Jersey - Olive Green,V0719112OGRL,60069819,True,style_number
V0823134,Vivo Alek Hi-low Top,Vivo Basic Long Sleeve Bodysuit in Jersey - Olive Green,V0719112OGRM,60069818,True,style_number
V0823134,Vivo Alek Hi-low Top,Vivo Basic Long Sleeve Bodysuit in Jersey - Olive Green,V0719112OGRS,60069817,True,style_number
V0823134,Vivo Alek Hi-low Top,Vivo Basic Long Sleeved Bodysuit in Jersey - Dark Taupe,V0719112DTAU1X,60065519,True,style_number
V0823134,Vivo Alek Hi-low Top,Vivo Basic Long Sleeved Bodysuit in Jersey - Dark Taupe,V0719112DTAU2X,60065520,True,style_number
V0823134,Vivo Alek Hi-low Top,Vivo Basic Long Sleeved Bodysuit in Jersey - Dark Taupe,V0719112DTAUL,60065518,True,style_number
V0823134,Vivo Alek Hi-low Top,Vivo Basic Long Sleeved Bodysuit in Jersey - Dark Taupe,V0719112DTAUM,60065517,True,style_number
V0823134,Vivo Alek Hi-low Top,Vivo Basic Long Sleeved Bodysuit in Jersey - Dark Taupe,V0719112DTAUS,60065516,True,style_number
V0625032,Vivo Aleri A-Line Pleated Dress,Vivo Aleri A-Line Pleated Dress - Black,V0625032BLA1X,60057453,True,style_number
V0625032,Vivo Aleri A-Line Pleated Dress,Vivo Aleri A-Line Pleated Dress - Black,V0625032BLAL,60057452,True,style_number
V0625032,Vivo Aleri A-Line Pleated Dress,Vivo Aleri A-Line Pleated Dress - Black,V0625032BLAS,60057450,True,style_number
V0625032,Vivo Aleri A-Line Pleated Dress,Vivo Aleri A-Line Pleated Dress - Black,V0625032BLAM,60057451,True,style_number
V0625032,Vivo Aleri A-Line Pleated Dress,Vivo Aleri A-Line Pleated Dress - Chocolate,V0625032CHOL,60057448,True,style_number
V0625032,Vivo Aleri A-Line Pleated Dress,Vivo Aleri A-Line Pleated Dress - Chocolate,V0625032CHOS,60057446,True,style_number
V0625032,Vivo Aleri A-Line Pleated Dress,Vivo Aleri A-Line Pleated Dress - Mustard,V0625032MUS1X,60057457,True,style_number
V0625032,Vivo Aleri A-Line Pleated Dress,Vivo Aleri A-Line Pleated Dress - Mustard,V0625032MUSL,60057456,True,style_number
V0625032,Vivo Aleri A-Line Pleated Dress,Vivo Aleri A-Line Pleated Dress - Mustard,V0625032MUSS,60057454,True,style_number
V0625032,Vivo Aleri A-Line Pleated Dress,Vivo Aleri A-Line Pleated Dress - Mustard,V0625032MUSM,60057455,True,style_number
1020111,Vivo Aleri Coat,Vivo Aleri Coat - Black,V0625030BLAS,60057458,True,style_name
1020111,Vivo Aleri Coat,Vivo Aleri Coat - Black,V0625030BLAM,60057459,True,style_name
1020111,Vivo Aleri Coat,Vivo Aleri Coat - Burgundy,V0625030BURL,60057464,True,style_name
1020111,Vivo Aleri Coat,Vivo Aleri Coat - Burgundy,V0625030BURS,60057462,True,style_name
1020111,Vivo Aleri Coat,Vivo Aleri Coat - Burgundy,V0625030BURM,60057463,True,style_name
1020111,Vivo Aleri Coat,Vivo Aleri Coat - Dark Teal,V0625030DT1X,60059678,True,style_name
1020111,Vivo Aleri Coat,Vivo Aleri Coat - Dark Teal,V0625030DTM,60059676,True,style_name
1020111,Vivo Aleri Coat,Vivo Aleri Coat - Dark Teal,V0625030DTL,60059677,True,style_name
1020111,Vivo Aleri Coat,Vivo Aleri Coat - Dark Teal,V0625030DTS,60059675,True,style_name
V0625059,Vivo Aleri Trench Coat Dress,Vivo Aleri Trench Coat Dress - Black,V0625059BLA1X,60057787,True,style_number
V0625059,Vivo Aleri Trench Coat Dress,Vivo Aleri Trench Coat Dress - Black,V0625059BLAL,60057786,True,style_number
V0625059,Vivo Aleri Trench Coat Dress,Vivo Aleri Trench Coat Dress - Black,V0625059BLAS,60057784,True,style_number
V0625059,Vivo Aleri Trench Coat Dress,Vivo Aleri Trench Coat Dress - Black,V0625059BLAM,60057785,True,style_number
V0625059,Vivo Aleri Trench Coat Dress,Vivo Aleri Trench Coat Dress - Maroon,V0625059MAR1X,60057795,True,style_number
V0625059,Vivo Aleri Trench Coat Dress,Vivo Aleri Trench Coat Dress - Maroon,V0625059MARL,60057794,True,style_number
V0625059,Vivo Aleri Trench Coat Dress,Vivo Aleri Trench Coat Dress - Maroon,V0625059MARS,60057792,True,style_number
V0625059,Vivo Aleri Trench Coat Dress,Vivo Aleri Trench Coat Dress - Maroon,V0625059MARM,60057793,True,style_number
V0625059,Vivo Aleri Trench Coat Dress,Vivo Aleri Trench Coat Dress - Mustard,V0625059MUS1X,60057799,True,style_number
V0625059,Vivo Aleri Trench Coat Dress,Vivo Aleri Trench Coat Dress - Mustard,V0625059MUSL,60057798,True,style_number
V0625059,Vivo Aleri Trench Coat Dress,Vivo Aleri Trench Coat Dress - Mustard,V0625059MUSS,60057796,True,style_number
V0625059,Vivo Aleri Trench Coat Dress,Vivo Aleri Trench Coat Dress - Mustard,V0625059MUSM,60057797,True,style_number
V0625059,Vivo Aleri Trench Coat Dress,Vivo Aleri Trench Coat Dress - Rust,V0625059RUS1X,60057791,True,style_number
V0625059,Vivo Aleri Trench Coat Dress,Vivo Aleri Trench Coat Dress - Rust,V0625059RUSL,60057790,True,style_number
V0625059,Vivo Aleri Trench Coat Dress,Vivo Aleri Trench Coat Dress - Rust,V0625059RUSS,60057788,True,style_number
V0625059,Vivo Aleri Trench Coat Dress,Vivo Aleri Trench Coat Dress - Rust,V0625059RUSM,60057789,True,style_number
V0625059,Vivo Aleri Trench Coat Dress,Vivo Aleri Trench Coat Dress - White,V0625059WHI1X,60057544,True,style_number
V0625059,Vivo Aleri Trench Coat Dress,Vivo Aleri Trench Coat Dress - White,V0625059WHIL,60057543,True,style_number
V0625059,Vivo Aleri Trench Coat Dress,Vivo Aleri Trench Coat Dress - White,V0625059WHIS,60057541,True,style_number
V0625059,Vivo Aleri Trench Coat Dress,Vivo Aleri Trench Coat Dress - White,V0625059WHIM,60057542,True,style_number
719121,Vivo Alika High Waist Pants,Vivo Alika High Waist Pants - Navy Blue,V1223058NAB1X,60032618,True,style_name
719121,Vivo Alika High Waist Pants,Vivo Alika High Waist Pants - Navy Blue,V1223058NABM,60032616,True,style_name
V1223056,Vivo Alika Knee Length Kimono,Vivo Alika Knee Length Kimono - Navy,V1223056NAVS/M,60032049,True,style_number
V0922009,Vivo Alika Layered Dress,Vivo Pesi Drop Shoulder Tunic - Black / White Una Print,V0922009PR41X,60049696,True,sku_prefix
V0922009,Vivo Alika Layered Dress,Vivo Pesi Drop Shoulder Tunic - Black / White Una Print,V0922009PR4L,60049695,True,sku_prefix
V0922009,Vivo Alika Layered Dress,Vivo Pesi Drop Shoulder Tunic - Black / White Una Print,V0922009PR4S,60049693,True,sku_prefix
V0922009,Vivo Alika Layered Dress,Vivo Pesi Drop Shoulder Tunic - Black / White Una Print,V0922009PR4M,60049694,True,sku_prefix
V0922009,Vivo Alika Layered Dress,Vivo Pesi Drop Shoulder Tunic - Chocolate / White Una Print,V0922009PR51X,60049700,True,sku_prefix
V0922009,Vivo Alika Layered Dress,Vivo Pesi Drop Shoulder Tunic - Chocolate / White Una Print,V0922009PR5L,60049699,True,sku_prefix
V0922009,Vivo Alika Layered Dress,Vivo Pesi Drop Shoulder Tunic - Chocolate / White Una Print,V0922009PR5S,60049697,True,sku_prefix
V0922009,Vivo Alika Layered Dress,Vivo Pesi Drop Shoulder Tunic - Chocolate / White Una Print,V0922009PR5M,60049698,True,sku_prefix
V0922009,Vivo Alika Layered Dress,Vivo Pesi Drop Shoulder Tunic - Grey / Brown Una Print,V0922009PR31X,60049704,True,sku_prefix
V0922009,Vivo Alika Layered Dress,Vivo Pesi Drop Shoulder Tunic - Grey / Brown Una Print,V0922009PR3L,60049703,True,sku_prefix
V0922009,Vivo Alika Layered Dress,Vivo Pesi Drop Shoulder Tunic - Grey / Brown Una Print,V0922009PR3S,60049701,True,sku_prefix
V0922009,Vivo Alika Layered Dress,Vivo Pesi Drop Shoulder Tunic - Grey / Brown Una Print,V0922009PR3M,60049702,True,sku_prefix
V0725046,Vivo Alma Mini Skirt,Vivo Alma Mini Skirt - Dark Grey,V0725046DGRY2X,60060160,True,style_number
V0725046,Vivo Alma Mini Skirt,Vivo Alma Mini Skirt - Dark Grey,V0725046DGRYL,60059924,True,style_number
V0725046,Vivo Alma Mini Skirt,Vivo Alma Mini Skirt - Dark Grey,V0725046DGRYS,60059922,True,style_number
V0725046,Vivo Alma Mini Skirt,Vivo Alma Mini Skirt - Powder Blue,V0725046POBL,60060011,True,style_number
V0725046,Vivo Alma Mini Skirt,Vivo Alma Skirt & Top Set - Dark Grey,V0725046DGRY1X,60059925,True,style_number
V0725046,Vivo Alma Mini Skirt,Vivo Alma Skirt & Top Set - Dark Grey,V0725046DGRYM,60059923,True,style_number
V0725046,Vivo Alma Mini Skirt,Vivo Alma Skirt & Top Set - Dark Grey,V0725046DGYL,60059064,True,style_number
V0725046,Vivo Alma Mini Skirt,Vivo Alma Skirt & Top Set - Dark Grey,V0725046DGYS,60059062,True,style_number
V0725046,Vivo Alma Mini Skirt,Vivo Alma Skirt & Top Set - Gold,V0725046GOL1X,60059921,True,style_number
V0725046,Vivo Alma Mini Skirt,Vivo Alma Skirt & Top Set - Gold,V0725046GOLM,60059919,True,style_number
V0725046,Vivo Alma Mini Skirt,Vivo Alma Skirt & Top Set - Gold,V0725046GOLL,60059920,True,style_number
V0725046,Vivo Alma Mini Skirt,Vivo Alma Skirt & Top Set - Gold,V0725046GOLS,60059918,True,style_number
V0725046,Vivo Alma Mini Skirt,Vivo Alma Skirt & Top Set - Powder Blue,V0725046POB1X,60060012,True,style_number
V0725046,Vivo Alma Mini Skirt,Vivo Alma Skirt & Top Set - Powder Blue,V0725046POBM,60060010,True,style_number
V0725046,Vivo Alma Mini Skirt,Vivo Alma Skirt & Top Set - Powder Blue,V0725046PBLL,60059546,True,style_number
V0725046,Vivo Alma Mini Skirt,Vivo Alma Skirt & Top Set - Powder Blue,V0725046POBS,60060009,True,style_number
V0825060,Vivo Alma Short Sleeve Mini Bodycon,Vivo Alma Short Sleeve Mini Bodycon - Black,V0825060BLA1X,60060319,True,style_number
V0825060,Vivo Alma Short Sleeve Mini Bodycon,Vivo Alma Short Sleeve Mini Bodycon - Black,V0825060BLAM,60060317,True,style_number
V0825060,Vivo Alma Short Sleeve Mini Bodycon,Vivo Alma Short Sleeve Mini Bodycon - Black,V0825060BLAL,60060318,True,style_number
V0825060,Vivo Alma Short Sleeve Mini Bodycon,Vivo Alma Short Sleeve Mini Bodycon - Black,V0825060BLAS,60060316,True,style_number
V0825060,Vivo Alma Short Sleeve Mini Bodycon,Vivo Alma Short Sleeve Mini Bodycon - Lime,V0825060LIM1X,60060315,True,style_number
V0825060,Vivo Alma Short Sleeve Mini Bodycon,Vivo Alma Short Sleeve Mini Bodycon - Lime,V0825060LIMM,60060313,True,style_number
V0825060,Vivo Alma Short Sleeve Mini Bodycon,Vivo Alma Short Sleeve Mini Bodycon - Lime,V0825060LIML,60060314,True,style_number
V0825060,Vivo Alma Short Sleeve Mini Bodycon,Vivo Alma Short Sleeve Mini Bodycon - Lime,V0825060LIMS,60060312,True,style_number
V0424127,Vivo Alora 3/4 Sleeve Shift Dress,Vivo Dua Dolman Top - Brown,V0424127BROM/L,60039127,True,style_number
V0424127,Vivo Alora 3/4 Sleeve Shift Dress,Vivo Dua Dolman Top - Brown,V0424127BROXS/S,60039126,True,style_number
V0825002,Vivo Alora Long Sleeve Top,Vivo Tanda Handkerchief Drape Top - Black,V0825002BLAXS/S,60058177,True,style_number
V0825002,Vivo Alora Long Sleeve Top,Vivo Tanda Handkerchief Drape Top - Olive,V0825002OLIXS/S,60058189,True,style_number
V0825002,Vivo Alora Long Sleeve Top,Vivo Tanda Handkerchief Drape Top - Rust,V0825002RUSXS/S,60058186,True,style_number
V1223058,Vivo Alora Pleated Pants,Vivo Alika High Waist Pants - Navy Blue,V1223058NAB1X,60032618,True,style_number
V1223058,Vivo Alora Pleated Pants,Vivo Alika High Waist Pants - Navy Blue,V1223058NABM,60032616,True,style_number
VE0050,Vivo Alora Round Neck Top,Vivo Alora Round Neck Top - Light Taupe,V0624006LTAU2X,60039181,True,style_name
VE0050,Vivo Alora Round Neck Top,Vivo Alora Round Neck Top - Light Taupe,V0624006LTAUL,60039179,True,style_name
V0624006,Vivo Alora Round Neck Top,Vivo Alora Round Neck Top - Light Taupe,V0624006LTAU2X,60039181,True,style_number
V0624006,Vivo Alora Round Neck Top,Vivo Alora Round Neck Top - Light Taupe,V0624006LTAUL,60039179,True,style_number
V0825060,Vivo Alora Shift Dress,Vivo Alma Short Sleeve Mini Bodycon - Black,V0825060BLA1X,60060319,True,style_number
V0825060,Vivo Alora Shift Dress,Vivo Alma Short Sleeve Mini Bodycon - Black,V0825060BLAM,60060317,True,style_number
V0825060,Vivo Alora Shift Dress,Vivo Alma Short Sleeve Mini Bodycon - Black,V0825060BLAL,60060318,True,style_number
V0825060,Vivo Alora Shift Dress,Vivo Alma Short Sleeve Mini Bodycon - Black,V0825060BLAS,60060316,True,style_number
V0825060,Vivo Alora Shift Dress,Vivo Alma Short Sleeve Mini Bodycon - Lime,V0825060LIM1X,60060315,True,style_number
V0825060,Vivo Alora Shift Dress,Vivo Alma Short Sleeve Mini Bodycon - Lime,V0825060LIMM,60060313,True,style_number
V0825060,Vivo Alora Shift Dress,Vivo Alma Short Sleeve Mini Bodycon - Lime,V0825060LIML,60060314,True,style_number
V0825060,Vivo Alora Shift Dress,Vivo Alma Short Sleeve Mini Bodycon - Lime,V0825060LIMS,60060312,True,style_number
V0524172,Vivo Amai Knee Length Dresses,Vivo Amai Knee Length Dresses - Black,V0824073BLAL,60044973,True,style_name
V0524172,Vivo Amai Knee Length Dresses,Vivo Amai Knee Length Dresses - Black,V0824073BLAM,60044972,True,style_name
V0524172,Vivo Amai Knee Length Dresses,Vivo Amai Knee Length Dresses - Purple / Black,V0824073PUBLAM,60044982,True,style_name
V0225026,Vivo Amai Off-Shoulder Maxi Dress,Vivo Chela Tank Top - Taupe,V0225026TAU1X,60057232,True,style_number
V0225026,Vivo Amai Off-Shoulder Maxi Dress,Vivo Chela Tank Top - Taupe,V0225026TAUL,60057231,True,style_number
V0225026,Vivo Amai Off-Shoulder Maxi Dress,Vivo Chela Tank Top in Stretch Rib - Black,V0225026BLAS,60052236,True,style_number
V0225026,Vivo Amai Off-Shoulder Maxi Dress,Vivo Chela Tank Top in Stretch Rib - Black,V0225026BLAM,60052237,True,style_number
V0225026,Vivo Amai Off-Shoulder Maxi Dress,Vivo Chela Tank Top in Stretch Rib - Black,V0225026BLA1X,60052239,True,style_number
V0225026,Vivo Amai Off-Shoulder Maxi Dress,Vivo Chela Tank Top in Stretch Rib - Black,V0225026BLAL,60052238,True,style_number
V0225026,Vivo Amai Off-Shoulder Maxi Dress,Vivo Chela Tank Top in Stretch Rib - Black,V0225026BLA2X,60066372,True,style_number
V0225026,Vivo Amai Off-Shoulder Maxi Dress,Vivo Chela Tank Top in Stretch Rib - Buttermilk,V0225026BUTL,60052234,True,style_number
V0225026,Vivo Amai Off-Shoulder Maxi Dress,Vivo Chela Tank Top in Stretch Rib - Buttermilk,V0225026BUTS,60052232,True,style_number
V0225026,Vivo Amai Off-Shoulder Maxi Dress,Vivo Chela Tank Top in Stretch Rib - Buttermilk,V0225026BUTM,60052233,True,style_number
V0225026,Vivo Amai Off-Shoulder Maxi Dress,Vivo Chela Tank Top in Stretch Rib - Buttermilk,V0225026BUT1X,60052235,True,style_number
V0225026,Vivo Amai Off-Shoulder Maxi Dress,Vivo Chela Tank Top in Stretch Rib - Buttermilk,V0225026BUT2X,60066373,True,style_number
V0225026,Vivo Amai Off-Shoulder Maxi Dress,Vivo Chela Tank Top in Stretch Rib - Lilac,V0225026LIL1X,60057228,True,style_number
V0225026,Vivo Amai Off-Shoulder Maxi Dress,Vivo Chela Tank Top in Stretch Rib - Lilac,V0225026LILL,60057227,True,style_number
V0225026,Vivo Amai Off-Shoulder Maxi Dress,Vivo Chela Tank Top in Stretch Rib - Lilac,V0225026LILS,60057225,True,style_number
V0225026,Vivo Amai Off-Shoulder Maxi Dress,Vivo Chela Tank Top in Stretch Rib - Lilac,V0225026LILM,60057226,True,style_number
V0225026,Vivo Amai Off-Shoulder Maxi Dress,Vivo Chela Tank Top in Stretch Rib - Lilac,V0225026LIL2X,60066371,True,style_number
V0123104,Vivo Amai Side Slit Pants,Vivo Imara Sleeveless Front Tie Dress - Blue / Black Chale Print,V0123104PR5XL,60034102,True,style_number
V0123104,Vivo Amai Side Slit Pants,Vivo Imara Sleeveless Front Tie Dress - Blue / Black Chale Print,V0123104PR5L,60034101,True,style_number
V0123104,Vivo Amai Side Slit Pants,Vivo Imara Sleeveless Front Tie Dress - Blue / Black Chale Print,V0123104PR5S,60034099,True,style_number
V0123104,Vivo Amai Side Slit Pants,Vivo Imara Sleeveless Front Tie Dress - Blue / Black Chale Print,V0123104PR5M,60034100,True,style_number
V0123104,Vivo Amai Side Slit Pants,Vivo Imara Sleeveless Front Tie Dress - Pink / Black Chale Print,V0123104PR4XL,60034106,True,style_number
V0123104,Vivo Amai Side Slit Pants,Vivo Imara Sleeveless Front Tie Dress - Pink / Black Chale Print,V0123104PR4L,60034105,True,style_number
V0123104,Vivo Amai Side Slit Pants,Vivo Imara Sleeveless Front Tie Dress - Pink / Black Chale Print,V0123104PR4S,60034103,True,style_number
V0123104,Vivo Amai Side Slit Pants,Vivo Imara Sleeveless Front Tie Dress - Pink / Black Chale Print,V0123104PR4M,60034104,True,style_number
V0824108,Vivo Amara Asymmetric Top,Vivo Ayla Off-Shoulder Jumpsuit -Orange / Burgundy Umbo Print,V0824108PR6XS/S,60050774,True,style_number
V0423025,Vivo Amara Back Pleat Dress,Vivo Amara Back Pleat Dress - Dark Purple,V1023100PUR1X,60031990,True,style_name
V0423025,Vivo Amara Back Pleat Dress,Vivo Amara Back Pleat Dress - Dark Purple,V1023100PURL,60031989,True,style_name
V0423025,Vivo Amara Back Pleat Dress,Vivo Amara Back Pleat Dress - Dark Purple,V1023100PURS,60031987,True,style_name
V0423025,Vivo Amara Back Pleat Dress,Vivo Amara Back Pleat Dress - Dark Purple,V1023100PURM,60031988,True,style_name
V0423025,Vivo Amara Back Pleat Dress,Vivo Amara Back Pleat Dress - Orange / White Ukwi Print,V1023100PR41X,60042269,True,style_name
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - Chocolate,V0523184CHOC1X,60039194,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - Chocolate,V0523184CHOCL,60039193,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - Chocolate,V0523184CHOCS,60039793,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - Chocolate,V0523184CHOCM,60039192,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - Chocolate / White Una Print,V0523184PR21X,60050238,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - Chocolate / White Una Print,V0523184PR2L,60050237,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - Chocolate / White Una Print,V0523184PR2S,60050235,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - Chocolate / White Una Print,V0523184PR2M,60050236,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - Cream Animal Print,V0523184PR31X,60050246,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - Cream Animal Print,V0523184PR3L,60050245,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - Cream Animal Print,V0523184PR3S,60050243,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - Cream Animal Print,V0523184PR3M,60050244,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - Lime,V0523184LIM1X,60039063,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - Lime,V0523184LIML,60039062,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - Lime,V0523184LIMS,60039060,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - Lime,V0523184LIMM,60039061,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - Red,V0523184RED1X,60018726,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - Red,V0523184REDL,60018725,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - Red,V0523184REDS,60018723,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - Red,V0523184REDM,60018724,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - White,V0523184WHI1X,60018734,True,sku_prefix
