sku,product_name,style_name,style_number,brand,product_type,price,price_source,retired_qty
V0324021NAB/WHI2X,Vivo X This Is Essential Scooped Neck Bralette - Navy Blue / White - NAVY BLUE / WHITE / V0324021 / 2X,Vivo X This Is Essential Scooped Neck Bralette,V0324021,Vivo,Bodysuits,1500,odoo,3
V0324021NAB/WHIXS,Vivo X This Is Essential Scooped Neck Bralette - Navy Blue / White - NAVY BLUE / WHITE / V0324021 / XS,Vivo X This Is Essential Scooped Neck Bralette,V0324021,Vivo,Bodysuits,1500,odoo,3
V0224109NAB2X,Vivo  X This Is Essential Short Unitard - Navy Blue - NAVY BLUE / V0224109 / 2X,Vivo X This Is Essential Short Unitard,V0224109,Vivo,Shorts & Skorts,3250,odoo,3
V0125003BLAS,Vivo Yene Layered Midi Dress - Black - BLACK / V0125003 / S,Vivo Yene Layered Midi Dress,V0125003,Vivo,Midi & Capri Dresses,2350,odoo,3
V0125006NAVM,Vivo Yene Layered Top - Navy - NAVY / V0125006 / M,Vivo Yene Layered Top,V0125006,Vivo,Loose Tops,1350,odoo,3
V0125005BLAL/1X,Vivo Yene One Shoulder Kaftan - Black,Vivo Yene One Shoulder Kaftan,V0125005,Vivo,Maxi Dresses,2250,catalog,3
Z0324012NAVL,Zoya  Taani Maxi Dress - Navy - NAVY / Z0324012 / L,Zoya  Taani Maxi Dress,Z0324012,Zoya,Maxi Dresses,1100,odoo,3
Z0324012NAVS,Zoya  Taani Maxi Dress - Navy - NAVY / Z0324012 / S,Zoya  Taani Maxi Dress,Z0324012,Zoya,Maxi Dresses,1100,odoo,3
Z0724069BLUM,Zoya Banda Unisex Jorts - Blue - BLUE / Z0724069 / M,Zoya Banda Unisex Jorts,Z0724069,Zoya,Accessories,550,odoo,3
Z0724101WHIXS,Zoya Basic Halter Tie Top - White - WHITE / Z0724101 / XS,Zoya Basic Halter Tie Top,Z0724101,Zoya,Loose Tops,250,odoo,3
Z0821148PR8M,Zoya Essentials Mini Bodycon - Teal / Brown Print - TEAL / BROWN PRINT / Z0821148 / M,Zoya Essentials Mini Bodycon,Z0821148,Zoya,Knee Length Dresses,2750,odoo,3
Z0124037NAVM,Zoya Luna Halter Neck Top -Navy,Zoya Luna Halter Neck Top,Z0124037,Zoya,Midriff & Crop Tops,900,odoo,3
Z1123055BUTM,Zoya Party Sheer Pants - Buttermilk,Zoya Party Sheer Pants,Z1123055,Zoya,Full Length Pants,2250,odoo,3
Z0125025HUNXS,Zoya Sadira Mini Bubble Dress - Hunters,Zoya Sadira Mini Bubble Dress,Z0125025,Zoya,Short & Mini Dresses,2250,catalog,3
Z0125019LIGL,Zoya Sadira Ribbed Top - Light Grey - LIGHT GREY / Z0125019 / L,Zoya Sadira Ribbed Top,Z0125019,Zoya,Loose Tops,2250,odoo,3
Z0824059NAVL,Zoya Temo Asymmetric Front Cut Crop Top - Navy - BLUE / Z0824059 / L,Zoya Temo Asymmetric Front Cut Crop Top,Z0824059,Zoya,Loose Tops,250,odoo,3
Z0324051BUTL,Zoya Yuni Off Shoulder Midriff Top - Buttermilk - CREAM / Z0324051 / L,Zoya Yuni Off Shoulder Midriff Top,Z0324051,Zoya,Loose Tops,350,odoo,3
Z0324051ORA4X,Zoya Yuni Off Shoulder Midriff Top - Orange,Zoya Yuni Off Shoulder Midriff Top,Z0324051,Zoya,Midriff & Crop Tops,650,odoo,3
Z0324067BLAXS,Zoya Yuni Sleeveless Turtle Neck Maxi Top - Black - BLACK / Z0324067 / XS,Zoya Yuni Sleeveless Turtle Neck Maxi Top,Z0324067,Zoya,Maxi Dresses,2250,odoo,3
S0724020HGN3X,Safari Bush Men's Long Sleeve T-shirt - Hunters Green,Safari Bush Men's Long Sleeve T-shirt,S0724020,Safari,T-shirts & Tank Tops,1600,catalog,2
S0925059DGRYS,Safari By Vivo Mens Cotton Shorts - Dark Grey,Safari By Vivo Mens Cotton Shorts,S0925059,Safari,Shorts & Skorts,3400,catalog,2
S0925059KTANL,Safari By Vivo Mens Cotton Shorts - Khaki Tan,Safari By Vivo Mens Cotton Shorts,S0925059,Safari,Shorts & Skorts,3400,catalog,2
S1024013REDXS,Safari Chui Heavy Shirt - Red,Safari Chui Heavy Shirt,S1024013,Safari,Fitted Tops,5950,catalog,2
S0623035GOLL,Safari Hawi Cargo Pants - Gold,Safari Hawi Cargo Pants,S0623035,Safari,Full Length Pants,3650,catalog,2
S0424075BLAS,Safari Huru Halter Sleeveless High Low Dress - Black,Safari Huru Halter Sleeveless High Low Dress,S0424075,Safari,Short & Mini Dresses,4050,catalog,2
S0224195WHI1X,Safari Kamari Capri Cargo Pants - White,Safari Kamari Capri Cargo Pants,S0224195,Safari,Culottes & Capri Pants,4750,catalog,2
S0224195WHIL,Safari Kamari Capri Cargo Pants - White,Safari Kamari Capri Cargo Pants,S0224195,Safari,Culottes & Capri Pants,4750,catalog,2
S0224189TAN1X/2X,Safari Kamari Drop Shoulder Top - Tan,Safari Kamari Drop Shoulder Top,S0224189,Safari,Loose Tops,1650,catalog,2
S0224190NAB3X,Safari Kamari Halter Shirt - Navy Blue,Safari Kamari Halter Shirt,S0224190,Safari,Fitted Tops,1150,catalog,2
S0424073HGN1X,Safari Kamari Ribbed Top - Hunters Green,Safari Kamari Ribbed Top,S0424073,Safari,T-shirts & Tank Tops,1100,catalog,2
S0824054GNBM,Safari Kitenge Men's Sweatshirt - Grey/ Neba Print,Safari Kitenge Men's Sweatshirt,S0824054,Safari,Hoodies & Sweatshirts,4250,catalog,2
S0824054TTFM,Safari Kitenge Men's Sweatshirt - Teal/ Tafo Print,Safari Kitenge Men's Sweatshirt,S0824054,Safari,Hoodies & Sweatshirts,4250,catalog,2
S0924017BLA1X,Safari Mansi Straight Leg Pants - Black,Safari Mansi Straight Leg Pants,S0924017,Safari,Full Length Pants,4950,catalog,2
S0924017NAVS,Safari Mansi Straight Leg Pants - Navy,Safari Mansi Straight Leg Pants,S0924017,Safari,Full Length Pants,4950,catalog,2
S0424047LGRYL,Safari Men's Cargo Pants - Light Grey,Safari Men's Cargo Pants,S0424047,Safari,Full Length Pants,2950,catalog,2
S0424041PR8M,Safari Men's Kitenge Drawstring Shorts - Himo Print,Safari Men's Kitenge Drawstring Shorts,S0424041,Safari,Shorts & Skorts,1800,catalog,2
S0424041PR8S,Safari Men's Kitenge Drawstring Shorts - Himo Print,Safari Men's Kitenge Drawstring Shorts,S0424041,Safari,Shorts & Skorts,1800,catalog,2
S0424145KHAS,Safari Men's Long Sleeve Shirt - Khaki,Safari Men's Long Sleeve Shirt,S0424145,Safari,Loose Tops,1250,catalog,2
S0424037DGRYL,Safari Men's Shacket - Dark Grey,Safari Men's Shacket,S0424037,Safari,Accessories,1850,catalog,2
S0425057PR21X,Safari Naledi 3/4 Sleeve Tent Dress - White Pinstripes Print,Safari Naledi 3/4 Sleeve Tent Dress,S0425057,Safari,Knee Length Dresses,4500,catalog,2
S0425057PR2S,Safari Naledi 3/4 Sleeve Tent Dress - White Pinstripes Print,Safari Naledi 3/4 Sleeve Tent Dress,S0425057,Safari,Knee Length Dresses,4500,catalog,2
S0425057PR5M-NAV,Safari Naledi 3/4 Sleeve Tent Dress - Navy Puff Stripes,Safari Naledi 3/4 Sleeve Tent Dress,S0425057,Safari,Knee Length Dresses,6800,catalog,2
S0124026REDL,Safari Nimali Bubble Sleeve Top - Red,Safari Nimali Bubble Sleeve Top,S0124026,Safari,Fitted Tops,3950,catalog,2
S0124026REDS,Safari Nimali Bubble Sleeve Top - Red,Safari Nimali Bubble Sleeve Top,S0124026,Safari,Fitted Tops,3950,catalog,2
S0124026TEAM,Safari Nimali Bubble Sleeve Top - Teal,Safari Nimali Bubble Sleeve Top,S0124026,Safari,Fitted Tops,1350,catalog,2
S0724137HGRNXS/S,Safari Njano Front Drawstring Tunic Top - Hunters Green,Safari Njano Front Drawstring Tunic Top,S0724137,Safari,Loose Tops,3450,catalog,2
S0824030RUSS,Safari Njano Men's Knee Length Shorts - Rust,Safari Njano Men's Knee Length Shorts,S0824030,Safari,Shorts & Skorts,1150,catalog,2
S0824029PR21X-OBU,Safari Njano Men's Straight Leg Pants - Obu Print,Safari Njano Men's Straight Leg Pants,S0824029,Safari,Full Length Pants,6250,catalog,2
S0824029PR2S-OBU,Safari Njano Men's Straight Leg Pants - Obu Print,Safari Njano Men's Straight Leg Pants,S0824029,Safari,Full Length Pants,6250,catalog,2
S0724127PR14X,Safari Njano Wide Leg Pants - Shama Print,Safari Njano Wide Leg Pants,S0724127,Safari,Full Length Pants,3400,catalog,2
S0724084PR2L,Safari Savannah Kitenge Chinese Collar Shirt - Shama Print,Safari Savannah Kitenge Chinese Collar Shirt,S0724084,Safari,Fitted Tops,3200,catalog,2
S0624028HUNL,Safari Savannah Men's Jacket - Hunters,Safari Savannah Men's Jacket,S0624028,Safari,Jackets & Coats,2650,catalog,2
S0724125WHIS,Safari Savannah Men's Short Sleeve Shirt - White,Safari Savannah Men's Short Sleeve Shirt,S0724125,Safari,Loose Tops,4200,catalog,2
S0724009BEIXS,Safari Savannah Wrap Top - Beige,Safari Savannah Wrap Top,S0724009,Safari,Fitted Tops,5250,catalog,2
S0724009HUNXS,Safari Savannah Wrap Top - Hunters,Safari Savannah Wrap Top,S0724009,Safari,Fitted Tops,5250,catalog,2
S0724016BEI1X,Safari Savannah Men's Long Sleeve Shirt - Himo Print,Safari Sizani 2 Way Wrap Top,S1124144,Safari,Midriff & Crop Tops,1850,catalog,2
S0825039SORAS,Safari Solana Bubble Midi Skirt in Cotton - Orange,Safari Solana Bubble Midi Skirt in Cotton,S0825039,Safari,Midi & Capri Skirts,5800,catalog,2
S0424062DTAU3X/4X,Safari Spaghetti Tank Top - Dark Taupe,Safari Spaghetti Tank Top,S0424062,Safari,T-shirts & Tank Tops,1750,catalog,2
S0925046PR1L,Safari Tafari Shorts - Light Blue Asili Print,Safari Tafari Shorts,S0925046,Safari,Shorts & Skorts,2800,catalog,2
S0925046PR5S,Safari Tafari Shorts - Black Brown Shade C,Safari Tafari Shorts,S0925046,Safari,Shorts & Skorts,2800,catalog,2
S0925046PR8L,Safari Tafari Shorts - Selvi Print,Safari Tafari Shorts,S0925046,Safari,Shorts & Skorts,2800,catalog,2
S0925046PR9L,Safari Tafari Shorts - Dafi Print,Safari Tafari Shorts,S0925046,Safari,Shorts & Skorts,2800,catalog,2
S0925046PR9S,Safari Tafari Shorts - Dafi Print,Safari Tafari Shorts,S0925046,Safari,Shorts & Skorts,2800,catalog,2
S0322138LGNXL,Safari Tawi Flounce Tent Dress - Lime Green,Safari Tawi Flounce Tent Dress,S0322138,Safari,Knee Length Dresses,4950,catalog,2
S0325016LIMM,Safari Tawi Off-Shoulder Top - Lime,Safari Tawi Off-Shoulder Top,S0325016,Safari,Loose Tops,1150,catalog,2
S0125049BLA1X,Safari by Vivo  Tiwa Shirred Top - Black,Safari Tiwa Shirred Top,S0125049,Safari,Loose Tops,1150,odoo,2
S0125049HUNS,Safari Tiwa Shirred Top - Hunters,Safari Tiwa Shirred Top,S0125049,Safari,Fitted Tops,1150,catalog,2
S0125049LIMS,Safari Tiwa Shirred Top - Lime,Safari Tiwa Shirred Top,S0125049,Safari,Fitted Tops,1650,catalog,2
S1023060PINL,Safari Zene Off Shoulder Top - Pink,Safari Zene Off Shoulder Top,S1023060,Safari,Loose Tops,350,catalog,2
S0625017LIML,Shiv & Shikie X Safari Short Sleeve Shirt - Lime,Shiv & Shikie X Safari Short Sleeve Shirt,S0625017,Third Party Brands,Loose Tops,4800,catalog,2
V1023097TANM,Vivo Amara Sleeveless High Low Top - Tan,Vivo Amara Sleeveless High Low Top,V1023097,Vivo,Loose Tops,900,catalog,2
V0425046YELXS/S,Vivo Analo Sleeveless Tie Kimono - Yellow,Vivo Analo Sleeveless Tie Kimono,V0425046,Vivo,Waterfalls & Kimonos,1550,catalog,2
V0725023DGRN1X,Vivo Ari One Shoulder Maxi Dress - Dark Green,Vivo Ari One Shoulder Maxi Dress,V0725023,Vivo,Maxi Dresses,2250,catalog,2
V0225002CHOCS,Vivo Ayah Bishop Sleeve Mock Neck Top - Chocolate,Vivo Ayah Bishop Sleeve Mock Neck Top,V0225002,Vivo,Fitted Tops,3050,catalog,2
V0225002PR4L,Vivo Ayah Bishop Sleeve Mock Neck Top - Green / Peach Zani Print,Vivo Ayah Bishop Sleeve Mock Neck Top,V0225002,Vivo,Fitted Tops,4500,catalog,2
V0225031DAP1X,Vivo Ayah Satin Pants - Dark Purple,Vivo Ayah Satin Pants,V0225031,Vivo,Full Length Pants,1950,catalog,2
V0225032DAPS,Vivo Ayah Shirred Cuff Loose Top - Dark Purple,Vivo Ayah Shirred Cuff Loose Top,V0225032,Vivo,Fitted Tops,3550,catalog,2
V0819124BURS,Vivo Basic Ali Jacket - Burgundy,Vivo Basic Ali Jacket,V0819124,Vivo,Jackets & Coats,2950,catalog,2
V0320040PINM,Vivo Basic Boundneck Puff Sleeve Top - Pink,Vivo Basic Boundneck Puff Sleeve Top,V0320040,Vivo,Fitted Tops,3250,catalog,2
V0819136SAF4X,Vivo Basic Cap Sleeved Leila Dress - Safron,Vivo Basic Cap Sleeved Leila Dress,V0819136,Vivo,Knee Length Dresses,1350,catalog,2
V0524179LBLM,Vivo Basic Bishop Sleeve Top In Chiffon (Double Layered) - Light Blue,Vivo Basic Chiffon Bishop Sleeve Top (Double Layered),V0524179,Vivo,Fitted Tops,3500,catalog,2
V0423078DAOXS/S,Vivo Leila Short Waterfall - Dark Olive,Vivo Basic Leila Short Waterfall,V0423078,Vivo,Waterfalls & Kimonos,3700,catalog,2
V0819064TEA1X/2X,Vivo Basic Long Lily Waterfall - Teal,Vivo Basic Long Lily Waterfall,V0819064,Vivo,Waterfalls & Kimonos,1750,catalog,2
V0723033GRES/M,Vivo Basic Long Sleeve Cascade Waterfall - Green,Vivo Basic Long Sleeve Cascade Waterfall,V0723033,Vivo,Waterfalls & Kimonos,1950,catalog,2
V0719113RUST1X,Vivo Basic Long Sleeved Top - Rust,Vivo Basic Long Sleeved Top,V0719113,Vivo,T-shirts & Tank Tops,1750,catalog,2
V0422073PINL/1X,Vivo Basic Neo Waterfall - Pink,Vivo Basic Neo Waterfall,V0422073,Vivo,Waterfalls & Kimonos,2250,catalog,2
V0819137NVBL,Vivo Basic Palazzo Pants - Navy Blue,Vivo Basic Palazzo Pants,V0819137,Vivo,Full Length Pants,2800,catalog,2
V0819056MUSF,Vivo Basic Salma Maxi Boat Neck Dress - Mustard,Vivo Basic Salma Maxi Boat Neck Dress,V0819056,Vivo,Maxi Dresses,3450,catalog,2
V1121020BLAS,Vivo Basic Sleeveless Kena Tent Maxi Dress in Ponte - Black,Vivo Basic Sleeveless Kena Tent Maxi Dress,V1121020,Vivo,Maxi Dresses,5500,catalog,2
V0719839MUSM/L,Vivo Basic Sleeveless Long Lily Waterfall - Mustard,Vivo Basic Sleeveless Long Lily Waterfall,V0719839,Vivo,Waterfalls & Kimonos,1450,catalog,2
V0719839TANS/M,Vivo Basic Sleeveless Long Lily Waterfall - Tan,Vivo Basic Sleeveless Long Lily Waterfall,V0719839,Vivo,Waterfalls & Kimonos,1750,catalog,2
V0719839YELL/XL,Vivo Basic Sleeveless Long Lily Waterfall - Yellow,Vivo Basic Sleeveless Long Lily Waterfall,V0719839,Vivo,Waterfalls & Kimonos,1650,catalog,2
V1122192DTEAS/M,Vivo Basic Sleeveless Midi Jersey Waterfall - Deep Teal,Vivo Basic Sleeveless Midi Jersey Waterfall,V1122192,Vivo,Waterfalls & Kimonos,1650,catalog,2
V1122192NABXS/S,Vivo Basic Sleeveless Midi Jersey Waterfall - Navy Blue,Vivo Basic Sleeveless Midi Jersey Waterfall,V1122192,Vivo,Waterfalls & Kimonos,2000,catalog,2
V0321017TEAL,Vivo Basic Sleeveless Sienna Waterfall - Teal,Vivo Basic Sleeveless Sienna Waterfall,V0321017,Vivo,Waterfalls & Kimonos,2250,catalog,2
V0920021HGNL,Vivo Basic Tolani Jersey Dress - Hunters Green,Vivo Basic Tolani Jersey Dress,V0920021,Vivo,Knee Length Dresses,2450,catalog,2
V0920021MULS,Vivo Basic Tolani Dress in Jersey - Mulberry,Vivo Basic Tolani Jersey Dress,V0920021,Vivo,Knee Length Dresses,4900,catalog,2
V0920021OLIS,Vivo Basic Tolani Dress in Jersey - Olive,Vivo Basic Tolani Jersey Dress,V0920021,Vivo,Knee Length Dresses,4900,catalog,2
V0422058BLAM,Vivo Basic Tsavo Scalloped Chiffon Top - Black,Vivo Basic Tsavo Scalloped Chiffon Top,V0422058,Vivo,Fitted Tops,2750,catalog,2
V0323019HGN4X,Vivo Basic V-neck Cap Sleeve Top - Hunters Green,Vivo Basic V-neck Cap Sleeve Top,V0323019,Vivo,T-shirts & Tank Tops,450,catalog,2
V1024043PR3XS,Vivo Beali Two Way Wrap Top - Cream / Taupe Lea Print,Vivo Beali Two Way Wrap Top,V1024043,Vivo,Midriff & Crop Tops,1550,catalog,2
V0126009LBLUM,Vivo Button Up Shirt in Chiffon - Light Blue,Vivo Button Up Shirt in Chiffon,V0126009,Vivo,Fitted Tops,4500,catalog,2
V0325019LILL,Vivo Chela Basic Cap Sleeve Top - Lilac,Vivo Chela Basic Cap Sleeve Top,V0325019,Vivo,Midriff & Crop Tops,2250,catalog,2
V0325019RBLUL,Vivo Chela Basic Cap Sleeve Top - Royal Blue,Vivo Chela Basic Cap Sleeve Top,V0325019,Vivo,Midriff & Crop Tops,1850,catalog,2
V0325019SAGM,Vivo Chela Basic Cap Sleeve Top - Sage,Vivo Chela Basic Cap Sleeve Top,V0325019,Vivo,Midriff & Crop Tops,2250,catalog,2
V0325019SAGS,Vivo Chela Basic Cap Sleeve Top - Sage,Vivo Chela Basic Cap Sleeve Top,V0325019,Vivo,Midriff & Crop Tops,2250,catalog,2
V0424124PR1M,Vivo Chesi Wide Leg Pants - Mint / Hunters Green Hesi Print,Vivo Chesi Wide Leg Pants,V0424124,Vivo,Full Length Pants,4550,catalog,2
V0322110PR19S,Vivo Dalia Sleeveless Gathered Tent Dress - Beige / Black Print,Vivo Dalia Sleeveless Gathered Tent Dress,V0322110,Vivo,Knee Length Dresses,3850,catalog,2
V0121167BEIM/L,Vivo Dua 3/4 Sleeved V Neck Shirt in Crepe - Beige,Vivo Dua Shirt,V0121167,Vivo,Loose Tops,3500,catalog,2
V0224241PR10XS/S,Vivo Full Length Kimono - Keri,Vivo Full Length Kimono,V0224241,Vivo,Waterfalls & Kimonos,5900,catalog,2
V0625043NAVL,Vivo Iyana Bubble Midi Skirt - Navy,Vivo Iyana Bubble Midi Skirt,V0625043,Vivo,Midi & Capri Skirts,4900,catalog,2
V0625043PR2S,Vivo Iyana Bubble Midi Skirt - Yellow / Lilac Iya Print,Vivo Iyana Bubble Midi Skirt,V0625043,Vivo,Midi & Capri Skirts,4900,catalog,2
V0625044GRNS,Vivo Iyana Tank Top - Green,Vivo Iyana Tank Top,V0625044,Vivo,Midriff & Crop Tops,1900,catalog,2
V0621001BLAS,Vivo J.O V-Neck Sheath Dress - Black,Vivo J.O V-Neck Sheath Dress,V0621001,Vivo,Knee Length Dresses,4250,catalog,2
V0624077WHI1X/2X,Vivo Kala Long Sleeve Top - White,Vivo Kala Long Sleeve Top,V0624077,Vivo,Loose Tops,1750,catalog,2
V0325042NAVL,Vivo Kelemi 4.0 Halter Maxi Dress - Navy,Vivo Kelemi 4.0 Halter Maxi Dress,V0325042,Vivo,Maxi Dresses,7950,catalog,2
V0325041PR2M,Vivo Kelemi 4.0 Kimono - Lilac / Olive Nashe Print,Vivo Kelemi 4.0 Kimono,V0325041,Vivo,Waterfalls & Kimonos,6950,catalog,2
V0325041PR4L,Vivo Kelemi 4.0 Kimono - Navy / Mustard Nashe Print,Vivo Kelemi 4.0 Kimono,V0325041,Vivo,Waterfalls & Kimonos,6950,catalog,2
V0325041PR4M,Vivo Kelemi 4.0 Kimono - Navy / Mustard Nashe Print,Vivo Kelemi 4.0 Kimono,V0325041,Vivo,Waterfalls & Kimonos,6950,catalog,2
V0524181PR13X/4X,Vivo Kitenge Infinity Jumpsuit - Bukavu,Vivo Kitenge Infinity Jumpsuit,V0524181,Vivo,Jumpsuits & Playsuits,1950,catalog,2
V0524181PR1M/L,Vivo Kitenge Infinity Jumpsuit - Bukavu,Vivo Kitenge Infinity Jumpsuit,V0524181,Vivo,Jumpsuits & Playsuits,1950,catalog,2
V1120033HGNS,Vivo Lamu Knee Length Chiffon Dress - Hunters Green,Vivo Lamu Knee Length Chiffon Dress,V1120033,Vivo,Knee Length Dresses,2950,catalog,2
V0523146TEAL/XL,Vivo Leila Hip Length Waterfall - Teal,Vivo Leila Hip Length Waterfall,V0523146,Vivo,Waterfalls & Kimonos,1050,catalog,2
V1123125PR2S,Vivo Lero Fitness Leggings - Black + Blue Kiwi Print,Vivo Lero Fitness Leggings,V1123125,Vivo,Full Length Pants,525,catalog,2
V0925026PR2S,Vivo Liora Shorts - Cream / Coral Ziza Print,Vivo Liora Shorts,V0925026,Vivo,Shorts & Skorts,2500,catalog,2
V1123158LIML,Vivo Mira Reversible Wrap Top - Lime,Vivo Mira Reversible Wrap Top,V1123158,Vivo,Fitted Tops,1000,catalog,2
V0719553ORAL,Vivo Mock Maxi Dress - Orange,Vivo Mock Neck Tent Maxi Dress,V0719553,Vivo,Maxi Dresses,4750,catalog,2
V0224240PR44X-LIR,Vivo Must Have Shorts - Lira Print,Vivo Must Have Shorts,V0224240,Vivo,Shorts & Skorts,2450,catalog,2
V0224240PR5S-TUS,Vivo Must Have Shorts - Tusi Print,Vivo Must Have Shorts,V0224240,Vivo,Shorts & Skorts,2450,catalog,2
V0224240PR64X-ZEN,Vivo Must Have Shorts - Zena Print,Vivo Must Have Shorts,V0224240,Vivo,Shorts & Skorts,2450,catalog,2
V0224240SHAL,Vivo Must Have Shorts - Shama,Vivo Must Have Shorts,V0224240,Vivo,Shorts & Skorts,3550,catalog,2
V0724027LIMM,Vivo Nasinka V-Neck Maxi Dress - Lime - LIME / V0724027 / M,Vivo Nasinka V-Neck Maxi Dress,V0724027,Vivo,Maxi Dresses,6950,odoo,2
V0724027LIMS,Vivo Nasinka V-Neck Maxi Dress - Lime,Vivo Nasinka V-Neck Maxi Dress,V0724027,Vivo,Maxi Dresses,6950,catalog,2
V0525002LBLUL,Vivo Niari Full Length Pants - Light Blue - LIGHT BLUE / V0525002 / L,Vivo Niari Full Length Pants,V0525002,Vivo,Full Length Pants,1950,odoo,2
V0225011GREM,Vivo Niari straight leg Pants - Green - GREEN / V0225011 / M,Vivo Niari straight leg Pants,V0225011,Vivo,Full Length Pants,1950,odoo,2
VE0055GOLXS,Vivo Nimali Satin Joggers - Gold,Vivo Nimali Satin Joggers,VE0055G,Vivo,Full Length Pants,1450,catalog,2
VE0056BLU3X,Vivo Nimali Satin Shorts - Blue,Vivo Nimali Satin Shorts,VE0056B,Vivo,Shorts & Skorts,2950,odoo,2
VE0056BLU4X,Vivo Nimali Satin Shorts - Blue,Vivo Nimali Satin Shorts,VE0056B,Vivo,Shorts & Skorts,2950,odoo,2
VE0056BLUM,Vivo Nimali Satin Shorts - Blue,Vivo Nimali Satin Shorts,VE0056B,Vivo,Shorts & Skorts,2950,odoo,2
VE0056BROXS,Vivo Nimali Satin Shorts - Brown,Vivo Nimali Satin Shorts,VE0056B,Vivo,Shorts & Skorts,2950,odoo,2
VE0056PIN3X,Vivo Nimali Satin Shorts - Pink,Vivo Nimali Satin Shorts,VE0056P,Vivo,Shorts & Skorts,1450,catalog,2
VE0056LILM,Vivo Nimali Satin Shorts - Lilac - PURPLE / LILAC / M,Vivo Nimali Satin Shorts - Lilac,VE0056L,Vivo,Shorts & Skorts,2950,odoo,2
V0825014TAUL,Vivo Nora Front Pleat Knee Length Dress - Taupe - TAUPE / V0825014 / L,Vivo Nora Front Pleat Knee Length Dress,V0825014,Vivo,Knee Length Dresses,2250,odoo,2
V0921084REDS,Vivo Ponte Back Pleat Maxi Dress - Red - RED / V0921084 / S,Vivo Ponte Back Pleat Maxi Dress,V0921084,Vivo,Maxi Dresses,5500,odoo,2
V0425007SAGM,Vivo Rema High Low Maxi Dress - Sage,Vivo Rema High Low Maxi Dress,V0425007,Vivo,Midi & Capri Dresses,3550,catalog,2
V0825022MARL,Vivo Ria Drop Shoulder Top - Maroon - MAROON / V0825022 / L,Vivo Ria Drop Shoulder Top,V0825022,Vivo,Loose Tops,1750,odoo,2
V0725045GREL,Vivo Ria Mock Neck Top - Grey - GREY / V0725045 / L,Vivo Ria Mock Neck Top,V0725045,Vivo,Loose Tops,2500,odoo,2
V0725045LILM,Vivo Ria Mock Neck Top - Lilac,Vivo Ria Mock Neck Top,V0725045,Vivo,Fitted Tops,2500,catalog,2
V0725045TAUL,Vivo Ria Mock Neck Top - Taupe - TAUPE / V0725045 / L,Vivo Ria Mock Neck Top,V0725045,Vivo,Loose Tops,2500,odoo,2
V0424161PR7F,Vivo Sarong Skirt - Dark Tan / Lime Print,Vivo Sarong Skirt,V0424161,Vivo,Midi & Capri Skirts,1550,catalog,2
VE0034SAVXS,Vivo Shorts - Savannah,Vivo Shorts,VE0034S,Vivo,Shorts & Skorts,2450,odoo,2
V1223041BLAS,Vivo Situ Side Slit Midi Kimono - Black - BLACK / V1223041 / S,Vivo Situ Side Slit Midi Kimono,V1223041,Vivo,Waterfalls & Kimonos,5250,odoo,2
V0324063RASS/M,Vivo Sleeveless Side  Slit Midi  Waterfall - Burgundy - BURGUNDY / V0324063 / S/M,Vivo Sleeveless Side  Slit Midi  Waterfall,V0324063,Vivo,Waterfalls & Kimonos,5250,odoo,2
V0324063TEAS/M,Vivo Sleeveless Side  Slit Midi  Waterfall - Teal - TEAL / V0324063 / S/M,Vivo Sleeveless Side  Slit Midi  Waterfall,V0324063,Vivo,Waterfalls & Kimonos,5250,odoo,2
V1124102LIOL,Vivo Tahisa Straight Leg Pants -Light Olive - LIGHT OLIVE / V1124102 / L,Vivo Tahisa Straight Leg Pants,V1124102,Vivo,Full Length Pants,3950,odoo,2
V1124102LIOM,Vivo Tahisa Straight Leg Pants -Light Olive - LIGHT OLIVE / V1124102 / M,Vivo Tahisa Straight Leg Pants,V1124102,Vivo,Full Length Pants,3950,odoo,2
V1124102NAVM,Vivo Tahisa Straight Leg Pants - Navy - NAVY / V1124102 / M,Vivo Tahisa Straight Leg Pants,V1124102,Vivo,Full Length Pants,3950,odoo,2
V0424092NABL,[V0424092NABL] Vivo Tatari Knee Length Coat - Navy Blue (L),Vivo Tatari Knee Length Coat,V0424092,Vivo,Jackets & Coats,1550,odoo,2
V1020056BLAS-V2,Vivo Waridi Sleeveless Overcoat - Black,Vivo Waridi Sleeveless Overcoat,V1020056,Vivo,Jackets & Coats,3950,odoo,2
V0126042DPINM,Vivo Wide Leg Pants in Crepe - Dark Pink,Vivo Wide Leg Pants in Crepe,V0126042,Vivo,Full Length Pants,4900,catalog,2
V0622079PR7M,Vivo Wingu Three Tiered Knee Length Dress - Navy / Taupe Print - PRINT / V0622079 / M,Vivo Wingu Three Tiered Knee Length Dress,V0622079,Vivo,Knee Length Dresses,2350,odoo,2
V0823154TAUXXS,Vivo X This Is Essential  Sleeveless High Neck Bodysuit - Taupe - TAUPE / V0823154 / XXS,Vivo X This Is Essential  Sleeveless High Neck Bodysuit,V0823154,Vivo,Bodysuits,2250,odoo,2
V0823158TAU2X,Vivo X This Is Essential  Sleeveless Scooped Neck Bodysuit - Taupe - TAUPE / V0823158 / 2X,Vivo X This Is Essential  Sleeveless Scooped Neck Bodysuit,V0823158,Vivo,Bodysuits,1950,odoo,2
