store,country,sku,style_name,subcategory,brand,style_number,current_price,cost,current_margin_pct,last_sale_date,days_since_last_sale,clearance_tier,discounted_price,discounted_margin_pct,units_available,projected_revenue_kes
MSACB/Stock,Kenya,V0220007RUSS,Vivo Basic Double Layered Long Sleeved Bodysuit,Bodysuits,Vivo,V0220007,2900.0,685.0100000000001,76.4,2026-03-17,105,Tier 1 (3M) — 10-15%,2538,73.0,1.0,2538
KISM/Stock,Kenya,V1020048HUNXL,Vivo Basic 3/4 Sleeved Double Layered Bodysuit,Bodysuits,Vivo,V1020048,2900.0,871.7800000000001,69.9,2026-03-17,105,Tier 1 (3M) — 10-15%,2538,65.6,1.0,2538
KILEL/Stock,Kenya,V1119113BLAXS/S,Vivo Basic Sleeveless Jersey Waterfall,Waterfalls & Kimonos,Vivo,V1119113,2900.0,1035.0899999999997,64.3,2026-04-01,90,Tier 1 (3M) — 10-15%,2538,59.2,1.0,2538
WHFIN/Stock,Kenya,V1020048DARM,Vivo Basic 3/4 Sleeved Double Layered Bodysuit,Bodysuits,Vivo,V1020048,2900.0,871.7800000000001,69.9,2026-03-15,107,Tier 1 (3M) — 10-15%,2538,65.6,1.0,2538
KILEL/Stock,Kenya,V0126024LILL,Vivo Boat Neck Top in Scuba,Fitted Tops,Vivo,V0126024,2900.0,638.8196875000001,78.0,2026-04-01,90,Tier 1 (3M) — 10-15%,2538,74.8,1.0,2538
MERU/Stock,Kenya,V1020048DARM,Vivo Basic 3/4 Sleeved Double Layered Bodysuit,Bodysuits,Vivo,V1020048,2900.0,871.7800000000001,69.9,2026-03-15,107,Tier 1 (3M) — 10-15%,2538,65.6,1.0,2538
CAPIT/Stock,Kenya,V1020057NAB2X,Vivo Basic Waridi Pencil Skirt,Knee Length Skirts,Vivo,V1020057,2900.0,777.77,73.2,2026-03-15,107,Tier 1 (3M) — 10-15%,2538,69.3,1.0,2538
MERU/Stock,Kenya,V1020048DARL,Vivo Basic 3/4 Sleeved Double Layered Bodysuit,Bodysuits,Vivo,V1020048,2900.0,871.7800000000001,69.9,2026-03-01,121,Tier 1 (3M) — 10-15%,2538,65.6,1.0,2538
MERU/Stock,Kenya,V1020048HUNL,Vivo Basic 3/4 Sleeved Double Layered Bodysuit,Bodysuits,Vivo,V1020048,2900.0,871.78,69.9,2026-03-03,119,Tier 1 (3M) — 10-15%,2538,65.6,1.0,2538
WHFIN/Stock,Kenya,V0324069OWHS,Vivo Basic Sleeveless Bodysuit,Bodysuits,Vivo,V0324069,950.0,544.1,42.7,2026-02-12,138,Tier 1 (3M) — 10-15%,831,34.5,3.0,2494
WHFIN/Stock,Kenya,V1020048PINK1X,Vivo Basic 3/4 Sleeved Double Layered Bodysuit,Bodysuits,Vivo,V1020048,2750.0,1005.94,63.4,2026-03-13,109,Tier 1 (3M) — 10-15%,2406,58.2,1.0,2406
MSACB/Stock,Kenya,V1022057NABS,Vivo Basic Maternity Leggings,Full Length Pants,Vivo,V1022057,2750.0,873.5099999999999,68.2,2026-02-14,136,Tier 1 (3M) — 10-15%,2406,63.7,1.0,2406
GRENS/Stock,Kenya,V1022057NABS,Vivo Basic Maternity Leggings,Full Length Pants,Vivo,V1022057,2750.0,873.5099999999999,68.2,2026-02-14,136,Tier 1 (3M) — 10-15%,2406,63.7,1.0,2406
TRM/Stock,Kenya,V0819142BURF,Vivo Basic Cowl Hoodie,Sweaters & Ponchos,Vivo,V0819142,2750.0,1059.29,61.5,2026-03-26,96,Tier 1 (3M) — 10-15%,2406,56.0,1.0,2406
WHFIN/Stock,Kenya,V0625049GREF,Vivo Iyana Cape Top,Loose Tops,Vivo,V0625049,2750.0,1114.94,59.5,2026-02-05,145,Tier 1 (3M) — 10-15%,2406,53.7,1.0,2406
WHFIN/Stock,Kenya,V1020048PINKM,Vivo Basic 3/4 Sleeved Double Layered Bodysuit,Bodysuits,Vivo,V1020048,2750.0,1005.94,63.4,2026-03-04,118,Tier 1 (3M) — 10-15%,2406,58.2,1.0,2406
WHFIN/Stock,Kenya,V0723043NAB1X,Vivo Basic Val Long Sleeve Top,Midriff & Crop Tops,Vivo,V0723043,2550.0,688.79,73.0,2026-01-04,177,Tier 1 (3M) — 10-15%,2231,69.1,1.0,2231
MNS/Stock,Kenya,V0723043DGRNL,Vivo Basic Val Long Sleeve Top,Midriff & Crop Tops,Vivo,V0723043,2550.0,684.7,73.1,2026-01-28,153,Tier 1 (3M) — 10-15%,2231,69.3,1.0,2231
WHFIN/Stock,Kenya,V0723043DGRNL,Vivo Basic Val Long Sleeve Top,Midriff & Crop Tops,Vivo,V0723043,2550.0,684.7,73.1,2026-01-28,153,Tier 1 (3M) — 10-15%,2231,69.3,1.0,2231
CITYM/Stock,Kenya,V0719112TEAS,Vivo Basic Long Sleeved Bodysuit,Bodysuits,Vivo,V0719112,2550.0,1029.37,59.6,2026-03-27,95,Tier 1 (3M) — 10-15%,2231,53.9,1.0,2231
KILEL/Stock,Kenya,V0719112TEAL,Vivo Basic Long Sleeved Bodysuit,Bodysuits,Vivo,V0719112,2550.0,898.5899999999998,64.8,2026-03-16,106,Tier 1 (3M) — 10-15%,2231,59.7,1.0,2231
MSACB/Stock,Kenya,V0719112TEAL,Vivo Basic Long Sleeved Bodysuit,Bodysuits,Vivo,V0719112,2550.0,898.5899999999998,64.8,2026-03-16,106,Tier 1 (3M) — 10-15%,2231,59.7,1.0,2231
WHFIN/Stock,Kenya,V0622002MUSL,Vivo Basic Drop Shoulder Top,Loose Tops,Vivo,V0622002,2550.0,635.4599999999999,75.1,2026-03-26,96,Tier 1 (3M) — 10-15%,2231,71.5,1.0,2231
WHFIN/Stock,Kenya,V0725046POB1X,Vivo Alma Mini Skirt,Skirts & Top Set,Vivo,V0725046,2500.0,359.07,85.6,2026-01-29,152,Tier 1 (3M) — 10-15%,2188,83.6,1.0,2188
YAYA/Stock,Kenya,VE0003TEA2X,Vivo Essentials Capri Leggings,Leggings,Vivo,VE0003T,2500.0,504.31,79.8,2026-03-15,107,Tier 1 (3M) — 10-15%,2188,76.9,1.0,2188
WHFIN/Stock,Kenya,V1223014DUGRNS,Vivo Dua Satin Bishop Sleeve Top,Loose Tops,Vivo,V1223014,1250.0,857.5,31.4,2026-03-12,110,Tier 1 (3M) — 10-15%,1094,21.6,2.0,2188
WHFIN/Stock,Kenya,V0220004PR1L/1X,Vivo Basic Strappy Belt,Belts,Vivo,V0220004,1250.0,153.89,87.7,2026-02-17,133,Tier 1 (3M) — 10-15%,1094,85.9,2.0,2188
MNS/Stock,Kenya,V0220004PR1L/1X,Vivo Basic Strappy Belt,Belts,Vivo,V0220004,1250.0,153.89,87.7,2026-02-17,133,Tier 1 (3M) — 10-15%,1094,85.9,2.0,2188
WHFIN/Stock,Kenya,V1221043NABL,Vivo Basic Satin Cap Sleeve Top,Fitted Tops,Vivo,V1221043,2500.0,730.18,70.8,2026-01-29,152,Tier 1 (3M) — 10-15%,2188,66.6,1.0,2188
WHFIN/Stock,Kenya,V1125001OLI1X,Vivo Jersey Drop Shoulder Top,T-shirts & Tank Tops,Vivo,V1125001,2500.0,405.69,83.8,2026-03-20,102,Tier 1 (3M) — 10-15%,2188,81.5,1.0,2188
GRENS/Stock,Kenya,V1125001BLAS,Vivo Jersey Drop Shoulder Tank Top,T-shirts & Tank Tops,Vivo,V1125001,2500.0,405.69,83.8,2026-03-27,95,Tier 1 (3M) — 10-15%,2188,81.5,1.0,2188
WHFIN/Stock,Kenya,V1121090NAB1X,Vivo Basic Capri Leggings,Leggings,Vivo,V1121090,2500.0,683.31,72.7,2026-01-25,156,Tier 1 (3M) — 10-15%,2188,68.8,1.0,2188
TMALL/Stock,Kenya,V0523154BLAM,Vivo Basic Cap Sleeved Bodysuit,Bodysuits,Vivo,V0523154,2500.0,682.68,72.7,2026-03-19,103,Tier 1 (3M) — 10-15%,2188,68.8,1.0,2188
TWORV/Stock,Kenya,V0524192MUS1X,Vivo Basic Short Sleeve Top,T-shirts & Tank Tops,Vivo,V0524192,2500.0,595.07,76.2,2026-02-06,144,Tier 1 (3M) — 10-15%,2188,72.8,1.0,2188
TMALL/Stock,Kenya,V0524192MUS1X,Vivo Basic Short Sleeve Top,T-shirts & Tank Tops,Vivo,V0524192,2500.0,595.07,76.2,2026-02-06,144,Tier 1 (3M) — 10-15%,2188,72.8,1.0,2188
SIGNA/Stock,Kenya,V0524192MUS1X,Vivo Basic Short Sleeve Top,T-shirts & Tank Tops,Vivo,V0524192,2500.0,595.07,76.2,2026-02-06,144,Tier 1 (3M) — 10-15%,2188,72.8,1.0,2188
WHFIN/Stock,Kenya,V0524192ORA1X,Vivo Basic Short Sleeve Top,T-shirts & Tank Tops,Vivo,V0524192,2500.0,595.07,76.2,2026-03-30,92,Tier 1 (3M) — 10-15%,2188,72.8,1.0,2188
VMKT/Stock,Kenya,V0524192ORA1X,Vivo Basic Short Sleeve Top,T-shirts & Tank Tops,Vivo,V0524192,2500.0,595.07,76.2,2026-03-30,92,Tier 1 (3M) — 10-15%,2188,72.8,1.0,2188
GALLE/Stock,Kenya,V0524192ORA1X,Vivo Basic Short Sleeve Top,T-shirts & Tank Tops,Vivo,V0524192,2500.0,595.07,76.2,2026-03-30,92,Tier 1 (3M) — 10-15%,2188,72.8,1.0,2188
WHFIN/Stock,Kenya,V0524192ORAL,Vivo Basic Short Sleeve Top,T-shirts & Tank Tops,Vivo,V0524192,2500.0,595.07,76.2,2026-03-28,94,Tier 1 (3M) — 10-15%,2188,72.8,1.0,2188
MSACB/Stock,Kenya,V0524192SEG1X,Vivo Basic Short Sleeve Top,T-shirts & Tank Tops,Vivo,V0524192,2500.0,866.32,65.3,2026-03-09,113,Tier 1 (3M) — 10-15%,2188,60.4,1.0,2188
TRM/Stock,Kenya,V0524192SEG1X,Vivo Basic Short Sleeve Top,T-shirts & Tank Tops,Vivo,V0524192,2500.0,866.32,65.3,2026-03-09,113,Tier 1 (3M) — 10-15%,2188,60.4,1.0,2188
YAYA/Stock,Kenya,V0524192SEG1X,Vivo Basic Short Sleeve Top,T-shirts & Tank Tops,Vivo,V0524192,2500.0,866.32,65.3,2026-03-09,113,Tier 1 (3M) — 10-15%,2188,60.4,1.0,2188
WHFIN/Stock,Kenya,V0524192SEG1X,Vivo Basic Short Sleeve Top,T-shirts & Tank Tops,Vivo,V0524192,2500.0,866.32,65.3,2026-03-09,113,Tier 1 (3M) — 10-15%,2188,60.4,1.0,2188
ZOYA/Stock,Kenya,V0524192WHI4X,Vivo Basic Short Sleeve Top,T-shirts & Tank Tops,Vivo,V0524192,2500.0,595.07,76.2,2026-04-01,90,Tier 1 (3M) — 10-15%,2188,72.8,1.0,2188
TRM/Stock,Kenya,V0925030SGRNS,Vivo Anavi Runched Tank Top,T-shirts & Tank Tops,Vivo,V0925030,2500.0,572.65,77.1,2026-01-24,157,Tier 1 (3M) — 10-15%,2188,73.8,1.0,2188
CITYM/Stock,Kenya,V0819126MUSL,Vivo Basic Tulip Sweater,Sweaters & Ponchos,Vivo,V0819126,2500.0,905.17,63.8,2026-03-18,104,Tier 1 (3M) — 10-15%,2188,58.6,1.0,2188
KISM/Stock,Kenya,V0819126MUSL,Vivo Basic Tulip Sweater,Sweaters & Ponchos,Vivo,V0819126,2500.0,905.17,63.8,2026-03-18,104,Tier 1 (3M) — 10-15%,2188,58.6,1.0,2188
ELDOR/Stock,Kenya,V0819126MUSS,Vivo Basic Tulip Sweater,Sweaters & Ponchos,Vivo,V0819126,2500.0,974.63,61.0,2026-01-25,156,Tier 1 (3M) — 10-15%,2188,55.4,1.0,2188
JUNCT/Stock,Kenya,V0819126MUSS,Vivo Basic Tulip Sweater,Sweaters & Ponchos,Vivo,V0819126,2500.0,974.63,61.0,2026-01-25,156,Tier 1 (3M) — 10-15%,2188,55.4,1.0,2188
WHFIN/Stock,Kenya,V0821064DOL2X,Vivo Basic Cap Sleeve Top In Crepe,Fitted Tops,Vivo,V0821064,2500.0,879.46,64.8,2026-03-08,114,Tier 1 (3M) — 10-15%,2188,59.8,1.0,2188
JUNCT/Stock,Kenya,V0821064NAB2X,Vivo Basic Cap Sleeve Top In Crepe,Fitted Tops,Vivo,V0821064,2500.0,638.41,74.5,2026-03-29,93,Tier 1 (3M) — 10-15%,2188,70.8,1.0,2188
MSACB/Stock,Kenya,V0821064WHI2X,Vivo Basic Crepe Cap Sleeved Top,Fitted Tops,Vivo,V0821064,2500.0,879.46,64.8,2026-02-03,147,Tier 1 (3M) — 10-15%,2188,59.8,1.0,2188
MSACB/Stock,Kenya,V0925030ORAL,Vivo Anavi Runched Tank Top,T-shirts & Tank Tops,Vivo,V0925030,2500.0,572.6499999999997,77.1,2026-01-04,177,Tier 1 (3M) — 10-15%,2188,73.8,1.0,2188
MSACB/Stock,Kenya,V0925030ORAS,Vivo Anavi Runched Tank Top,T-shirts & Tank Tops,Vivo,V0925030,2500.0,572.6499999999999,77.1,2026-03-21,101,Tier 1 (3M) — 10-15%,2188,73.8,1.0,2188
GALLE/Stock,Kenya,V0925030SGRNM,Vivo Anavi Runched Tank Top,T-shirts & Tank Tops,Vivo,V0925030,2500.0,572.6499999999997,77.1,2026-03-23,99,Tier 1 (3M) — 10-15%,2188,73.8,1.0,2188
TWORV/Stock,Kenya,V0223139DTEAL,Vivo Basic Izzy Satin Bishop Sleeve Top,Fitted Tops,Vivo,V0223139,2450.0,994.14,59.4,2026-01-22,159,Tier 1 (3M) — 10-15%,2144,53.6,1.0,2144
WHFIN/Stock,Kenya,V0223139DPURM,Vivo Izzy Satin Bishop Sleeve Top,Fitted Tops,Vivo,V0223139,2450.0,994.14,59.4,2026-01-10,171,Tier 1 (3M) — 10-15%,2144,53.6,1.0,2144
TMALL/Stock,Kenya,V0220059HGNS,Vivo Basic Leisure Pants,Full Length Pants,Vivo,V0220059,2450.0,1339.59,45.3,2026-03-29,93,Tier 1 (3M) — 10-15%,2144,37.5,1.0,2144
MOIAV/Stock,Kenya,V1123080PR21M,Vivo Ajani V-Neck Top,Fitted Tops,Vivo,V1123080,2450.0,1282.05,47.7,2026-03-14,108,Tier 1 (3M) — 10-15%,2144,40.2,1.0,2144
WHFIN/Stock,Kenya,V0719677WHIM/L,Vivo Basic Short Lily Waterfall,Waterfalls & Kimonos,Vivo,V0719677,2450.0,1206.13,50.8,2026-01-13,168,Tier 1 (3M) — 10-15%,2144,43.7,1.0,2144
WHFIN/Stock,Kenya,V0722033MUSXL,Vivo Basic Julia 3/4 Sleeve Back Pleat Maxi Dress,Maxi Dresses,Vivo,V0722033,2350.0,1999.92,14.9,2026-01-26,155,Tier 1 (3M) — 10-15%,2056,2.7,1.0,2056
GCITY/Stock,Kenya,V0625018PR5S,Vivo Alani High Low Dress,Knee Length Dresses,Vivo,V0625018,2250.0,1491.6100000000004,33.7,2026-03-22,100,Tier 1 (3M) — 10-15%,1969,24.2,1.0,1969
MERU/Stock,Kenya,V0121119PR73S,Vivo Basic Satin Bishop Sleeved Top,Fitted Tops,Vivo,V0121119,2250.0,1221.78,45.7,2026-01-31,150,Tier 1 (3M) — 10-15%,1969,37.9,1.0,1969
WHFIN/Stock,Kenya,V0121119PR73L,Vivo Basic Satin Bishop Sleeved Top,Fitted Tops,Vivo,V0121119,2250.0,1221.78,45.7,2026-02-05,145,Tier 1 (3M) — 10-15%,1969,37.9,1.0,1969
MOIAV/Stock,Kenya,V0725023REDS,Vivo Ari One Shoulder Maxi Dress,Maxi Dresses,Vivo,V0725023,2250.0,2140.07,4.9,2026-02-16,134,Tier 1 (3M) — 10-15%,1969,-8.7,1.0,1969
WHFIN/Stock,Kenya,V0822019LILS,Vivo Basic Crepe Pants,Full Length Pants,Vivo,V0822019,2250.0,960.25,57.3,2026-03-29,93,Tier 1 (3M) — 10-15%,1969,51.2,1.0,1969
MSACB/Stock,Kenya,V0625018PR5S,Vivo Alani High Low Dress,Knee Length Dresses,Vivo,V0625018,2250.0,1491.6100000000004,33.7,2026-03-22,100,Tier 1 (3M) — 10-15%,1969,24.2,1.0,1969
WHFIN/Stock,Kenya,V1119113RUS1X/2X,Vivo Basic Sleeveless Jersey Waterfall,Waterfalls & Kimonos,Vivo,V1119113,2050.0,809.29,60.5,2026-04-01,90,Tier 1 (3M) — 10-15%,1794,54.9,1.0,1794
MSACB/Stock,Kenya,V0324069LGRYL,Vivo Basic Sleeveless Bodysuit,Bodysuits,Vivo,V0324069,1950.0,544.1,72.1,2026-03-15,107,Tier 1 (3M) — 10-15%,1706,68.1,1.0,1706
KISM/Stock,Kenya,V0324069LGRYL,Vivo Basic Sleeveless Bodysuit,Bodysuits,Vivo,V0324069,1950.0,544.1,72.1,2026-03-15,107,Tier 1 (3M) — 10-15%,1706,68.1,1.0,1706
NAKUR/Stock,Kenya,V0324069LGRY1X,Vivo Basic Sleeveless Bodysuit,Bodysuits,Vivo,V0324069,1950.0,544.1,72.1,2026-03-23,99,Tier 1 (3M) — 10-15%,1706,68.1,1.0,1706
MERU/Stock,Kenya,V1124142PR41X,Vivo Ava Front Pleat Knee Length Dress,Knee Length Dresses,Vivo,V1124142,1950.0,1237.31,36.5,2026-03-20,102,Tier 1 (3M) — 10-15%,1706,27.5,1.0,1706
MSACB/Stock,Kenya,V0324069LGRY1X,Vivo Basic Sleeveless Bodysuit,Bodysuits,Vivo,V0324069,1950.0,544.1,72.1,2026-03-23,99,Tier 1 (3M) — 10-15%,1706,68.1,1.0,1706
KILEL/Stock,Kenya,V1120036DAOL,Vivo Everyday Cap Sleeve Top,T-shirts & Tank Tops,Vivo,V1120036,1900.0,694.2099999999997,63.5,2026-03-09,113,Tier 1 (3M) — 10-15%,1663,58.2,1.0,1663
KILEL/Stock,Kenya,V1219185PR32S/M,Vivo Basic Aziza Belt,Belts,Vivo,V1219185,950.0,250.17,73.7,2026-01-24,157,Tier 1 (3M) — 10-15%,831,69.9,2.0,1663
GRENS/Stock,Kenya,V1120036DAOL,Vivo Everyday Cap Sleeve Top,T-shirts & Tank Tops,Vivo,V1120036,1900.0,694.2099999999997,63.5,2026-03-09,113,Tier 1 (3M) — 10-15%,1663,58.2,1.0,1663
ZOYA/Stock,Kenya,V1219185PR32S/M,Vivo Basic Aziza Belt,Belts,Vivo,V1219185,950.0,250.17,73.7,2026-01-24,157,Tier 1 (3M) — 10-15%,831,69.9,2.0,1663
SIGNA/Stock,Kenya,V1120036DAOM,Vivo Everyday Cap Sleeve Top,T-shirts & Tank Tops,Vivo,V1120036,1900.0,694.2099999999999,63.5,2026-01-27,154,Tier 1 (3M) — 10-15%,1663,58.2,1.0,1663
TRM/Stock,Kenya,V1120036NAV1X,Vivo Everyday Cap Sleeve Top,T-shirts & Tank Tops,Vivo,V1120036,1900.0,694.21,63.5,2026-02-03,147,Tier 1 (3M) — 10-15%,1663,58.2,1.0,1663
WHFIN/Stock,Kenya,V1120036MUSS,Vivo Everyday Cap Sleeve Top,Midriff & Crop Tops,Vivo,V1120036,1900.0,694.21,63.5,2026-03-31,91,Tier 1 (3M) — 10-15%,1663,58.2,1.0,1663
TMALL/Stock,Kenya,V1120036MUSM,Vivo Everyday Cap Sleeve Top,Midriff & Crop Tops,Vivo,V1120036,1900.0,694.21,63.5,2026-03-29,93,Tier 1 (3M) — 10-15%,1663,58.2,1.0,1663
GRENS/Stock,Kenya,V1120036DAOM,Vivo Everyday Cap Sleeve Top,T-shirts & Tank Tops,Vivo,V1120036,1900.0,694.2099999999999,63.5,2026-01-27,154,Tier 1 (3M) — 10-15%,1663,58.2,1.0,1663
TRM/Stock,Kenya,V1219185PR32L/1X,Vivo Basic Aziza Belt,Belts,Vivo,V1219185,950.0,250.17000000000004,73.7,2026-02-03,147,Tier 1 (3M) — 10-15%,831,69.9,2.0,1663
TRM/Stock,Kenya,V1120036LIMS,Vivo Everyday Cap Sleeve Top,T-shirts & Tank Tops,Vivo,V1120036,1900.0,694.2099999999997,63.5,2026-03-14,108,Tier 1 (3M) — 10-15%,1663,58.2,1.0,1663
CITYM/Stock,Kenya,V0625008TEAS,Vivo Ari Short Sleeve Top,T-shirts & Tank Tops,Vivo,V0625008,1900.0,824.59,56.6,2026-01-23,158,Tier 1 (3M) — 10-15%,1663,50.4,1.0,1663
MOIAV/Stock,Kenya,V1024036PR2XS,Vivo Beali Wrap Shirt Dress,Knee Length Dresses,Vivo,V1024036,1850.0,1430.58,22.7,2026-01-17,164,Tier 1 (3M) — 10-15%,1619,11.6,1.0,1619
MOIAV/Stock,Kenya,V0325019RBLUS,Vivo Chela Basic Cap Sleeve Top,Midriff & Crop Tops,Vivo,V0325019,1850.0,330.76,82.1,2026-01-30,151,Tier 1 (3M) — 10-15%,1619,79.6,1.0,1619
GRENS/Stock,Kenya,V0325019RBLUS,Vivo Chela Basic Cap Sleeve Top,Midriff & Crop Tops,Vivo,V0325019,1850.0,330.76,82.1,2026-01-30,151,Tier 1 (3M) — 10-15%,1619,79.6,1.0,1619
ZOYA/Stock,Kenya,V0325019RBLUS,Vivo Chela Basic Cap Sleeve Top,Midriff & Crop Tops,Vivo,V0325019,1850.0,330.76,82.1,2026-01-30,151,Tier 1 (3M) — 10-15%,1619,79.6,1.0,1619
ZOYA/Stock,Kenya,V1221043PR461X,Vivo Basic Satin Cap Sleeve Top,Fitted Tops,Vivo,V1221043,1750.0,730.18,58.3,2026-03-03,119,Tier 1 (3M) — 10-15%,1531,52.3,1.0,1531
IMAAR/Stock,Kenya,V1221043PR42L,Vivo Basic Satin Cap Sleeve Top,Fitted Tops,Vivo,V1221043,1750.0,730.18,58.3,2026-02-18,132,Tier 1 (3M) — 10-15%,1531,52.3,1.0,1531
WHFIN/Stock,Kenya,V0421160GRYS,Vivo Basic Leggings,Leggings,Vivo,V0421160,1750.0,1036.21,40.8,2026-02-16,134,Tier 1 (3M) — 10-15%,1531,32.3,1.0,1531
TRM/Stock,Kenya,V0625051SEGL,Vivo Basic Val Tank Top,T-shirts & Tank Tops,Vivo,V0625051,1500.0,373.71,75.1,2026-02-25,125,Tier 1 (3M) — 10-15%,1313,71.5,1.0,1313
TMALL/Stock,Kenya,V0724080RUS2X,Vivo Basic Tank Top,Fitted Tops,Vivo,V0724080,1500.0,356.59,76.2,2026-02-16,134,Tier 1 (3M) — 10-15%,1313,72.8,1.0,1313
RUNDA/Stock,Kenya,V0724080MUSL,Vivo Basic Tank Top,Fitted Tops,Vivo,V0724080,1500.0,356.59,76.2,2026-03-24,98,Tier 1 (3M) — 10-15%,1313,72.8,1.0,1313
IMAAR/Stock,Kenya,V0724080RUSS,Vivo Basic Tank Top,Fitted Tops,Vivo,V0724080,1500.0,356.59,76.2,2026-03-03,119,Tier 1 (3M) — 10-15%,1313,72.8,1.0,1313
SIGNA/Stock,Kenya,V0724080TAUM,Vivo Basic Tank Top,Fitted Tops,Vivo,V0724080,1500.0,385.54,74.3,2026-03-11,111,Tier 1 (3M) — 10-15%,1313,70.6,1.0,1313
GRENS/Stock,Kenya,V0724080TAUM,Vivo Basic Tank Top,Fitted Tops,Vivo,V0724080,1500.0,385.54,74.3,2026-03-11,111,Tier 1 (3M) — 10-15%,1313,70.6,1.0,1313
MOIAV/Stock,Kenya,VE0001TEA3X,Vivo Essentials Tank Top,T-shirts & Tank Tops,Vivo,VE0001T,750.0,323.28,56.9,2026-01-06,175,Tier 1 (3M) — 10-15%,656,50.7,2.0,1313
MOIAV/Stock,Kenya,VE0001TEA2X,Vivo Essentials Tank Top,T-shirts & Tank Tops,Vivo,VE0001T,750.0,323.28000000000014,56.9,2026-01-13,168,Tier 1 (3M) — 10-15%,656,50.7,2.0,1313
MERU/Stock,Kenya,V0625051SEGL,Vivo Basic Val Tank Top,T-shirts & Tank Tops,Vivo,V0625051,1500.0,373.71,75.1,2026-02-25,125,Tier 1 (3M) — 10-15%,1313,71.5,1.0,1313
MOIAV/Stock,Kenya,V0625051SEGL,Vivo Basic Val Tank Top,T-shirts & Tank Tops,Vivo,V0625051,1500.0,373.71,75.1,2026-02-25,125,Tier 1 (3M) — 10-15%,1313,71.5,1.0,1313
JUNCT/Stock,Kenya,V1125002GREE1X,Vivo Jersey Halter Neck Tank Top,T-shirts & Tank Tops,Vivo,V1125002,1500.0,390.8500000000001,73.9,2026-02-09,141,Tier 1 (3M) — 10-15%,1313,70.2,1.0,1313
MOIAV/Stock,Kenya,V0625051SEG1X,Vivo Basic Val Tank Top,T-shirts & Tank Tops,Vivo,V0625051,1500.0,373.71,75.1,2026-03-04,118,Tier 1 (3M) — 10-15%,1313,71.5,1.0,1313
RUNDA/Stock,Kenya,V0625051NAB1X,Vivo Basic Val Tank Top,T-shirts & Tank Tops,Vivo,V0625051,1500.0,373.71,75.1,2026-02-28,122,Tier 1 (3M) — 10-15%,1313,71.5,1.0,1313
KILEL/Stock,Kenya,V0625051MARL,Vivo Basic Val Tank Top,T-shirts & Tank Tops,Vivo,V0625051,1500.0,373.70999999999987,75.1,2026-04-01,90,Tier 1 (3M) — 10-15%,1313,71.5,1.0,1313
RUNDA/Stock,Kenya,V0625051MARL,Vivo Basic Val Tank Top,T-shirts & Tank Tops,Vivo,V0625051,1500.0,373.70999999999987,75.1,2026-04-01,90,Tier 1 (3M) — 10-15%,1313,71.5,1.0,1313
MSACB/Stock,Kenya,V0225026BLAM,Vivo Chela Tank Top in Stretch Rib,T-shirts & Tank Tops,Vivo,V0225026,1500.0,290.35,80.6,2026-01-24,157,Tier 1 (3M) — 10-15%,1313,77.9,1.0,1313
MERU/Stock,Kenya,V0225026BLAM,Vivo Chela Tank Top in Stretch Rib,T-shirts & Tank Tops,Vivo,V0225026,1500.0,290.35,80.6,2026-01-24,157,Tier 1 (3M) — 10-15%,1313,77.9,1.0,1313
KISM/Stock,Kenya,V1125002TEAL2X,Vivo Jersey Halter Neck Tank Top,T-shirts & Tank Tops,Vivo,V1125002,1500.0,390.8500000000001,73.9,2026-02-25,125,Tier 1 (3M) — 10-15%,1313,70.2,1.0,1313
RUNDA/Stock,Kenya,V1125002TEAL2X,Vivo Jersey Halter Neck Tank Top,T-shirts & Tank Tops,Vivo,V1125002,1500.0,390.8500000000001,73.9,2026-02-25,125,Tier 1 (3M) — 10-15%,1313,70.2,1.0,1313
SIGNA/Stock,Kenya,V1125002ORAN1X,Vivo Jersey Halter Neck Tank Top,T-shirts & Tank Tops,Vivo,V1125002,1500.0,390.8500000000001,73.9,2026-03-09,113,Tier 1 (3M) — 10-15%,1313,70.2,1.0,1313
YAYA/Stock,Kenya,V1125002GREE1X,Vivo Jersey Halter Neck Tank Top,T-shirts & Tank Tops,Vivo,V1125002,1500.0,390.8500000000001,73.9,2026-02-09,141,Tier 1 (3M) — 10-15%,1313,70.2,1.0,1313
WHFIN/Stock,Kenya,V1125002CHOC1X,Vivo Jersey Halter Neck Tank Top,T-shirts & Tank Tops,Vivo,V1125002,1500.0,390.85,73.9,2026-02-13,137,Tier 1 (3M) — 10-15%,1313,70.2,1.0,1313
MOIAV/Stock,Kenya,V1125002GREE1X,Vivo Jersey Halter Neck Tank Top,T-shirts & Tank Tops,Vivo,V1125002,1500.0,390.8500000000001,73.9,2026-02-09,141,Tier 1 (3M) — 10-15%,1313,70.2,1.0,1313
WHFIN/Stock,Kenya,V1125002GREE1X,Vivo Jersey Halter Neck Tank Top,T-shirts & Tank Tops,Vivo,V1125002,1500.0,390.8500000000001,73.9,2026-02-09,141,Tier 1 (3M) — 10-15%,1313,70.2,1.0,1313
MERU/Stock,Kenya,V0222098BURM,Vivo Faraji Long Sleeve Jacket,Jackets & Coats,Vivo,V0222098,1450.0,1133.09,21.9,2026-01-30,151,Tier 1 (3M) — 10-15%,1269,10.7,1.0,1269
